省份编码,省份,年份,国有控股工业企业单位数(个),国有控股工业企业亏损企业单位数(个),国有控股工业企业实收资本(亿元),国有控股工业企业国家资本金(亿元),国有控股工业企业集体资本金(亿元),国有控股工业企业法人资本金(亿元),国有控股工业企业个人资本金(亿元),国有控股工业企业港澳台资本金(亿元),国有控股工业企业外商资本金(亿元),国有控股工业企业流动资产合计(亿元),国有控股工业企业应收账款净额(亿元),国有控股工业企业存货(亿元),国有控股工业企业产成品(亿元),国有控股工业企业固定资产合计(亿元),国有控股工业企业固定资产原价合计(亿元),国有控股工业企业累计折旧(亿元),国有控股工业企业资产总计(亿元),国有控股工业企业流动负债合计(亿元),国有控股工业企业应付帐款(亿元),国有控股工业企业负债合计(亿元),国有控股工业企业所有者权益合计(亿元),国有控股工业企业主营业务收入(亿元),国有控股工业企业主营业务成本(亿元),国有控股工业企业销售费用(亿元),国有控股工业企业主营业务税金及附加(亿元),国有控股工业企业管理费用(亿元),国有控股工业企业财务费用(亿元),国有控股工业企业利息支出(亿元),国有控股工业企业营业利润(亿元),国有控股工业企业利润总额(亿元),国有控股工业亏损企业亏损总额(亿元),国有控股工业企业应交所得税(亿元),国有控股工业企业本年应交增值税(亿元),国有控股工业企业工业销售产值(现价)(亿元),国有控股工业企业出口交货值(亿元)
410000,河南省,2015,820,249,2218.25,1273.69,28.27,904.59,110.88,19.38,21.93,5548.33,1206.24,1394.88,386.06,6817.14,9640.65,4100.93,14227.92,7015.54,1702.34,9725.27,4508.86,10300.43,9127.53,148.43,,465.05,264.94,279.86,-19.58,18.21,340.83,,,9515.99,251.85
410000,河南省,2014,805,244,2062.82,1155.34,48.52,914.21,89.39,12.65,24.65,5281.68,1086.01,1347.09,358.22,6286.6,9004.9,3734.05,13622.48,6352.04,1644.94,9030.48,4579.31,11011.54,9558.04,147.71,357.61,487.82,267.52,279.65,223.12,279.68,197.99,97.58,372.22,9779.94,188.39
410000,河南省,2013,803,218,1987.41,901.12,38.86,879.45,110.42,28.39,27.25,5084.89,931.65,1310.35,347.18,6069.72,8526.28,3370.87,12799.42,5904.81,1532.15,8624.71,4096.14,11195.92,9712.17,149.95,365.54,494.54,245.45,260.81,284.33,331.58,149.16,103.44,375.8,10017.88,161.9
410000,河南省,2012,782,183,1905.81736,686.21503,59.25588,990.80734,112.97616,24.83708,17.59088,4722.60495,793.54898,1258.83834,350.89125,5964.18121,8105.88711,3067.98384,12134.75748,5794.52398,1414.3136,8148.43719,3952.32197,11381.5465,9908.90206,151.95525,367.5683,518.37595,242.2082,259.06951,246.96906,283.01947,194.35761,101.40963,379.63182,10204.53434,174.83959
410000,河南省,2011,764,148,1864.14196,551.91096,46.12423,1128.51958,100.49565,25.07047,12.03544,4511.37782,731.43407,1104.36214,309.62038,5590.42031,7887.16144,3080.24013,11531.64974,5402.19269,1255.45808,7796.30107,3720.10287,11119.18605,9539.54937,144.93699,322.20153,516.17243,213.41058,222.08367,417.17134,434.91986,127.31874,121.25961,396.17358,10131.04652,220.33707
410000,河南省,2010,881,154,1658.16528,630.59843,27.29413,890.85986,75.68275,21.75319,11.97692,3952.01206,618.06281,932.49833,227.2706,5264.62607,6795.67529,2454.13248,10364.6814,4453.10499,1043.87202,6899.13677,3454.85379,9329.84222,7954.09183,117.55027,265.35804,431.64156,158.05166,152.62155,389.52411,390.6289,87.76945,100.02719,328.9388,8374.26556,207.83188
410000,河南省,2009,804,187,1590.06767,774.17515,16.94159,724.83774,42.69045,16.23116,15.19158,3247.10993,502.18839,830.59261,208.2778,4975.20091,6661.74013,2428.12416,9238.10275,4115.682,934.36228,6181.26947,3048.06243,7601.79351,6621.25386,96.32394,212.28807,387.54003,152.75398,146.0295,194.02088,199.82429,150.13939,73.76297,300.31921,6759.66091,132.66336
410000,河南省,2008,970,215,1710.48672,1018.2781,25.36539,602.8243,45.70176,11.33404,6.98313,2854.2285,414.86387,778.15792,207.08138,4149.21004,5659.80988,2033.09266,8300.01042,3892.62921,766.38734,5411.64875,2888.36167,7124.94883,6149.18564,93.18017,187.09011,355.065,144.49932,130.30438,274.21982,292.16583,152.82155,96.2537,292.10397,6925.43191,268.77816
410000,河南省,2007,1015,220,1177.86192,557.70583,16.06264,500.16702,60.09196,22.09999,21.73448,2577.59898,450.49581,711.1917,191.41525,3864.73716,5256.95786,1918.51857,7243.07462,3314.01605,723.0428,4709.43272,2526.46193,6390.07711,5344.26798,90.15501,142.03788,328.67099,114.7899,111.59086,362.42023,403.07709,46.02758,118.32732,286.15613,6605.21266,240.87096
410000,河南省,2006,1192,302,1281.79,731.15,9.11,461.03,42.06,13.08,25.36,2214.49,399.32,580.32,149.83,3341.73,4561.6,1641.17,6025.47,2701.81,593.06,3911.0,2076.05,4775.01,3915.75,80.8,110.58,280.79,93.39,89.09,331.7,330.7,26.53,101.31,235.15,4357.51,250.88
410000,河南省,2005,1280,376,1122.13952,616.27715,8.46476,425.52828,42.17446,14.62491,15.06996,1997.22194,364.90138,573.3129,165.62932,2984.73868,3943.09801,1419.46505,5396.16989,2456.65444,485.8408,3540.88522,1855.28466,4098.07244,3391.21262,76.72666,85.12296,266.59962,79.32719,72.05863,208.86773,203.81148,42.71039,77.09908,190.42213,3985.9415,270.92532
410000,河南省,2004,1715,607,1134.19979,647.31248,8.92037,405.34569,42.84277,17.27909,12.49939,1901.04593,355.70709,502.4387,155.50438,2733.15284,3790.66903,1402.80665,5096.80773,2187.729,408.71087,3284.11231,1812.69542,3206.03178,2619.61777,66.04494,72.54318,230.89539,78.44678,75.9483,151.73201,158.65478,37.07145,55.13339,158.95537,3189.5617,161.49796
410000,河南省,2003,2253,665,1088.97147,610.55423,9.33075,414.67768,32.6747,12.31039,9.42372,1891.36904,355.8015,511.53823,172.86366,2473.00089,3506.02955,1320.37317,4705.00069,2202.52012,404.94441,3140.39339,1564.6073,2855.49183,2336.05438,73.3504,64.9598,211.54215,79.3198,75.88279,109.24486,111.95502,23.88323,40.57044,138.09061,2690.9054,131.184
410000,河南省,2002,2562,724,1027.51052,628.11862,10.70065,341.45096,21.30086,16.66684,9.27259,1690.8921,344.34362,465.54302,178.93743,2287.31744,3204.34703,1213.20195,4345.53848,1897.13292,,2803.85925,1541.67923,2242.04499,1827.12173,65.20338,59.14225,174.42147,75.45317,70.57294,57.20982,72.8941,20.38639,27.52885,115.74189,2187.81827,96.89069
410000,河南省,2001,2856,867,886.3121,545.56073,9.17059,277.82274,23.05739,17.75296,12.94769,1632.11751,375.18148,469.06528,185.69925,2146.90472,2960.87219,1093.93421,4157.21478,1734.20878,,2743.08431,1414.13047,2011.58171,1644.217,61.7596,51.3176,162.83838,67.8717,66.9226,38.98647,56.19725,33.35469,27.98759,103.78357,2005.82429,66.52279
410000,河南省,2000,3069,894,791.94964,507.2634,16.29243,221.10703,18.87302,17.47047,10.94329,1544.55627,397.64019,420.29351,187.3656,1975.54378,2653.09256,1083.21076,3817.19497,1606.95121,,2541.14881,1276.04616,1823.91555,1481.09341,51.42779,41.95298,153.95954,63.14844,60.45674,61.16891,60.928,30.28563,26.14277,95.28442,1851.25431,64.65459
420000,湖北省,2019,774,,,,,,,,,7910.42,1567.06,1567.24,406.2,,,,19408.01,,,10556.48,,,,262.66,,700.08,128.09,,,857.01,,,,,
420000,湖北省,2018,716,,,,,,,,,6826.0,1468.6,1290.4,413.4,,,,17465.5,,,8885.5,,,,262.2,,583.0,108.3,,,862.5,,,,,
420000,湖北省,2017,768,152,3104.24,2062.99,18.98,641.23,221.48,2.6,154.92,7534.64,1455.6,1568.09,549.32,6190.91,11530.84,5374.88,17902.17,7884.5,2192.54,10077.94,8034.89,11815.26,9625.62,263.12,,570.09,124.91,154.83,832.13,838.71,132.74,,,,
420000,湖北省,2016,772,161,3034.15,2078.9,29.48,570.91,164.18,2.67,188.01,6757.01,1295.28,1696.04,574.69,6791.59,11578.68,5047.57,17098.93,7647.31,2191.88,9767.82,7324.67,11458.88,9381.31,284.96,,561.75,146.54,172.67,683.75,793.12,114.21,,,11136.77,334.68
420000,湖北省,2015,759,181,2451.28,1653.61,12.68,574.06,98.61,2.61,109.72,6111.1,1185.02,1685.65,545.26,6579.06,11019.03,4670.4,15743.77,7198.52,2004.94,9327.69,6401.45,11360.87,9355.14,276.96,,540.82,189.41,201.93,527.36,614.18,223.48,,,10658.49,335.17
420000,湖北省,2014,742,145,2211.23,1532.3,20.34,445.91,106.99,4.23,100.9,5592.96,1105.75,1724.71,603.28,6374.69,10076.67,4078.54,14805.0,6711.67,1806.43,8779.13,6102.11,11852.84,9610.92,317.72,588.27,520.89,196.32,223.18,677.57,702.36,97.75,133.78,487.5,11198.49,358.58
420000,湖北省,2013,728,140,2182.89,1514.77,15.04,406.87,102.14,2.67,92.6,5692.43,1067.09,1671.51,490.31,6443.02,10028.61,3833.6,14862.97,6794.01,1664.54,9014.66,5816.93,11850.57,9821.7,310.83,540.41,561.0,174.67,210.3,682.35,707.03,68.21,106.6,417.53,11109.57,434.08
420000,湖北省,2012,676,126,1922.29844,1251.60071,11.03311,483.93336,98.33439,2.70189,74.69498,4845.35029,842.85999,1482.84939,378.14686,6230.82511,9325.74846,3659.53647,13141.50483,5934.7075,1468.55768,7907.60495,5229.20396,10656.78607,8948.69077,242.22931,465.92154,499.34863,187.67026,212.74005,551.95558,628.90005,79.06966,81.15897,322.36312,10126.44002,264.88194
420000,湖北省,2011,658,115,1899.00688,1002.59354,3.75946,643.28761,104.59397,1.97525,142.79704,5119.36585,712.67166,1395.8759,376.05641,6627.96872,8987.86241,3252.7628,13150.39559,6411.67905,1349.43614,8250.24996,4816.34425,10434.92158,8771.48357,234.44664,391.79739,572.67062,171.79095,193.74936,637.75039,660.40176,66.90944,71.11624,333.32456,10256.6781,305.32705
420000,湖北省,2010,886,155,1733.85366,832.08,14.43988,647.24876,101.47544,3.11309,135.49649,4604.57898,607.28327,1213.10315,321.62742,6205.29808,7897.20172,2727.85291,12074.61867,5562.33436,1089.99133,7400.24062,4663.67881,8777.45279,7469.94215,197.52105,469.48628,596.33585,148.47736,151.39565,649.38035,611.64396,22.41961,80.80003,331.08757,8509.7027,245.23837
420000,湖北省,2009,864,182,2976.43133,2146.77246,17.47124,577.14044,101.18972,2.43044,131.42703,4317.97307,1217.08145,974.01848,273.36979,6375.75261,7859.50978,2413.61918,12399.77928,4708.31727,890.85748,6804.7065,5504.88676,6751.31212,5540.12009,146.81877,278.62434,427.3526,118.02231,125.69818,383.02385,420.49626,41.65321,89.43793,254.20131,6421.90269,172.46201
420000,湖北省,2008,887,206,2532.43916,1783.94804,5.6083,595.18982,90.37869,1.48206,55.83225,2724.147,383.54533,837.63526,219.25577,5770.09883,6810.54762,2108.97522,9774.34726,3327.27313,644.54154,5034.81635,4739.53091,6002.87109,4902.84201,129.16858,202.28178,272.67236,111.83432,121.41688,428.60079,466.96148,78.49575,81.78932,272.56858,5905.15986,241.75299
420000,湖北省,2007,834,204,2235.24522,1434.99063,22.54493,595.14113,27.52609,8.64302,146.39942,2507.64135,379.68435,754.51281,185.24059,4853.43646,5603.36699,1836.04664,8407.03036,2774.19428,571.2326,4563.03204,3689.2934,4920.24353,3772.43685,123.03503,167.98649,287.31846,71.17656,72.75493,392.50321,419.69202,30.33962,112.23387,235.25321,4644.87532,183.69647
420000,湖北省,2006,873,250,1828.06,1322.05,1.89,380.96,19.52,3.71,99.92,1899.83,332.69,568.74,166.0,3764.39,4344.72,1410.47,6566.74,1987.0,397.75,3551.04,3015.7,3758.34,2978.93,92.55,113.35,226.45,66.17,61.41,250.0,300.16,32.04,77.54,188.89,3485.03,138.13
420000,湖北省,2005,1058,350,1608.95242,1044.41848,3.80056,440.31988,60.53054,4.66601,55.21695,1826.28041,331.13785,500.99988,128.53189,3440.96045,4073.82125,1274.7276,6035.77238,1977.03351,329.26031,3460.94954,2574.82284,3064.98547,2385.37264,74.22088,89.22663,189.22096,60.22326,65.3868,227.32932,245.19198,42.36,75.37866,154.01534,3150.13576,128.20939
420000,湖北省,2004,1327,477,1550.49543,989.90666,12.48679,452.39249,37.07827,6.43087,52.20035,1774.97875,315.55233,481.19341,114.59661,2950.16982,3775.95302,1122.48059,5382.99075,1730.71414,362.55634,3154.50452,2228.48623,2661.35199,2142.16377,68.1593,72.39271,173.0946,68.1149,60.36115,147.82493,197.31362,34.38802,57.10174,134.71224,2625.86643,85.99787
420000,湖北省,2003,1617,495,1210.44139,866.04515,20.85647,244.29354,30.16932,7.68357,41.39334,1778.16152,338.73523,403.9915,121.1658,3067.3108,3883.6055,1095.74133,5438.98389,1635.07333,321.74133,3255.96885,2183.01504,2404.61866,1891.44338,91.85243,61.51758,182.9641,51.67385,44.317,129.97422,132.15196,23.68455,27.30381,123.9799,2274.99421,59.74977
420000,湖北省,2002,2100,726,1000.67777,577.21289,22.77145,317.89725,34.83314,11.55722,36.40582,1648.75352,380.97989,431.77005,239.24228,2025.58235,2780.14444,1057.4722,4158.05573,1582.10021,,2614.01851,1544.03722,2107.37148,1643.71037,74.18415,57.66855,182.4278,50.79281,45.03035,111.82099,122.87456,27.49208,24.28482,110.9093,2136.03516,59.88411
420000,湖北省,2001,2498,893,994.80779,611.64202,12.37254,270.72201,47.30547,7.14704,45.61871,1611.604,391.24055,396.39275,128.16849,1982.9019,2779.60695,1064.47016,4059.45302,1512.61661,,2494.27534,1565.17768,1965.89528,1583.41225,61.59728,48.26431,172.29497,57.82598,55.54009,61.88589,90.09795,36.03681,18.00933,103.79806,1995.04988,62.1097
420000,湖北省,2000,2965,1066,909.97594,623.01037,12.08685,193.88271,41.73365,7.52055,31.74181,1571.02372,449.92958,424.83408,139.4128,1965.86261,2595.52224,859.71257,3983.45434,1493.81186,,2566.59404,1416.8603,1856.42527,1469.2766,56.89742,43.4787,158.20398,67.33772,67.02222,38.11257,63.92879,45.48831,14.84219,98.60968,1947.31328,78.80153
430000,湖南省,2019,757,,,,,,,,,4107.49,959.16,1139.24,201.01,,,,10142.65,,,5653.64,,,,165.26,,428.26,107.86,,,418.89,,,,,
430000,湖南省,2018,715,,,,,,,,,4589.2,1142.1,1247.8,254.8,,,,10299.2,,,6080.0,,,,177.0,,368.6,127.0,,,396.2,,,,,
430000,湖南省,2017,736,151,2124.21,1461.9,11.03,468.99,108.57,10.97,60.03,4705.2,1200.17,1322.24,270.64,4159.35,7200.08,3156.43,10491.7,4349.88,1258.45,6398.51,4097.26,7593.69,5849.39,189.89,,381.6,147.0,148.91,367.6,398.41,44.34,,,,
430000,湖南省,2016,742,174,1804.78,1289.35,8.57,371.46,87.35,11.03,38.55,4426.14,1283.95,1291.84,267.66,4012.01,6831.98,2870.07,9937.63,4278.3,1188.03,6326.88,3638.49,6922.91,5301.99,158.94,,365.14,152.52,158.84,232.87,270.55,87.8,,,6915.71,166.36
430000,湖南省,2015,764,204,1590.67,948.75,18.13,502.97,75.72,6.4,38.71,4117.2,1162.35,1274.82,303.56,3999.03,6438.97,2616.16,9325.62,3944.31,1071.51,5818.2,3510.35,6636.21,4988.8,155.39,,347.06,163.45,164.84,190.46,224.18,120.99,,,6766.83,220.69
430000,湖南省,2014,754,176,1393.08,736.44,52.7,503.59,40.83,21.17,38.4,3834.3,1146.88,1211.88,278.12,3865.84,5952.72,2421.6,8861.98,3712.87,984.71,5564.25,3273.48,6902.82,5424.03,160.66,602.75,324.73,153.8,165.6,241.41,288.5,72.8,63.85,341.65,6975.22,193.64
430000,湖南省,2013,752,158,1311.81,673.13,7.8,504.27,41.27,43.0,42.15,3744.65,1023.52,1112.9,222.25,3522.23,5590.26,2303.19,8380.46,3701.51,974.95,5436.07,2930.58,7132.07,5608.59,158.67,578.79,354.75,126.55,146.2,360.09,395.83,39.73,68.13,368.6,7170.25,173.96
430000,湖南省,2012,727,142,1215.40273,524.64371,12.39175,573.70032,35.02394,20.83721,48.8058,3436.3536,805.58708,1071.25189,268.53541,3432.90047,5390.99056,2317.54944,7823.37598,3418.15166,863.61702,5118.71118,2704.6648,6796.21532,5402.92235,147.04025,529.83007,408.64983,137.26247,149.61428,302.78275,325.37464,93.55846,70.37463,341.04299,7014.28113,227.52621
430000,湖南省,2011,738,108,1119.7004,339.90218,7.31689,657.53799,77.34732,0.63565,15.39021,3025.33497,529.20945,960.50547,219.71386,3326.98319,5074.49335,2052.0277,7272.95017,3141.23231,701.67604,4774.63743,2498.31275,6524.53173,5195.55888,130.88539,460.30744,367.26761,110.07635,124.59145,432.17968,361.88559,71.84741,38.85713,316.23772,6640.3696,216.21823
430000,湖南省,2010,833,127,967.21777,440.03067,3.31174,433.56976,68.60329,1.77143,19.93088,2573.42689,459.42091,820.66844,205.33784,3010.91618,4122.22158,1466.49397,6266.01259,2592.07383,621.40735,4021.22649,2244.7861,5371.04728,4301.98168,115.77712,388.02623,287.54266,90.36213,89.81454,393.21486,312.04935,25.37336,40.70495,294.30882,5269.70551,168.07679
430000,湖南省,2009,823,197,739.28195,364.51164,3.07089,322.03749,34.26127,1.35533,14.04533,1811.99642,311.81585,691.54527,150.32467,2588.21288,3235.50025,1073.55635,4911.1986,2042.98925,584.7477,3322.32008,1588.87842,3863.60929,3039.24701,85.487,323.78789,215.73763,73.83015,73.0423,271.92381,199.6461,47.32329,34.54786,223.91787,3945.28578,120.388
430000,湖南省,2008,854,196,770.09366,351.67047,3.646,366.3141,24.1811,5.90568,18.37631,1602.26926,259.00197,545.8463,133.71522,2341.63628,3104.17414,1119.40619,4714.6122,1741.58437,363.58583,3047.94491,1666.66729,3842.73829,2991.69088,83.99188,246.76429,190.57609,91.93663,91.68057,197.57182,185.41843,71.76212,35.77043,248.31156,3852.2188,238.70278
430000,湖南省,2007,858,193,644.87962,374.38773,12.82827,225.3392,23.18347,1.66244,7.47851,1375.67757,230.18736,516.95757,143.05751,2132.23887,2823.27657,1001.20612,3952.98365,1477.14494,310.9142,2464.83994,1488.14371,3410.01723,2525.10542,67.86582,201.27216,181.93782,69.66093,63.58648,269.78029,199.04253,15.89502,43.48428,193.10746,3327.02295,190.26447
430000,湖南省,2006,1031,333,648.21,445.72,1.8,174.84,12.0,3.16,10.7,1170.06,186.45,445.32,104.7,1844.3,2485.4,886.79,3410.97,1308.41,282.66,2229.57,1181.4,2624.05,1996.52,57.89,154.61,150.56,47.97,48.29,189.39,111.22,32.12,30.5,132.71,2620.09,169.52
430000,湖南省,2005,1058,402,530.97817,335.16038,5.10563,161.39748,20.80541,4.45368,4.05559,1023.99378,172.25982,374.14894,76.37628,1503.32731,2004.65879,774.88707,2808.6436,1079.65729,217.75334,1888.12437,920.51923,2080.91543,1624.15803,49.56456,134.56409,136.36376,30.27304,28.98518,97.112,77.99105,31.03485,23.36453,116.37317,2094.4446,92.12699
430000,湖南省,2004,1474,574,646.27663,381.59538,5.08501,224.76346,20.19264,8.95445,5.68569,1031.38081,190.19884,356.06735,72.47772,1413.37009,2019.10832,732.83224,2754.78523,1154.07069,239.92583,1808.21552,946.56971,1868.55714,1458.97898,45.95666,121.71608,146.65008,39.61348,38.8149,79.38309,68.38793,32.94176,20.49459,102.46148,1867.12627,89.39122
430000,湖南省,2003,1642,662,513.20197,294.24314,3.0908,187.48336,18.25778,3.19431,6.93258,969.27271,216.23209,294.24718,69.97739,1364.69011,1901.89829,693.2106,2564.22179,1043.48855,179.41885,1732.40469,831.8171,1499.43846,1132.21247,43.03309,93.13218,132.49013,30.60723,29.05437,49.31185,52.68068,33.33477,18.59399,85.98372,1398.79177,64.26337
430000,湖南省,2002,2043,855,517.37956,332.77924,7.15936,141.77165,26.36406,3.49502,5.81023,950.01528,233.37423,288.84312,82.65857,1327.91127,1802.52224,657.62948,2529.90133,1038.60539,,1743.81189,786.08944,1198.18335,906.48987,40.29662,84.89851,117.12527,30.88936,28.99454,24.38578,34.73518,31.1158,13.25299,76.09371,1237.58944,59.28846
430000,湖南省,2001,2117,879,475.74437,327.3136,3.39825,104.32141,30.61113,3.27668,6.8233,895.7924,231.86923,281.18159,90.76084,1237.38615,1704.18763,601.52255,2346.47962,945.90254,,1617.32876,729.15086,1090.22454,824.4353,36.54067,80.31745,110.51197,29.72808,29.59638,14.77929,26.18905,27.86988,10.99853,71.45713,1126.49439,49.10598
430000,湖南省,2000,2339,1088,449.58663,350.45833,3.29665,61.71227,14.32459,3.1091,16.68569,874.66941,240.67732,278.95067,90.91536,1229.60719,1639.01975,551.79726,2262.67403,916.67796,,1556.53358,706.14045,1071.23197,823.20667,30.61966,78.52174,102.51068,30.2107,29.53284,14.6465,13.10425,33.02872,8.01902,67.4775,1070.18112,53.69202
440000,广东省,2019,1181,,,,,,,,,9379.23,1964.85,2075.47,522.54,,,,28126.69,,,14735.43,,,,417.73,,876.09,235.82,,,1343.26,,,,,
440000,广东省,2018,1058,,,,,,,,,10225.3,1499.5,2171.9,681.9,,,,27049.5,,,14479.1,,,,580.3,,738.1,173.0,,,1533.8,,,,,
440000,广东省,2017,1058,186,5687.23,3453.38,39.29,1476.09,170.93,50.2,497.34,9897.36,1450.49,2145.5,673.64,9314.96,17858.14,8286.53,25293.23,9854.8,2919.8,13907.0,11388.45,19783.07,16290.39,540.45,,702.59,199.26,217.8,1561.24,1597.99,81.7,,,,
440000,广东省,2016,1079,203,5258.86,3010.5,57.16,1520.46,164.63,61.65,444.45,8475.83,1432.78,1718.89,500.29,9563.72,17041.31,7830.29,22869.36,8703.62,2544.19,12668.07,10167.1,16266.66,13220.25,580.57,,604.27,148.42,219.8,1260.99,1437.99,75.95,,,16469.16,1680.74
440000,广东省,2015,1035,243,4887.86,2875.7,84.46,1546.31,155.53,52.56,173.3,7486.36,1394.2,1591.39,473.47,10072.96,15949.18,7321.75,21190.57,7826.88,2250.14,12081.62,9079.19,16453.02,13448.15,567.82,,606.69,217.53,251.17,1038.68,1196.46,127.74,,,16627.49,1525.7
440000,广东省,2014,1017,237,4368.72,2151.22,52.75,1669.44,129.8,56.24,231.21,7146.82,1261.06,1631.01,497.38,9521.21,14561.95,6513.2,19325.22,7329.07,2719.24,11358.62,7958.85,17804.39,14796.78,756.48,700.06,577.81,220.19,261.92,1003.0,1081.26,87.3,198.32,1026.56,17680.35,1539.82
440000,广东省,2013,1038,226,4116.81,1980.06,46.87,1683.49,95.17,82.05,188.45,7161.63,1164.76,1602.04,368.19,7713.37,13129.02,5827.74,18225.11,7360.64,2267.94,10615.67,7596.16,17097.7,14241.26,649.91,680.57,526.22,201.93,252.68,1014.41,1105.48,55.24,203.85,1012.16,16974.75,1525.34
440000,广东省,2012,1012,221,4677.6391,2066.84045,23.94847,2155.75526,102.25918,85.42628,181.35024,6323.57525,1098.14593,1437.04602,371.82312,7535.34697,12395.46062,5217.26035,16984.90364,6507.84203,1896.62192,9794.82691,7183.1687,15602.52334,13207.10747,524.53893,616.96724,577.68514,233.57073,248.06479,624.1211,700.3276,133.18925,156.7663,843.90395,15299.93727,1514.05737
440000,广东省,2011,1021,221,3394.32387,934.88282,11.76734,2188.16922,77.88857,82.05458,96.40286,6146.13347,932.41885,1440.40627,338.08838,7147.16903,10885.46369,4350.40281,15821.21947,6226.34292,1848.0562,9276.5368,6544.73178,13858.85528,11733.76362,400.68333,565.62281,446.63352,193.0274,213.98747,645.07768,721.49354,121.03146,145.92564,656.75268,13636.32495,1327.07077
440000,广东省,2010,1250,264,3368.31573,1111.04842,6.84162,1917.461,65.4072,104.78184,162.77565,5305.29453,775.90708,1284.57629,289.14805,7079.56806,10456.0281,3927.21597,14797.33532,5769.62406,1625.42944,8632.33214,6155.53617,13418.40876,10909.07422,361.36489,579.7214,411.01584,144.30959,148.04591,1120.28166,1235.96698,61.14946,247.8315,582.75068,12981.17154,1249.17644
440000,广东省,2009,1264,314,3114.46977,1062.26969,6.24295,1683.7977,56.42027,90.96014,214.77902,4473.37863,663.58034,1024.28045,210.52702,6507.28438,9249.21505,3490.69904,12724.55767,4802.37447,1251.19747,7309.81781,5412.26532,10637.39078,8582.38676,282.39113,477.70026,400.0375,134.23722,126.80429,828.84293,861.47233,56.95327,164.27729,408.42959,10580.79265,928.58076
440000,广东省,2008,1487,405,3322.87155,1266.05062,6.56954,1634.55865,63.76886,82.12232,269.80156,4135.90394,798.04999,986.43336,337.68357,5451.83647,8327.09628,3263.88478,11897.95822,4210.90024,1153.25629,6616.84502,5281.1132,11045.87728,9026.60705,238.54651,262.98023,360.96376,131.21406,166.15621,945.30994,782.48486,191.97463,178.33021,631.27496,11009.09325,1313.8954
440000,广东省,2007,1332,364,2610.7994,1212.33408,2.96355,1162.01034,42.26267,52.89861,138.33015,3056.16699,444.2374,688.12392,222.62742,4815.27123,6702.64658,2357.13301,9702.79028,2868.30002,766.96631,4720.74417,4982.12727,8258.8508,6679.90724,170.72093,234.93084,264.20597,92.22674,111.77253,810.74748,926.23949,41.32029,124.66244,442.54804,8548.83916,592.48028
440000,广东省,2006,1536,507,2558.97,1067.37,3.6,1216.86,41.19,109.58,120.37,2624.07,360.7,632.04,177.77,4638.24,6625.04,2405.14,8789.27,2534.44,647.4,4341.48,4447.78,6985.8,5682.73,128.97,181.2,228.54,86.77,81.68,697.47,726.01,60.79,111.13,369.87,7277.46,635.67
440000,广东省,2005,1806,641,1692.91623,411.16915,8.67391,1059.85546,54.83567,86.69437,71.68767,2654.39225,514.10805,631.86886,198.29304,3547.96064,5153.82881,2006.36154,6676.89087,2355.86097,692.27233,3552.69261,3124.2083,6261.6954,5294.21123,157.6726,129.44229,251.27525,76.45648,69.64536,377.39223,387.31082,41.1588,82.72689,283.5074,6293.45122,1021.30159
440000,广东省,2004,2080,757,1720.49196,436.6753,9.12677,1061.42259,52.82678,92.20832,68.2322,2826.90117,562.45623,669.56528,195.6293,3481.67784,4910.53964,1790.38124,6830.20906,2410.59916,692.68573,3658.66971,3171.53935,6030.74419,5013.44038,162.87411,123.00764,245.46565,81.5829,72.04832,427.60386,423.63495,33.30499,82.52425,233.33221,5932.62955,977.56995
440000,广东省,2003,2103,788,1456.96426,703.25427,25.62292,506.76435,60.68184,100.11757,60.52331,2505.41037,488.28332,570.72303,201.24851,3303.57161,4603.65875,1627.92376,6328.47182,2165.91471,461.88623,3455.46994,2873.00188,4717.48232,3867.37294,157.77493,91.59459,260.39796,73.94972,65.32619,286.30681,307.28174,70.7035,52.94921,224.61243,3848.0566,508.77007
440000,广东省,2002,2531,986,1447.39612,765.44882,11.46279,439.54065,58.35602,96.1975,76.39034,2306.73642,532.04192,505.91908,154.44564,3056.79898,3934.65964,1330.0592,5865.16644,2073.31692,,3071.85581,2793.31063,3716.99078,3043.09665,101.91972,70.72416,242.77811,72.23376,66.78369,203.64005,223.69813,41.04023,37.52747,186.56628,3110.97844,421.10977
440000,广东省,2001,2793,1000,1268.39961,570.08871,23.48275,435.9862,59.03486,121.89794,57.90915,2422.87733,506.94232,578.56462,195.52494,2941.07517,3982.53725,1364.9012,5889.98309,2216.94744,,3179.87083,2710.11226,3757.94819,3062.08114,119.77909,71.43664,233.58846,74.5282,75.07275,222.83517,241.30934,46.31797,30.52511,173.7134,3236.75664,439.54689
440000,广东省,2000,3320,907,1194.56901,624.57348,18.42356,359.19757,57.04118,88.41024,46.92298,2411.27211,558.35404,646.41127,207.94264,2701.24729,3513.50343,1070.9231,5593.75069,2211.90098,,3158.51241,2435.23828,3583.54746,2924.01012,98.96535,69.1301,211.91532,84.06532,84.06876,212.8902,226.08262,35.71183,23.32939,138.19727,3093.43525,541.44188
450000,广西壮族自治区,2019,589,,,,,,,,,3376.71,530.22,786.87,241.76,,,,8681.09,,,5706.72,,,,157.3,,264.21,84.07,,,304.27,,,,,
450000,广西壮族自治区,2018,542,,,,,,,,,2923.1,403.5,729.8,243.8,,,,7672.9,,,5062.1,,,,147.1,,191.8,92.3,,,407.6,,,,,
