省份编码,省份,年份,规模以上工业企业单位数(个),规模以上工业企业亏损企业单位数(个),规模以上工业企业实收资本(亿元),规模以上工业企业国家资本金(亿元),规模以上工业企业集体资本金(亿元),规模以上工业企业法人资本金(亿元),规模以上工业企业个人资本金(亿元),规模以上工业企业港澳台资本金(亿元),规模以上工业企业外商资本金(亿元),规模以上工业企业流动资产合计(亿元),规模以上工业企业应收账款净额(亿元),规模以上工业企业存货(亿元),规模以上工业企业产成品(亿元),规模以上工业企业固定资产合计(亿元),规模以上工业企业固定资产原价合计(亿元),规模以上工业企业累计折旧(亿元),规模以上工业企业资产总计(亿元),规模以上工业企业流动负债合计(亿元),规模以上工业企业应付帐款(亿元),规模以上工业企业负债合计(亿元),规模以上工业企业所有者权益合计(亿元),规模以上工业企业主营业务收入(亿元),规模以上工业企业主营业务成本(亿元),规模以上工业企业销售费用(亿元),规模以上工业企业主营业务税金及附加(亿元),规模以上工业企业管理费用(亿元),规模以上工业企业财务费用(亿元),规模以上工业企业利息支出(亿元),规模以上工业企业营业利润(亿元),规模以上工业企业利润总额(亿元),规模以上工业亏损企业亏损总额(亿元),规模以上工业企业应交所得税(亿元),规模以上工业企业本年应交增值税(亿元),规模以上工业企业工业销售产值(现价)(亿元),规模以上工业企业出口交货值(亿元)
410000,河南省,2018,22081,,,,,,,,,23696.6,5468.7,4594.0,1668.4,,,,50431.7,,,28263.9,,46627.6,39809.6,1045.7,,1533.3,709.3,,,3053.4,333.3,,,,
410000,河南省,2017,22023,1151,13080.73,1749.59,216.5,5210.9,5427.97,269.31,203.42,27356.54,6174.0,4749.93,1724.18,24699.6,35473.5,11969.03,60984.13,22606.53,6303.15,29397.46,31331.86,79909.12,69674.39,1529.88,,1859.37,821.82,730.29,5355.56,5352.43,370.89,,,,
410000,河南省,2016,23679,1026,13572.93,1466.62,241.23,5415.7,5849.02,343.69,256.44,27043.59,5871.9,4537.07,1758.07,25763.17,34452.5,11061.99,60454.73,22229.09,5731.02,28805.88,31347.06,79657.15,69652.46,1498.86,,1824.73,804.81,695.01,5217.23,5240.61,469.29,,,79404.82,3747.01
410000,河南省,2015,22892,1158,13071.82,1414.12,500.81,4925.95,5950.17,197.07,224.07,25075.84,5016.26,4304.89,1654.22,24065.68,31114.06,9766.4,55710.97,19615.51,4885.79,26189.58,28872.96,73365.96,63992.81,1368.46,,1653.82,775.26,700.5,4917.87,4900.6,444.67,,,73367.3,4004.25
410000,河南省,2014,21748,1031,11597.82,1266.1,227.25,4787.42,5044.17,148.78,295.65,22668.15,4471.12,4019.4,1445.57,22126.93,28338.14,8570.87,50540.15,17778.62,4761.66,23717.27,26438.56,68037.47,58959.69,1265.24,687.28,1565.13,721.28,683.15,4928.83,4946.19,285.45,589.04,1711.04,67148.67,3213.4
410000,河南省,2013,20573,940,10296.35,1034.27,229.84,3747.4,4798.24,208.72,255.21,20131.51,3508.71,3659.74,1256.49,18603.16,23979.84,7455.94,43431.82,15442.92,4011.2,21050.58,22021.36,59975.16,51549.68,1125.65,640.78,1426.95,643.0,619.7,4520.71,4543.07,251.07,555.95,1594.74,58779.98,2610
410000,河南省,2012,19237,854,7721.90934,764.63632,246.72217,3188.61644,3112.6278,174.32063,217.35063,15830.83837,2914.45067,3351.43132,1155.59062,15707.68321,20507.63918,6612.85814,35174.80923,13502.96839,3607.53429,18087.58477,16854.26567,52276.37717,44546.45448,1017.83961,629.20221,1353.69996,608.44982,582.61143,3998.42495,4016.39339,280.14326,523.6796,1452.56355,50770.48624,2029.18931
410000,河南省,2011,18328,542,6292.62738,612.20237,193.92832,2739.21623,2421.29341,152.22017,173.38766,12411.50582,2149.15946,2674.79128,961.52789,13693.88621,18484.82194,6416.34934,29049.21951,11067.44053,2766.57447,15651.98819,13272.49371,47647.20972,40301.82229,944.64801,589.21456,1195.61812,543.2471,500.03162,4178.96652,4131.59274,189.78501,553.13248,1397.7299,46177.35626,1268.28086
410000,河南省,2010,19548,619,4957.69215,685.06114,161.81814,2106.06531,1731.70089,140.64665,132.40002,9798.26225,1695.5463,2159.71332,767.84427,11431.44438,14572.83116,4651.34433,23467.41561,9078.7475,2161.4539,12960.95947,10362.25493,36163.1197,30316.66666,765.32362,478.59636,956.14002,385.65491,334.43157,3402.23446,3302.2194,128.50716,451.13933,1147.71768,34532.448,632.47629
410000,河南省,2009,18105,747,4367.63056,839.04184,146.19109,1727.34539,1414.15736,101.00764,139.88721,7769.93099,1388.06693,1868.52173,691.69632,9840.72101,12288.21221,3596.16507,19668.61192,7753.78302,1789.66285,11103.25903,8493.74272,28246.64971,23765.04753,623.56987,414.81917,801.4667,333.81381,289.55232,2481.05612,2444.17704,183.01854,327.44519,976.99338,27282.21951,449.64238
410000,河南省,2008,18700,1094,4322.4529,1058.56566,173.83985,1507.15043,1345.63949,97.54337,139.7141,6910.07436,1228.58027,1811.96849,630.016,8213.51422,10325.21339,2923.92028,17316.86412,7242.92213,1610.99909,9777.97941,7536.85476,25389.80027,21309.71419,618.90147,358.05416,712.13184,314.81089,261.73911,2317.40866,2287.77658,192.53941,355.43476,958.30426,25595.5033,685.63173
410000,河南省,2007,13510,679,2844.03322,580.86308,147.18289,1044.53832,870.58679,58.26223,142.59991,5728.16718,1073.5195,1494.46622,506.21077,6605.54531,8539.78464,2699.36281,13787.99776,5947.15917,1389.63312,7970.00921,5810.80857,18936.81885,15478.0832,478.1777,269.22447,570.42391,230.82986,214.15952,1874.95196,1941.5128,56.44833,304.99854,812.3094,20100.82116,607.9499
410000,河南省,2006,11895,814,2477.5613,760.42575,123.2856,851.19026,581.45077,52.49491,108.71401,4528.03655,868.18783,1204.01811,405.03761,5551.15904,7319.18529,2367.2965,11026.1805,4861.97264,1093.07132,6644.09606,4343.44549,13809.0685,11463.03909,383.03907,200.08327,474.96289,186.77443,169.77519,1147.86543,1141.80362,63.42232,215.16392,565.1764,13676.49182,799.52076
410000,河南省,2005,10867,1044,2069.64162,635.45599,127.92824,738.676,451.68797,49.95763,65.93579,3801.11301,732.04964,1044.64496,364.78084,4612.11644,5955.46739,1963.81828,9158.02722,4166.77315,874.5571,5639.20107,3518.82614,10114.43619,8441.39084,302.79544,142.9226,413.77592,154.44089,136.15428,671.89146,643.38597,58.72503,147.15394,402.71392,10320.95148,714.21261
410000,河南省,2004,11474,1625,1956.23928,673.20333,124.02196,682.99259,375.95787,43.1977,56.86583,3387.30257,677.5108,939.82737,343.90808,4036.14618,5433.08839,1835.99634,8142.82258,3625.40817,752.99042,5084.35808,3058.4645,7285.63013,6080.33239,204.732,108.11393,352.26568,133.19454,123.1035,389.14718,403.85766,54.1777,100.45785,284.30882,7449.36639,342.69463
410000,河南省,2003,9091,1254,1586.27402,634.68554,120.64598,553.67717,198.39793,35.47762,43.38978,2790.31854,571.6906,779.70324,292.79311,3262.84538,4558.61482,1652.65834,6575.12687,3076.44186,576.14734,4227.06848,2348.05839,5284.80591,4399.47705,171.17032,83.82686,283.48793,117.90602,109.07293,253.73598,255.91308,32.30771,59.44375,208.00204,5286.16267,224.27829
410000,河南省,2002,9671,1434,1481.4694,649.16284,148.55003,468.98774,141.6739,38.86752,34.22737,2484.30174,541.24815,724.64526,307.90961,2994.12929,4129.69088,1486.92197,5987.80329,2680.23915,,3825.07921,2162.72408,4159.57156,3438.38314,144.23599,75.49503,239.04633,113.36564,104.36034,172.05882,183.8508,28.63633,42.27566,174.13535,4232.27985,170.39534
410000,河南省,2001,9720,1656,1284.72417,565.04897,165.72562,380.6426,104.47217,33.22435,35.61046,2341.71202,551.21742,711.84596,317.79298,2791.77799,3779.65216,1319.29912,5633.03227,2447.41659,,3699.60157,1933.4307,3642.32333,3015.28425,134.09211,65.40567,218.7864,105.8378,100.24269,122.57465,141.61583,42.67728,38.3913,150.68029,3761.93984,127.41889
410000,河南省,2000,9930,1732,1174.89554,531.26506,175.11186,325.13472,75.63608,32.4305,35.31732,2216.51017,562.8594,656.09632,310.33542,2615.61449,3447.0124,1286.52741,5234.70499,2295.92278,,3477.34036,1757.36463,3297.7779,2708.84398,115.68486,57.12554,206.82083,102.92555,96.38797,141.52794,139.97304,40.06091,35.87951,140.02005,3424.91586,119.76395
420000,湖北省,2019,15521,,,,,,,,,19878.13,5004.26,4256.38,1592.89,,,,42530.89,,,22178.45,,,,1349.14,,2256.29,414.84,,,3049.57,,,,,
420000,湖北省,2018,15598,,,,,,,,,18555.4,4734.4,4051.0,1591.1,,,,39895.1,,,20307.7,,42358.1,35453.6,1287.6,,1812.4,405.7,,,2755.4,209.1,,,,
420000,湖北省,2017,15097,1294,8623.8,2170.68,140.57,2597.72,3028.09,165.73,517.87,18260.79,4563.32,4084.9,1666.94,12498.49,25342.88,13276.34,38585.32,16103.58,4908.14,20707.95,18003.57,43210.52,36637.31,1229.05,,1812.12,417.27,361.08,2548.92,2608.03,212.63,,,,
420000,湖北省,2016,16296,1274,9120.27,2557.19,140.17,2788.56,2937.5,150.2,546.3,17265.72,4373.47,4130.86,1670.99,13642.5,25426.04,12696.87,37942.33,15643.54,4649.73,20355.9,17502.7,45850.64,38963.66,1346.46,,1933.94,467.38,405.64,2517.81,2713.46,183.93,,,47295.43,1905.07
420000,湖北省,2015,16413,1441,7132.11,2132.71,119.39,2527.84,1738.62,155.11,458.44,15976.1,4056.46,3979.15,1618.27,13328.9,24361.81,11860.43,35399.12,14914.59,4363.48,19459.99,15875.33,43179.21,36564.31,1281.28,,1811.39,516.99,442.62,2313.3,2456.0,310.78,,,44113.44,1688.02
420000,湖北省,2014,15957,1274,7327.76,1607.76,111.04,2367.96,2655.51,149.76,406.46,14798.24,3443.76,3919.49,1640.39,12605.1,22424.03,10751.2,32940.84,13668.54,3679.72,18193.0,14624.35,41401.49,34843.3,1269.28,829.79,1704.51,522.4,490.65,2357.2,2402.63,195.53,335.33,1217.24,42012.2,1456.4
420000,湖北省,2013,14650,1046,5668.78,1572.25,102.6,1871.43,1385.08,163.32,406.82,13838.57,3091.73,3632.39,1375.49,12044.51,22158.39,10836.13,30633.98,13340.58,3338.22,17570.58,12904.96,38183.39,32183.61,1169.77,775.09,1625.62,476.04,457.65,2466.15,2475.07,136.46,288.59,1181.37,38107.78,1544.19
420000,湖北省,2012,12441,1166,4867.90388,1372.05065,76.29858,1786.19524,1038.33547,152.14218,442.26177,12210.66542,2444.95092,3113.7753,1142.16251,10770.0019,18255.48742,8620.29509,26877.66211,11802.95982,2844.33877,15759.18088,11039.61531,32325.95476,27322.91131,929.41029,628.22338,1421.02298,435.91159,412.75618,2046.05585,2046.27658,148.27687,216.10625,838.78968,32473.96918,1393.60425
420000,湖北省,2011,10633,870,4079.8845,1048.25219,51.41855,1651.35324,831.71988,118.36653,378.7741,10225.48685,1821.11181,2658.61263,957.06516,10324.45923,16663.68219,7654.90986,23145.86573,10541.00517,2470.20831,13675.78573,9321.23399,27081.87191,22845.37605,731.02327,509.6262,1253.53651,350.11143,337.81936,1999.75663,1866.25521,103.58952,181.82475,710.53348,27325.7034,1191.93901
420000,湖北省,2010,16106,1711,3715.84232,891.66802,60.84862,1479.26121,807.55641,116.9208,359.58726,8962.91586,1527.88778,2339.41613,816.69289,9611.90509,13171.65441,4919.92044,20894.31573,9159.72467,2107.67418,12259.18221,8577.1066,21151.55728,17730.33659,632.49589,642.45523,1178.03308,285.89114,263.02977,1817.98149,1668.54919,47.96478,177.37438,639.07531,21118.43708,958.14371
420000,湖北省,2009,14027,1826,4610.04142,2186.47119,58.36346,1187.36808,708.54853,119.28696,350.0032,7498.24717,1938.52124,1795.84812,630.55694,9210.24097,11608.95304,3583.9154,19221.02431,7463.71552,1698.34663,10381.23041,8673.39407,15331.62089,12641.03673,464.96975,406.63748,799.6913,212.78831,194.34241,1072.59666,1092.46893,75.8978,153.56718,488.76885,15164.52131,653.46657
420000,湖北省,2008,12067,1729,4058.99782,1807.49171,48.90804,1206.59496,586.02667,88.6754,321.30104,5515.43647,968.13733,1600.25593,566.53835,7886.74689,9916.9813,3458.71612,15431.43263,5755.28072,1279.67875,8059.49521,7371.93742,13081.89982,10732.57126,396.04482,301.75437,565.83731,191.56082,189.73466,985.37075,909.02584,110.5262,128.60463,550.6858,13146.92666,674.02219
420000,湖北省,2007,8996,1519,3191.23155,1456.02842,60.32403,975.30168,370.5978,69.24467,259.7787,4344.49855,809.75817,1297.98775,402.91337,6237.90909,7344.44627,2346.34262,12107.24093,4408.76269,990.13316,6584.13278,5368.43718,9390.43078,7429.34428,286.72202,217.00895,476.03562,118.87038,114.13994,671.34206,647.85314,52.27401,142.79328,364.29372,9403.07002,549.77149
420000,湖北省,2006,7546,1599,2655.47588,1336.20858,35.15645,692.74084,287.83471,63.0,240.5353,3340.845,672.58601,1011.15521,350.57878,5069.00968,6010.02594,1926.22832,9694.56043,3388.0155,780.5774,5318.19237,4376.36806,7314.80565,5932.83636,245.3339,150.64155,371.66582,106.94663,97.69861,414.86815,454.00482,54.06681,98.77198,292.54087,7301.67036,449.93589
420000,湖北省,2005,6813,1615,2413.5633,1062.6514,43.05646,858.06833,238.26191,59.88813,151.63707,3004.89593,603.02704,884.02265,283.1983,4504.97969,5393.18076,1678.56692,8683.39051,3103.09967,654.83946,4873.08267,3810.30784,5962.54408,4800.91104,196.73137,112.77806,318.93473,88.79347,92.63605,353.05014,371.83814,57.78486,89.1613,242.864,5937.37987,316.36349
420000,湖北省,2004,6232,1741,2274.09595,1107.43096,48.17007,653.02768,197.04888,44.90173,223.51663,2762.37713,526.66288,797.71399,245.07478,3640.0066,4743.90748,1435.2756,7438.59318,2663.8792,617.41752,4302.13636,3136.45682,4832.43277,4010.29744,168.76885,90.95739,286.18425,92.12531,83.53506,208.1754,270.97749,54.85837,67.67445,197.34609,4868.66054,234.98052
420000,湖北省,2003,6271,1205,1615.44087,886.2487,73.81849,383.87923,143.05153,41.50185,86.94107,2407.19626,504.17016,601.64211,209.2409,3606.74634,4577.29062,1304.32133,6843.02436,2205.39474,452.07128,4049.0367,2793.98766,3993.99252,3191.20407,183.2138,78.24591,260.50501,73.16916,61.74326,185.8405,194.40453,36.10594,37.78705,172.31287,3967.67193,160.42251
420000,湖北省,2002,6183,1269,1333.03452,587.40721,91.1913,419.0937,113.71821,41.33315,80.29095,2155.91418,514.43795,588.20785,330.19424,2466.60871,3356.17415,1226.6804,5254.11992,2024.56149,,3239.38672,2014.7332,3378.31097,2694.25856,151.49053,72.15666,245.84428,69.32947,60.08213,165.65417,175.59595,35.14032,32.49503,156.84066,3514.46734,145.41366
420000,湖北省,2001,6197,1367,1269.65934,620.06013,81.8059,354.16107,101.48077,28.4502,83.70127,2039.89902,503.00989,525.73358,184.73679,2343.15292,3243.45205,1201.87187,4954.09266,1892.47602,,3008.2553,1945.83736,3043.81569,2474.42924,124.56047,60.99968,227.53267,75.44185,69.45188,105.95471,134.49094,43.98838,25.54759,140.32211,3161.76605,119.78854
420000,湖北省,2000,6282,1427,1135.45991,633.13483,88.10158,249.76652,76.44284,22.90696,65.10718,1941.97435,554.66055,546.9937,186.93237,2281.63645,2989.31402,973.3762,4776.00654,1831.86971,,3032.55288,1743.45366,2870.36471,2294.40045,109.65843,55.84865,206.03662,85.71916,81.74807,77.32233,106.4678,50.61994,21.2489,131.52946,3038.07728,136.48746
430000,湖南省,2019,16562,,,,,,,,,13441.53,3917.43,3054.83,1073.13,,,,29616.35,,,14872.72,,,,1184.29,,2408.2,359.43,,,2227.27,,,,,
430000,湖南省,2018,16055,,,,,,,,,12443.9,3589.3,3060.5,1012.2,,,,27195.3,,,14011.6,,34850.5,29000.0,1137.7,,1708.4,383.9,,,1726.9,174.8,,,,
430000,湖南省,2017,15201,862,6584.03,1607.38,139.22,2847.04,1689.23,99.08,195.09,12188.95,3504.61,3096.57,1000.93,10214.36,16176.95,5973.94,27766.56,9534.75,2840.22,13730.04,13969.79,38934.23,31859.74,1250.69,,1876.96,436.65,357.16,2198.0,2093.98,77.35,,,,
430000,湖南省,2016,14386,788,6527.28,1357.19,77.24,2679.99,2093.71,105.14,215.5,11064.34,3219.31,2843.06,958.42,10202.62,15453.45,5631.71,25518.07,8991.62,2503.12,13343.81,12171.52,39134.64,32024.84,1208.14,,1792.75,430.13,369.28,2092.38,2028.59,167.98,,,39319.29,1439.57
430000,湖南省,2015,13992,944,5257.4,1016.24,86.14,2437.13,1414.87,103.61,199.07,10247.43,2858.26,2705.08,910.61,9903.94,14266.1,4994.03,23575.75,8477.96,2197.37,12240.94,11311.45,35410.45,28807.96,1064.86,,1565.74,426.25,376.71,1868.56,1808.7,185.89,,,36231.56,1411.32
430000,湖南省,2014,13723,824,4866.74,808.26,135.11,2507.86,1093.03,110.5,212.03,9379.15,2628.45,2552.59,872.41,9478.16,13149.25,4503.93,22025.57,7928.99,2015.49,11688.15,10255.09,33489.43,27737.94,954.57,919.31,1358.22,394.07,368.04,1765.92,1688.3,117.55,206.37,1247.98,34393.66,1330.17
430000,湖南省,2013,13598,722,4342.29,734.93,81.55,1884.24,1305.83,118.38,216.87,8589.68,2333.93,2324.16,747.26,8531.09,12129.92,4212.46,20050.53,7595.11,1862.7,11082.18,8894.81,31854.65,25797.74,924.69,884.4,1735.61,347.39,332.63,2115.46,2047.87,66.44,211.49,1311.26,32157.78,1251.75
430000,湖南省,2012,12785,722,3520.5471,563.03525,78.94447,1724.49754,911.21332,78.6092,164.24732,7374.37646,1786.20145,2070.93964,717.17127,7986.62507,10953.64929,3651.85413,17784.24541,6581.50521,1591.0534,9821.07369,7961.85108,27823.309,22205.57795,778.86677,773.98851,1543.89925,324.54533,307.38478,1942.34405,1790.95728,125.65767,202.65581,1132.62496,28185.44349,1034.03431
430000,湖南省,2011,12477,437,2951.88621,378.17392,56.32854,1591.8832,750.81548,78.90614,74.20874,6274.93379,1293.5745,1824.09897,597.85713,7212.50534,9600.29337,3096.39248,15473.37832,5809.4991,1272.59794,8766.12528,6707.25305,25726.20865,20352.20645,667.4694,656.74321,1412.35928,260.40317,244.14981,2150.52321,1832.98615,85.56215,162.66545,1077.76923,26022.13414,748.66973
430000,湖南省,2010,13844,611,2477.61759,467.02342,36.57419,1179.87594,639.11108,58.93335,96.09961,5122.90539,1057.5859,1508.17041,534.9748,6382.45124,8007.21514,2379.66793,13038.95204,4804.50925,1125.81943,7504.26481,5534.58692,18669.78802,14925.93191,530.79275,553.38841,1002.13413,217.433,187.13978,1633.52649,1451.44681,36.99091,129.80393,830.66036,18731.34606,494.64767
430000,湖南省,2009,13311,1034,2016.42323,388.56791,37.50792,848.75328,590.99338,63.52982,87.07092,3822.0782,783.69357,1274.17346,432.426,5106.05605,6041.82066,1707.58329,10175.10668,3807.6323,1004.99236,6182.4384,3992.64818,13077.27469,10463.62367,435.23482,500.55173,623.61808,173.46542,155.3466,1095.30448,758.47854,62.25684,81.41238,558.62968,13318.89366,323.75729
430000,湖南省,2008,12391,965,1931.18617,379.41084,36.72979,822.21186,516.27761,71.39185,105.16422,3396.93561,686.53931,1055.6116,362.41919,4096.4209,5194.97058,1701.72571,8856.18981,3305.83807,747.60412,5145.44053,3710.74928,11285.43963,8987.03472,328.711,388.88109,488.80083,168.52256,146.44684,909.183,663.56005,91.32412,72.83078,588.82396,11402.11523,577.13388
430000,湖南省,2007,10201,929,1441.20009,389.82543,40.22143,542.17958,350.745,47.86557,70.36308,2626.38947,532.40701,889.72731,311.55784,3319.17362,4213.22447,1361.71689,6832.00822,2562.9602,564.51243,3924.73898,2907.26924,8348.97123,6248.36725,230.35575,267.98785,364.98961,118.11629,101.30992,829.86985,488.23632,35.99441,71.9855,362.59551,8383.8326,468.23853
430000,湖南省,2006,8999,1109,1312.97992,456.27724,38.77794,406.09528,294.1635,40.69302,76.97294,2127.03295,413.15789,741.42322,240.57762,2751.26095,3569.36057,1152.74473,5582.17813,2155.21248,481.88156,3360.58107,2221.59706,5968.67151,4643.05738,174.46539,198.30307,276.25862,82.62387,75.77352,479.12967,272.69295,42.04309,49.32778,248.19656,6103.29554,382.23531
430000,湖南省,2005,8022,1213,1070.45215,350.74869,29.3279,381.30183,216.39926,32.72882,59.94565,1802.43103,365.84243,610.08036,183.01399,2286.8286,2932.80894,1004.70252,4611.59648,1807.8874,410.80772,2853.91265,1757.68383,4585.30764,3627.99127,144.00645,180.19617,240.89104,58.19131,52.7327,256.7746,189.24991,42.1972,38.03525,205.64575,4721.59471,257.68895
430000,湖南省,2004,7523,1534,1095.64397,399.03177,30.28709,403.30973,172.44302,35.62784,54.94452,1676.67864,350.25404,560.82955,160.87095,1994.23405,2757.66254,926.90179,4185.04836,1737.34804,381.21474,2564.92331,1620.12505,3544.37523,2833.18909,113.09084,155.78586,229.30785,60.00385,56.21145,180.0445,154.76748,43.98301,31.7893,160.81245,3616.94664,235.98353
430000,湖南省,2003,5967,1313,841.3672,313.6696,33.05355,303.55195,117.76999,26.40478,46.91733,1430.33458,342.78208,430.21077,135.87509,1840.95486,2510.76805,868.98903,3642.69252,1471.89273,279.79836,2328.58991,1314.10261,2604.98369,2042.48625,97.32548,106.8762,187.37982,46.63952,43.12681,104.75653,111.25277,39.68742,26.0747,127.5388,2607.09326,151.20361
430000,湖南省,2002,5438,1485,753.04299,343.25389,47.44473,208.73597,100.11985,17.4282,36.06035,1290.67586,327.96954,396.7427,135.26914,1641.89742,2218.98287,792.64655,3273.44688,1351.6781,,2154.53347,1118.91341,1980.03867,1551.47255,83.23277,94.3023,157.69954,43.57511,38.68126,58.60162,69.0093,37.36557,18.67009,104.78768,2090.40302,125.08232
430000,湖南省,2001,4961,1506,674.74191,342.90533,39.94267,162.04583,80.2684,19.61911,29.96057,1171.36287,309.76279,373.14839,133.14236,1521.04826,2095.68277,727.31382,2978.0664,1223.78429,,1982.01119,996.05521,1699.15421,1325.66865,69.52835,88.17593,142.86936,42.56857,40.89631,39.19057,51.42012,33.9103,15.09458,96.4058,1788.02431,101.6475
430000,湖南省,2000,4808,1730,599.96356,362.99103,46.72314,98.4523,45.37557,15.69793,30.72359,1107.18847,303.94913,356.21784,129.84079,1451.98852,1947.23263,654.81239,2768.84604,1154.88085,,1871.77733,897.06871,1563.25676,1222.39344,57.33074,84.18964,129.92165,41.44948,39.49662,36.57401,34.47738,39.58963,10.93564,87.25434,1605.36643,92.69371
440000,广东省,2019,55394,,,,,,,,,82870.22,24606.23,17021.29,6417.63,,,,137738.29,,,77970.04,,,,5082.23,,9779.98,758.64,,,9140.48,,,,,
440000,广东省,2018,47456,,,,,,,,,75060.2,22927.0,15784.3,5858.8,,,,124284.2,,,69812.1,,135616.1,113816.8,4750.0,,7732.2,686.9,,,8309.7,838.8,,,,
440000,广东省,2017,47203,5457,22478.04,3709.69,360.58,7810.85,3375.79,3535.85,3685.18,68749.03,21194.41,14745.86,5700.22,26540.42,52619.74,25943.06,115201.19,54231.68,20752.17,64660.73,50201.6,133924.37,112207.05,4506.25,,7319.65,822.53,779.35,8663.02,8864.36,505.27,,,,
440000,广东省,2016,42688,5034,20609.92,3248.33,324.88,6784.88,2816.16,3625.42,3810.25,61612.78,18722.41,13393.09,4982.36,27217.9,52729.34,26684.74,105604.17,48935.74,18263.67,59318.72,45694.31,129151.31,108582.42,4472.71,,6545.21,660.83,751.36,7934.52,8383.04,418.14,,,129840.69,32240.68
440000,广东省,2015,42113,5850,18754.95,3063.38,268.9,5870.05,2475.79,3681.4,3395.07,54715.38,16671.72,12207.42,4551.81,26943.69,48104.1,23765.33,95411.22,44295.88,16073.3,54747.9,40239.01,119157.86,100383.91,4068.63,,5901.68,728.79,763.43,7247.08,7723.16,510.18,,,121049.68,32035.16
440000,广东省,2014,41133,5224,17388.09,2243.2,227.42,5405.6,2205.42,3578.86,3650.16,50805.77,15140.31,11937.52,4401.98,25305.19,43635.95,20742.83,87590.27,41856.01,15651.23,51173.28,36149.22,115451.13,97844.17,3954.8,1207.83,5213.16,736.98,795.58,6861.7,7014.99,452.56,1082.16,3430.87,116336.46,32885.91
440000,广东省,2013,41184,5286,16590.59,2075.52,178.94,5125.22,1920.37,3678.95,3500.07,46450.89,13749.95,11193.01,3787.52,22385.82,39339.68,18362.55,79655.27,38305.07,13800.07,46283.08,33092.8,106361.21,90458.98,3603.16,1160.99,4585.49,700.12,727.26,6389.56,6496.42,379.15,1024.14,3343.02,106853.68,30205.44
440000,广东省,2012,37790,5133,24190.31887,2130.80329,513.53214,5594.82024,1684.29386,10856.57654,3321.22971,40764.19269,12009.30984,10019.41706,3525.29673,21208.92508,35983.69808,16038.15683,71343.83863,34220.62785,12572.75838,41508.49989,29610.20774,93821.73607,79982.60731,3139.86929,1034.98391,4091.69658,690.30527,719.80114,5382.46553,5464.90328,455.78777,837.11914,2866.34659,93754.36864,28540.50347
440000,广东省,2011,38305,4543,14411.66218,1034.28935,151.39867,5124.30541,1482.96838,3452.05614,3130.97956,39286.30708,10952.48397,9891.17078,3268.30544,20665.39106,33238.50479,14087.45345,67371.39939,33042.34883,12461.64983,39757.30578,27631.44121,92983.94116,79569.21361,3141.6488,951.50366,3685.64618,556.61638,614.60232,5800.3444,5872.2292,353.79453,840.3244,2728.46385,92612.388,27409.88368
440000,广东省,2010,53389,6385,13885.80474,1178.50168,179.09107,4418.23959,1318.46675,3586.35173,3205.2437,34339.97303,10172.54755,8865.32948,2832.57705,22407.52901,33489.4914,12552.99741,62626.89712,29137.08237,11619.62678,35073.74165,27461.83584,84114.8523,71251.43626,2580.75828,898.21601,3280.67485,445.92845,372.38125,6199.88839,6239.63935,227.25514,820.89119,2280.56357,83646.50855,25919.07812
440000,广东省,2009,52188,9309,12758.07816,1141.26062,133.05283,3756.45908,1163.91525,3596.40913,2966.98125,27954.37352,8380.94845,7190.88752,2268.41568,17654.14731,26293.23229,10391.5588,50321.88136,24239.88391,9228.53903,29204.1471,21031.50866,66117.8077,55811.76813,2149.6402,852.99846,2778.1279,388.27302,342.85251,4375.86001,4204.40041,310.68398,565.32614,1736.18654,66292.14392,21087.51653
440000,广东省,2008,52574,10856,12177.98085,1310.05154,140.51299,3353.73441,1043.07563,3555.14061,2775.46567,24753.28762,7466.21777,6961.0723,2289.20556,16002.09164,24529.17236,10227.22775,45750.14815,21787.00336,8284.85616,26278.20235,19471.9458,63371.65428,54036.00821,1967.89842,669.56328,2625.133,423.67318,416.40609,3837.23476,3272.59829,496.38522,500.65088,2194.53078,63547.22873,23896.3063
440000,广东省,2007,42260,7039,10327.22543,1262.54307,177.8261,2512.30152,792.77164,3226.22523,2353.75812,22058.80594,6831.98068,6189.42933,1981.93537,13644.02472,19763.42479,7255.2742,39821.97211,18947.94668,8086.79682,22612.56222,17209.49905,53927.94472,45688.47411,1666.64288,436.66863,2099.88357,309.66742,307.04538,3257.63691,3085.65036,241.1089,361.40711,1583.61074,54054.35782,21891.80001
440000,广东省,2006,37494,6953,9110.65518,1119.69718,175.88945,2337.71962,654.80466,2948.75399,1873.79028,18130.86121,5760.61516,5388.9513,1667.89764,12133.49882,17824.33373,6678.03588,33869.53069,15835.92167,6760.27991,19209.78722,14659.74347,43550.87107,37189.18929,1345.14653,363.76045,1699.42009,261.2385,239.44605,2409.77758,2217.7317,252.29118,286.22305,1325.60824,43623.53688,18760.22772
440000,广东省,2005,35157,7487,7342.69724,470.40573,130.39965,1977.8988,610.94195,2477.87237,1675.17874,15132.34194,4817.01859,4403.47366,1419.35057,9996.70274,14453.16491,5494.30614,27076.07914,13320.03993,5778.34618,15661.24409,11414.84029,34781.57715,30010.54215,1192.15553,227.28673,1408.58556,208.46007,180.42163,1852.92045,1693.99075,222.1625,222.94721,956.53163,35045.5159,14326.66018
