省份编码,省份,年份,外商及港澳台商投资工业企业单位数(个),外商及港澳台商投资工业企业亏损企业单位数(个),外商及港澳台商投资工业企业实收资本(亿元),外商及港澳台商投资工业企业国家资本金(亿元),外商及港澳台商投资工业企业集体资本金(亿元),外商及港澳台商投资工业企业法人资本金(亿元),外商及港澳台商投资工业企业个人资本金(亿元),外商及港澳台商投资工业企业港澳台资本金(亿元),外商及港澳台商投资工业企业外商资本金(亿元),外商及港澳台商投资工业企业流动资产合计(亿元),外商及港澳台商投资工业企业应收账款净额(亿元),外商及港澳台商投资工业企业存货(亿元),外商及港澳台商投资工业企业产成品(亿元),外商及港澳台商投资工业企业固定资产合计(亿元),外商及港澳台商投资工业企业固定资产原价合计(亿元),外商及港澳台商投资工业企业累计折旧(亿元),外商及港澳台商投资工业企业资产总计(亿元),外商及港澳台商投资工业企业流动负债合计(亿元),外商及港澳台商投资工业企业应付帐款(亿元),外商及港澳台商投资工业企业负债合计(亿元),外商及港澳台商投资工业企业所有者权益合计(亿元),外商及港澳台商投资工业企业主营业务收入(亿元),外商及港澳台商投资工业企业主营业务成本(亿元),外商及港澳台商投资工业企业销售费用(亿元),外商及港澳台商投资工业企业主营业务税金及附加(亿元),外商及港澳台商投资工业企业管理费用(亿元),外商及港澳台商投资工业企业财务费用(亿元),外商及港澳台商投资工业企业利息支出(亿元),外商及港澳台商投资工业企业营业利润(亿元),外商及港澳台商投资工业企业利润总额(亿元),外商及港澳台商投资工业亏损企业亏损总额(亿元),外商及港澳台商投资工业企业应交所得税(亿元),外商及港澳台商投资工业企业本年应交增值税(亿元),外商及港澳台商投资工业企业工业销售产值(现价)(亿元),外商及港澳台商投资工业企业出口交货值(亿元)
230000,黑龙江省,2004,204,66,106.17059,12.82868,0.78553,32.94754,4.22122,7.9819,47.40572,169.61748,36.78672,55.43323,22.69774,217.24597,258.45666,76.63349,403.71011,206.00861,47.67026,279.05041,124.6597,294.74413,237.25767,24.0388,4.43379,12.0746,6.42009,5.56344,11.09039,13.11352,5.48999,1.89483,14.5518,303.97725,19.30507
230000,黑龙江省,2003,180,58,76.66978,9.6675,3.93116,11.45648,4.17765,11.18944,36.24755,131.87025,47.91059,41.16405,11.10049,123.81402,168.80473,50.04755,268.53305,160.30595,60.9804,187.52887,81.00418,170.22159,123.79709,13.1336,3.15421,10.34847,4.36153,4.05264,11.52083,7.10886,7.42417,1.71705,9.07054,171.44369,14.04393
230000,黑龙江省,2002,172,46,81.40329,14.31469,1.26031,15.09703,3.24477,11.45455,36.03194,123.10171,45.95649,39.33172,8.9251,122.18668,158.01437,45.42581,271.56465,129.29155,,158.5091,113.05555,152.3519,112.64879,10.98989,3.28601,11.19827,3.40882,2.54751,10.96228,11.94853,3.11675,1.84762,8.64669,157.68118,13.54619
230000,黑龙江省,2001,147,51,60.26108,10.52171,5.39981,7.11595,1.00154,9.67475,26.54732,103.00481,40.73003,33.31066,9.664,105.15049,118.40383,32.43661,219.85029,112.24628,,154.30339,65.5469,102.33204,77.64344,8.56411,2.3267,7.54512,3.4556,2.60794,3.13844,3.30771,3.92023,0.80282,6.1623,106.10068,6.03053
230000,黑龙江省,2000,149,44,61.34842,16.7578,2.90235,7.30104,1.30067,10.77529,22.31127,110.39521,21.32182,34.53892,10.32907,107.9884,120.89194,27.46243,237.75915,120.49124,,174.8662,62.89295,115.70582,88.18892,8.97019,1.94384,8.51521,5.36193,4.43006,2.63858,0.70035,4.42846,0.59229,5.57727,123.08439,16.92336
310000,上海市,2019,3217,,,,,,,,,12167.93,3929.09,2500.26,829.12,,,,18720.47,,,9970.94,,,,871.91,,1589.09,24.51,,,1609.73,,,,,
310000,上海市,2018,3397,,,,,,,,,12535.7,4222.2,2800.7,956.3,,,,18949.8,,,10040.2,,,,897.2,,1598.9,26.7,,,1920.3,,,,,
310000,上海市,2017,3393,708,3980.76,293.25,17.83,617.8,85.39,671.67,2294.82,12647.56,4252.12,2530.59,940.21,3625.96,8809.04,5075.3,18763.42,9371.75,4512.02,10234.02,8486.11,22969.73,18521.21,874.74,,1478.78,39.23,64.52,1901.66,1978.15,111.83,,,,
310000,上海市,2016,3553,792,4190.94,220.37,16.81,750.54,80.16,686.6,2436.45,11943.07,4094.53,2419.69,835.22,3823.45,8916.2,5064.26,18037.87,8912.27,4384.5,9779.77,8199.23,21172.53,17016.93,848.44,,1371.91,47.45,70.82,1720.11,1796.5,122.0,,,19090.85,6174.68
310000,上海市,2015,3817,999,4202.57,222.89,35.1,645.78,106.73,745.39,2446.69,10841.04,3682.12,2310.44,823.62,3868.38,8515.81,4755.02,16728.52,8105.72,3592.07,8891.61,7771.54,20924.84,17018.36,881.29,,1309.52,60.22,92.89,1496.17,1541.94,178.3,,,19014.28,6458.38
310000,上海市,2014,4046,984,4162.37,221.61,25.64,653.24,106.58,707.73,2441.56,10884.19,3615.91,2385.22,821.69,3749.39,8172.16,4431.46,16730.21,8245.5,3893.13,9166.22,7525.02,21902.99,18086.79,867.9,278.11,1293.65,24.17,126.36,1530.47,1573.17,156.29,330.38,463.73,19943.89,6614.08
310000,上海市,2013,4292,1146,4181.64,212.37,31.73,651.12,100.49,680.03,2505.9,10696.78,3370.82,2408.36,791.5,3744.01,7779.37,4128.74,16189.69,8243.61,3927.39,9062.38,7111.6,21392.94,17854.48,857.01,266.98,1173.67,14.95,92.9,1396.76,1448.18,140.97,303.3,459.58,19804.96,6803.79
310000,上海市,2012,4365,1104,4178.98,195.6,18.64,633.44,85.5,734.75,2510.98,9917.28,3078.98,2430.22,777.04,3770.98,7444.19,3819.58,15265.08,7689.87,3524.6,8544.27,6692.37,20706.86,17451.74,843.62,214.87,1086.67,51.98,114.26,1224.03,1262.23,174.64,261.04,440.95,19198.54,7055.3
310000,上海市,2011,4543,994,4132.36025,131.18677,24.1497,591.00053,77.47427,712.49044,2596.05854,9690.54477,2934.88656,2449.45325,819.23789,3688.16576,7077.92731,3527.36595,14766.76051,7538.29651,3323.6001,8394.60389,6372.15662,20901.60261,17567.62988,883.99877,208.52192,1002.71586,12.53852,89.89539,1350.41565,1386.42159,100.27647,270.95067,445.23773,19617.03315,7309.36642
310000,上海市,2010,6128,1496,4089.86899,65.64722,22.56932,703.99249,63.89309,712.11757,2521.6493,8855.0728,2827.83712,2179.28228,624.37009,3579.08949,6837.86659,3316.00915,13761.72605,6974.60092,3273.42755,7780.2685,5981.45755,19618.84047,16458.66816,791.67716,161.84161,915.42348,44.0546,49.88358,1352.81682,1370.92918,94.46141,239.77204,426.19412,18215.38635,7122.59773
310000,上海市,2009,6516,2059,4023.03402,87.98918,23.54227,722.97231,46.65835,694.01649,2447.85542,7200.04005,2551.79394,1678.96842,487.20047,3589.4808,6537.24231,3062.05109,11907.44542,5838.84453,2790.92994,6637.08481,5270.3606,15174.55752,12804.41982,686.05563,117.69654,807.44422,72.02533,57.24078,764.4727,784.82129,210.30058,141.26461,357.55501,14182.55069,5582.68444
310000,上海市,2008,6737,2333,4026.72463,76.03265,21.64365,670.26534,52.098,714.98551,2491.69948,6255.16171,2146.87996,1788.74106,532.51509,3663.54286,6218.67532,2753.45602,11036.08134,5265.53238,2278.36763,6150.54591,4885.35802,15580.64739,13644.51461,716.6969,59.23232,808.79272,69.71649,75.26679,427.09005,471.97942,286.54273,73.45991,281.07983,14808.063,6781.15508
310000,上海市,2007,5882,1585,3801.63513,158.47003,37.73889,706.71262,52.73964,604.39451,2241.57944,6543.72652,2357.48701,1859.07086,497.15714,3672.58228,5961.40653,2591.48341,11159.72373,5479.59895,2553.07688,6322.85689,4836.86684,15170.8598,13015.98028,641.7368,75.9756,686.1686,65.60239,64.0551,695.93257,719.91132,142.44314,85.95971,300.09973,14438.01698,6500.63386
310000,上海市,2006,5547,1424,3330.57,119.82,23.64,638.07,39.64,504.04,2005.36,5455.81,1866.35,1496.29,419.31,3344.93,5274.61,2166.32,9463.55,4443.43,1957.94,5187.82,4275.73,12077.02,10383.63,487.14,55.52,587.01,59.53,65.23,553.96,561.8,162.28,65.85,235.17,11576.5,5149.43
310000,上海市,2005,5590,1521,3000.2812,72.28325,29.58924,632.88798,43.36858,481.86544,1740.28671,4808.76694,1660.02365,1385.51551,392.09989,3006.30983,4582.64384,1844.33641,8401.39558,4008.60378,1664.40537,4617.35386,3784.04172,10114.15718,8706.6723,414.77189,46.75582,518.64284,35.56024,50.31548,431.945,447.95272,135.38736,58.00766,195.67925,9679.71114,4415.29268
310000,上海市,2004,5662,1558,2686.43328,73.67767,39.1525,613.33179,41.18422,369.31177,1549.77533,4464.34759,1446.45417,1234.19382,334.69767,2603.61237,3971.028,1578.29584,7661.35657,3667.70676,1582.62673,4138.93437,3522.4222,9196.17801,7736.40353,373.96418,55.84203,455.99605,47.05447,32.79192,561.95815,586.27334,88.54995,61.59314,202.89638,8442.24321,3567.17509
310000,上海市,2003,4290,1032,2149.78894,73.67748,34.36374,530.12788,29.59085,313.75434,1168.27465,3498.35063,1098.84401,881.25902,250.65472,2008.81395,3186.90182,1299.44448,5973.25368,2789.33591,1123.44433,3109.64911,2863.60457,6727.60178,5508.54278,312.02544,48.05519,365.39295,46.20464,28.27683,472.4913,483.67561,66.99674,55.07359,192.05294,6364.35072,2301.17967
310000,上海市,2002,3884,939,1882.17023,108.20187,31.9167,436.77313,29.0039,283.31721,992.95742,2633.81993,764.27279,677.63661,214.58416,1820.40465,2696.96892,1019.26804,4854.40101,2078.89444,,2401.93527,2452.46574,4565.17913,3634.01838,251.6075,35.5808,326.76044,44.08639,31.62629,292.45375,300.78748,82.47827,36.76992,155.09308,4524.11338,1444.6483
310000,上海市,2001,3669,915,1655.57795,134.8696,37.49847,365.01338,28.45916,276.54218,813.19516,2332.5201,720.90414,672.85505,217.6531,1585.98029,2331.16588,845.09278,4385.45474,1862.31011,,2121.9463,2263.50844,3897.7113,3106.85633,218.60414,26.86783,294.656,36.71444,39.32708,234.12829,259.13901,61.80174,33.2165,131.86375,3871.82122,1121.43653
310000,上海市,2000,3307,738,1524.72958,135.1116,35.19941,366.68833,27.93544,268.22589,691.56891,2198.11082,684.72179,651.56614,199.33823,1479.3161,2087.4703,685.67432,4101.57432,1788.46665,,2056.07465,2045.49967,3514.3216,2765.41262,204.01313,32.29497,264.32399,42.5974,41.78414,223.42657,246.18791,51.67316,26.33075,122.76563,3398.90259,1013.49579
320000,江苏省,2019,8653,,,,,,,,,24473.11,8706.67,4932.26,1898.39,,,,40278.07,,,19494.16,,,,1319.27,,2289.18,204.25,,,2661.49,,,,,
320000,江苏省,2018,9578,,,,,,,,,25012.4,9204.9,5252.1,1959.9,,,,41846.2,,,20559.9,,,,1422.1,,2197.9,233.0,,,3151.3,,,,,
320000,江苏省,2017,9553,1830,12027.63,550.42,110.78,2222.01,388.56,2741.07,6014.79,23517.2,8671.63,4849.0,1837.01,12170.53,24474.31,12281.01,40175.13,17662.34,6895.38,19724.15,20427.47,49059.96,41850.03,1366.96,,2084.98,265.43,258.05,3419.42,3477.47,290.69,,,,
320000,江苏省,2016,10055,1909,11746.95,464.98,60.54,2111.84,685.06,2544.01,5880.4,21706.28,7852.92,4388.31,1617.1,12901.36,25701.89,12884.88,38945.68,16565.01,6093.06,18939.0,19992.04,52043.03,44595.83,1320.84,,2037.07,248.51,253.51,3730.27,3723.16,296.14,,,52238.67,17536.62
320000,江苏省,2015,10562,2325,11370.52,293.11,60.4,1896.37,550.62,2673.46,5896.57,20517.74,7175.55,4265.21,1592.07,12573.22,24940.34,12414.79,37256.71,16088.36,5632.95,18567.45,18652.77,50070.92,43038.36,1268.89,,1985.25,281.32,308.22,3378.44,3366.29,395.61,,,50788.54,17809.12
320000,江苏省,2014,11098,2351,10899.91,265.24,48.91,1716.75,448.07,2437.88,5982.46,20553.48,6917.45,4405.78,1600.09,12349.95,24046.5,11805.5,36685.38,16524.45,5588.21,18950.68,17719.75,49536.89,42786.91,1200.57,267.31,1878.82,273.5,354.36,3383.3,3388.49,315.73,624.09,1296.98,49837.91,18138.0
320000,江苏省,2013,11384,2549,10395.35,282.31,84.43,1533.08,391.76,2370.36,5732.99,19811.06,6580.75,4280.18,1477.91,11847.87,22368.04,10825.81,35203.7,16248.29,5555.61,18576.4,16604.14,47547.44,41389.8,1055.04,236.81,1726.5,240.72,342.84,3176.65,3096.48,306.89,538.95,1240.71,47716.31,18184.97
320000,江苏省,2012,11176,2522,9625.03,244.49,47.28,1490.34,302.92,2087.11,5452.89,18501.81,6232.58,4230.84,1493.51,11014.6,20148.66,9555.55,32719.27,15262.74,5311.82,17578.64,15122.19,44249.96,38513.31,979.58,197.74,1580.69,311.98,377.78,2755.71,2678.81,325.54,434.6,1133.24,44166.94,18642.94
320000,江苏省,2011,10937,1948,8724.44314,210.43737,27.07169,1345.74423,289.41652,1861.81121,4989.96212,18301.04401,5855.0572,4212.73949,1429.8026,10493.9855,18434.96744,8296.73343,31666.72937,15091.2831,5310.96713,17568.35887,14098.36245,42724.40484,36895.85351,910.03942,165.0335,1438.28284,212.98111,294.72259,3360.41806,2989.89195,188.69945,397.63533,962.9739,42561.77379,17277.85914
320000,江苏省,2010,13626,2346,8515.4728,172.04138,22.63464,1074.50047,250.6395,2002.22514,4993.43167,15755.69142,5237.81397,3557.14781,1187.72598,10110.35874,14984.94513,5655.0239,28023.90582,13093.97562,4807.38672,15298.71776,12725.18806,36211.50548,31121.07633,812.56004,76.33443,1223.1862,214.97678,194.15248,2993.11006,2688.16662,132.92267,322.51199,848.44492,36169.58255,15190.24234
320000,江苏省,2009,13563,2944,7701.53514,188.65944,19.98139,908.16791,224.11401,1744.13046,4616.48193,12831.82864,4379.96891,2887.44766,1070.55283,8777.78518,12438.03974,4448.12412,23248.73736,11152.73919,4005.491,12860.92293,10380.25533,29076.20805,25219.27454,654.07612,69.83863,994.48878,197.05426,181.94756,2061.87825,1880.05751,184.1458,208.43252,715.80752,29260.26575,12135.04194
320000,江苏省,2008,14162,3201,6903.53196,155.41315,21.48697,700.50061,187.60711,1630.45134,4208.07278,11197.56549,3677.89601,2917.1865,1024.31526,8574.10537,11963.37705,4118.73182,21168.76313,10186.57641,3475.89359,11891.31544,9277.44769,27462.21244,23827.18842,636.92241,42.63135,973.31405,182.94209,243.88006,1951.33929,1763.57137,177.8474,180.22006,725.58196,27579.38765,12606.04744
320000,江苏省,2007,9853,1955,5308.52799,82.17056,20.17458,594.83033,126.02528,1223.15816,3262.16908,9399.55512,3455.23222,2463.43602,748.93436,6482.14871,8703.68566,2772.56841,16624.15974,8558.41325,3316.32952,9778.78494,6845.3748,21957.89849,19195.4829,529.3562,24.03407,708.20602,141.77049,176.10914,1491.31404,1251.99906,107.79351,114.31557,385.43441,21901.03306,9990.73294
320000,江苏省,2006,8495,1596,4051.73,74.38,24.39,480.83,106.7,922.3,2443.11,7140.07,2700.04,1877.16,588.27,5212.82,6925.65,2124.93,12894.76,6409.75,2648.98,7431.86,5462.9,16933.08,15003.46,430.51,19.23,544.63,124.7,130.41,884.88,891.3,87.75,79.25,280.86,16784.95,7767.3
320000,江苏省,2005,7576,1556,3315.99466,76.4428,31.54332,400.01231,78.19097,771.82128,1957.98398,5617.72907,2146.69132,1477.60964,479.54942,4357.82785,5641.15724,1632.24612,10409.60714,5239.36752,2332.34633,6191.13654,4218.4706,13071.23966,11639.97897,360.24731,17.71017,431.26505,74.98792,89.92878,592.0369,589.66206,97.77224,52.83729,217.65246,13024.73525,6034.64673
320000,江苏省,2004,9103,2808,2972.04108,73.30327,38.65642,322.04157,57.49582,734.79526,1745.74874,4708.77713,1712.19293,1344.89708,439.26567,3684.04872,4633.41363,1337.50807,8798.83619,4498.95198,1917.00476,5205.62322,3593.21297,10446.69371,9232.47016,289.23121,13.73908,391.54487,77.64081,60.23176,476.61085,485.7082,106.38614,46.21388,192.8722,10483.99825,5311.29797
320000,江苏省,2003,4799,1014,1754.23895,63.73939,36.19659,202.6847,42.29319,386.20573,1023.11935,2722.82544,1014.24095,738.54093,238.90423,2083.5014,2876.39176,912.33954,5167.12905,2662.50547,1008.31032,3057.88334,2109.24571,5926.59276,5152.14071,189.311,10.76548,217.43745,56.67018,40.28229,319.10831,314.9633,41.29603,27.96412,132.40932,5895.19787,2262.70937
320000,江苏省,2002,4093,908,1444.89593,66.88239,43.77049,150.82134,30.84287,312.14001,840.43883,1872.12888,643.13351,529.58539,186.08968,1713.13512,2363.57562,742.04155,3834.53892,1840.49398,,2159.15831,1675.38061,3953.78182,3376.42692,154.36887,7.76533,177.17642,51.73967,41.06288,207.09879,210.30342,38.03008,20.23016,108.68803,4038.77724,1604.80723
320000,江苏省,2001,3601,857,1271.05092,71.66028,50.36707,140.88889,21.68631,285.01522,701.43315,1574.99844,505.29228,456.10997,166.27468,1490.57679,2008.05328,564.72463,3311.92191,1528.38362,,1905.19525,1406.72666,3185.22944,2710.18783,129.68053,6.48158,148.01268,50.46334,47.33868,150.66255,158.79115,37.85143,15.86626,120.60687,3255.20442,1209.62469
320000,江苏省,2000,3160,733,1095.96527,54.96651,60.89938,148.74808,17.62035,227.60281,586.12814,1411.66532,439.37804,431.4497,152.54514,1263.83625,1645.2738,424.70603,2904.25937,1367.01195,,1740.73675,1163.52262,2756.07018,2343.78763,99.48815,6.40407,121.74533,47.48207,43.59723,136.0268,141.40819,32.0766,13.55845,106.35948,2834.61829,1119.40365
330000,浙江省,2019,4433,,,,,,,,,10579.56,3402.7,2122.1,855.45,,,,17400.72,,,8653.76,,,,585.06,,952.54,104.41,,,1058.2,,,,,
330000,浙江省,2018,4920,,,,,,,,,10314.3,3109.1,2176.0,913.6,,,,16741.9,,,8348.6,,,,591.7,,937.8,131.0,,,1177.0,,,,,
330000,浙江省,2017,4853,892,4376.48,188.81,20.8,1298.6,147.82,1317.81,1402.65,9801.42,2889.12,2045.64,839.7,3833.7,6913.84,3154.39,16022.62,7215.96,2348.75,8053.68,7959.76,15000.46,12316.4,561.63,,851.42,153.05,155.41,1150.23,1205.31,88.45,,,,
330000,浙江省,2016,5322,940,5142.5,144.51,15.78,1045.96,168.71,1360.73,2406.81,9517.59,2689.58,1920.18,777.44,3998.6,6844.47,3030.53,15793.28,7273.29,2202.12,8108.74,7592.06,14247.54,11692.44,537.31,,837.75,139.27,166.99,1053.3,1123.0,103.76,,,14520.76,3791.27
330000,浙江省,2015,5803,1209,4134.59,125.65,20.93,1043.65,153.46,1331.59,1459.31,9179.15,2534.45,1870.76,790.07,4006.75,6475.89,2801.35,15302.64,7017.56,1889.47,7915.81,7347.03,14107.15,11711.85,498.63,,792.67,167.49,200.64,927.02,997.73,123.97,,,14390.38,3949.09
330000,浙江省,2014,6237,1234,4198.37,192.29,18.11,952.91,148.75,1351.11,1535.19,9614.88,2508.73,2089.18,861.57,4052.97,6393.21,2619.29,15608.07,7503.85,2053.15,8406.35,7155.22,15305.5,12833.04,537.12,103.4,788.09,190.63,224.29,956.86,1021.31,118.72,173.91,429.44,15465.97,4432.91
330000,浙江省,2013,6544,1406,4042.0,166.79,19.59,759.55,175.12,1363.7,1557.26,9614.15,2453.71,2071.93,815.98,3853.25,5941.53,2410.52,15316.93,7685.62,2020.84,8454.93,6817.26,15288.62,12886.67,523.29,103.27,751.94,187.38,231.79,950.66,1001.5,96.72,158.47,427.0,15308.72,4281.68
330000,浙江省,2012,6651,1370,3800.29,146.5,26.14,856.46,189.21,1188.25,1393.73,9185.61,2276.13,2081.63,828.75,3865.45,5734.3,2200.65,14623.13,7439.85,1871.08,8201.17,6397.55,14829.07,12611.56,485.85,98.47,718.98,222.27,256.62,792.72,843.15,103.82,138.68,399.64,14906.39,4340.02
330000,浙江省,2011,6752,1106,3534.52502,54.34727,16.9604,764.48836,175.78271,1127.17342,1393.56435,8816.2992,2190.59858,2083.68038,809.61578,3918.79034,5513.96482,1948.4832,13949.73046,7374.17512,1826.85642,8066.79472,6020.41488,14885.15879,12617.43315,461.03393,93.63329,659.38048,191.36178,217.68608,951.66126,990.50874,77.1886,156.29099,398.21343,14819.22292,4650.59983
330000,浙江省,2010,9125,1603,3359.50766,47.30472,18.04597,608.30301,184.79373,1118.99535,1382.06488,7563.68697,1818.03055,1819.01042,650.23303,3545.12598,4895.90861,1633.61067,12235.21816,6326.57157,1551.2267,6891.56188,5343.65627,12851.07908,10804.458,422.94856,51.08627,573.87436,153.04047,136.72177,957.3468,977.77314,53.52711,141.12899,344.93462,12755.47854,4427.99371
330000,浙江省,2009,9104,2039,3032.26026,41.37694,16.93263,536.50991,165.73154,1004.12933,1267.57991,6166.65665,1534.39178,1464.71424,583.56972,3355.36499,4443.24182,1356.47137,10387.42347,5390.89328,1278.59834,5919.98947,4467.434,10084.24109,8516.42548,347.90965,43.61094,474.0037,134.24622,120.83639,610.97953,635.61288,87.31507,89.10145,269.00582,10077.0751,3591.04976
330000,浙江省,2008,9353,2476,2896.03447,43.92305,27.36018,493.22876,175.25121,906.89591,1249.37536,5766.84078,1330.06615,1505.98632,612.94845,3269.02469,4183.62939,1165.84602,9880.7471,5153.82822,1220.04857,5754.25268,4126.49442,10751.92766,9302.18169,334.72121,21.48002,483.80655,157.39192,156.58597,507.07504,535.5277,111.65729,66.7691,259.09765,10720.43718,4343.03258
330000,浙江省,2007,8626,1596,2433.85897,21.25742,19.08074,461.16071,140.77459,746.95063,1044.63487,4911.29258,1315.95995,1264.79828,542.99649,2645.46765,3392.29608,929.6635,8253.49975,4382.21671,1205.42679,4867.74151,3385.75824,9461.11587,8174.89486,265.47647,16.36951,385.86558,118.09981,113.55758,528.1438,538.12646,57.17189,60.32949,215.43116,9377.61573,4127.42242
330000,浙江省,2006,7740,1350,1921.12,35.99,13.48,344.95,125.78,607.84,793.09,3757.23,1031.78,981.96,421.84,2217.18,2792.32,732.41,6472.34,3352.14,967.96,3783.7,2688.64,7564.3,6584.27,227.85,11.18,296.7,85.14,72.9,380.75,387.18,42.18,48.77,163.36,7430.8,3483.87
330000,浙江省,2005,6807,1208,1515.67968,45.42082,25.98161,264.1276,107.82516,443.62562,628.69887,2879.65459,785.59405,770.86701,358.60227,1783.9499,2202.85286,575.21222,5098.38461,2521.62767,744.82132,2933.29807,2165.08654,5631.83093,4876.71359,185.07079,8.96167,246.65864,59.89345,55.48943,277.2742,281.96203,54.20618,36.81232,133.34502,5523.175,2520.33493
330000,浙江省,2004,6889,1518,1380.93172,36.85536,26.21147,308.92732,111.15792,387.90339,509.87626,2584.61759,707.41961,722.63308,268.96641,1605.48043,1971.54869,538.96682,4464.88313,2277.55767,679.87878,2567.63321,1897.24992,4910.10086,4206.13887,164.45491,19.30149,211.94958,53.25132,45.41394,275.73602,290.31194,34.80437,34.24291,127.48319,4819.55745,2021.34539
330000,浙江省,2003,3675,512,728.93144,41.06765,17.49789,152.27401,58.772,217.36058,241.95931,1395.80261,395.82637,390.12485,186.32583,828.66996,1124.37619,352.40925,2399.26957,1220.75748,361.66786,1370.00378,1029.26579,2534.88246,2132.46479,85.99271,5.67526,110.85991,30.32622,23.86707,178.78019,179.07305,9.21116,20.93159,79.346,2517.36827,1077.76602
330000,浙江省,2002,3145,422,589.84947,34.06059,21.82586,123.11606,39.2547,156.61954,214.97272,961.27629,283.79599,288.49421,143.39674,671.65337,930.35212,300.65579,1760.19544,841.09908,,965.73116,794.46428,1835.06493,1530.64223,66.53662,4.47158,86.20979,23.45715,18.59289,132.22734,130.97014,8.91771,17.35156,58.75886,1877.01025,793.63225
330000,浙江省,2001,2715,401,503.42542,30.29485,26.09193,109.40285,27.17278,144.75683,165.70618,747.77043,198.9789,249.90552,103.12399,572.87491,794.17372,240.61023,1424.39596,679.2003,,784.7043,639.69166,1447.13009,1218.49569,52.23301,4.01127,70.92997,21.27103,18.65452,85.21172,91.02259,7.97824,10.79469,46.55999,1486.25396,639.99125
330000,浙江省,2000,2117,337,429.13446,32.54053,28.15335,85.13651,22.29178,117.94565,143.06664,634.25788,172.82797,223.06745,90.72665,498.0135,651.18525,170.33779,1219.2762,582.18321,,694.13728,525.13892,1175.25636,981.65609,44.07334,4.56274,57.35175,21.59331,20.66833,69.40826,70.57681,9.61694,7.94335,40.52838,1190.44714,488.08028
340000,安徽省,2019,709,,,,,,,,,2870.87,1492.23,370.37,121.32,,,,4468.19,,,2787.66,,,,120.45,,186.55,21.92,,,233.52,,,,,
340000,安徽省,2018,777,,,,,,,,,2663.3,1413.9,372.0,150.6,,,,4266.5,,,2574.4,,,,123.8,,167.5,22.4,,,262.8,,,,,
340000,安徽省,2017,750,140,839.95,70.9,9.72,213.43,43.7,181.86,320.35,2203.51,927.36,353.74,141.4,1015.11,1987.22,950.25,3628.01,1921.9,944.73,2165.91,1457.89,4928.76,4245.31,164.29,,166.63,17.89,18.31,329.41,276.94,15.36,,,,
340000,安徽省,2016,760,118,838.82,75.77,19.01,141.52,44.93,185.69,371.89,2053.58,844.55,306.98,132.1,1079.41,2071.45,1054.82,3508.89,1862.75,855.9,2135.15,1384.29,5051.78,4275.32,151.87,,181.83,18.35,20.95,361.93,294.86,12.22,,,5250.8,599.61
340000,安徽省,2015,778,168,779.4,84.12,9.4,149.25,35.67,176.07,324.88,1867.47,724.62,289.92,130.44,1065.17,2144.63,1127.37,3266.1,1735.97,748.44,1981.04,1262.08,4761.43,4049.69,138.83,,171.98,20.33,22.19,306.32,254.04,31.91,,,4923.11,595.66
340000,安徽省,2014,804,158,720.09,52.66,6.82,133.39,30.16,174.62,322.39,1661.21,538.95,301.71,124.08,1036.53,1796.93,799.09,2988.15,1511.79,666.08,1757.8,1216.47,4640.16,3946.06,132.71,22.36,184.93,23.68,23.91,277.38,234.92,19.39,34.81,122.19,4761.53,655.28
340000,安徽省,2013,785,136,668.26,28.53,3.29,176.33,38.08,133.25,288.78,1276.59,440.89,306.12,120.09,890.5,1514.47,677.95,2459.36,1171.07,433.53,1377.88,1053.93,3821.15,3199.0,133.24,24.6,151.33,23.2,22.47,312.86,260.36,16.01,35.45,133.53,4021.36,361.3
340000,安徽省,2012,783,141,588.35,15.12,4.07,170.23,18.01,128.57,252.36,1129.16,329.69,283.8,125.76,824.55,1269.94,492.28,2257.09,999.47,270.22,1228.71,1020.41,3243.21,2712.21,102.93,22.53,130.24,28.66,25.27,302.94,236.09,13.48,31.03,123.34,3457.4,290.93
340000,安徽省,2011,750,117,520.45099,14.43188,3.28882,131.42847,36.0998,134.00819,201.19383,1107.19439,344.1347,258.0777,102.39864,791.72808,1213.29151,481.24401,2110.20438,981.72364,283.58064,1165.81607,935.53461,3041.03498,2582.57093,116.23482,12.82113,127.86356,29.24953,26.3643,318.46246,223.13407,12.21887,24.1315,112.69185,3359.16283,411.12053
340000,安徽省,2010,914,170,492.29086,17.87038,5.7814,99.95133,26.73811,129.95215,211.99749,980.09284,291.70248,254.72381,101.86697,686.94315,920.73528,306.83871,1818.69123,904.33817,272.56826,1055.2784,751.9684,2321.85932,1937.87623,94.65643,14.43211,97.52321,24.26054,20.68698,292.15555,267.7835,6.50724,22.19989,98.04213,2509.77664,265.35616
340000,安徽省,2009,883,223,452.96028,18.99702,3.13889,85.92495,14.82629,118.41541,211.65772,772.80671,237.78711,189.14416,72.53393,588.38183,779.02458,257.30643,1474.17113,742.28415,209.498,868.72368,601.49768,1585.89396,1291.09904,64.08714,11.80423,73.29416,17.36412,16.19571,165.78016,147.68047,7.87939,15.82578,86.77482,1725.33183,198.20411
340000,安徽省,2008,835,250,366.91351,20.03737,4.70689,52.07902,11.25455,92.28528,186.5504,573.06081,173.34512,162.09484,65.47484,482.44714,655.25134,215.20831,1161.05144,570.57582,153.98498,686.82589,474.22555,1339.06315,1103.81444,48.7417,9.64605,57.79292,21.37749,16.83308,140.64976,103.99569,9.42902,10.63674,59.3433,1414.33129,183.84805
