省份编码,省份,年份,人均粮食产量(公斤),人均棉花产量(公斤),人均油料产量(公斤),人均糖料产量(公斤/人),人均水果产量(公斤),人均园林水果产量(公斤/人),人均瓜果类产量(公斤/人),人均蔬菜产量(公斤)
120000,天津市,2008,130.475935075154,7.10558418258209,0.40427922130967,0,52.7647544377846,25.7262854648625,27.0384689729221,248.388158734957
120000,天津市,2007,134.616845859475,8.42330269157159,0.412630523472426,0,55.7113757493352,27.5811050228311,28.1302707265042,238.456986239978
120000,天津市,2006,133.99433427762,8.97072710103872,0.472143531633617,,63.2322001888574,28.3322001888574,34.9,260.155051935788
120000,天津市,2005,132.226858985972,8.034200116976,1.2446634442585,,65.6246228571854,26.7220384686872,38.9025843884982,521.927877254184
120000,天津市,2004,120.645015476834,11.824301085835,1.52616321918145,,67.8516189259569,29.0688350611703,38.7827838647865,575.274406721368
120000,天津市,2003,118.197851848916,9.37864135389006,3.05289128453093,,83.5585192818358,31.3531964646665,52.2053228171693,597.257639411835
120000,天津市,2002,137.053868873,6.2,3.38308853508885,,0.0,,,0.0
120000,天津市,2001,142.972568578554,6.34583541147132,3.894463840399,,,,,0.0
120000,天津市,2000,126.581632653061,1.78989795918367,3.38091836734694,,,,,0.0
130000,河北省,2019,493.68511387769,3.00233624037596,15.7832577581466,,,,,
130000,河北省,2018,490.960466967365,3.17422393207747,16.1030595648713,12.4845971079862,178.817340939241,126.951986070576,51.8653548686654,683.801469222605
130000,河北省,2017,510.906858690877,3.20720872090482,17.2646301534356,8.33706097398266,182.166740093396,129.411312208139,52.7554278852568,674.920608272181
130000,河北省,2016,507.95367970807,3.20913058073179,16.9455799932863,8.11598872104733,178.995805303793,126.598955622692,52.396849681101,676.5875387714
130000,河北省,2015,486.486212276609,3.22776689850766,17.0185876673198,8.17972833863656,189.605639269062,128.115240324038,61.4903989450231,678.267635798914
130000,河北省,2014,485.014044389573,5.02683970917986,17.1126143843246,7.44638154207095,188.875342031965,127.888546283387,60.9867957485786,674.748182865658
130000,河北省,2013,490.3722191547,5.30059503453936,18.094453621586,7.78613512735511,186.784635096843,127.460082454329,59.3245526425135,659.83870304669
130000,河北省,2012,473.896798796797,5.67416890357217,17.5168430632923,7.02698242443181,191.540912142531,134.214760082843,57.3261520596874,647.208493873062
130000,河北省,2011,463.454494899525,6.26255628680291,17.5077990633365,5.92889648231628,189.112985641981,132.692157425509,56.4208282164728,624.34712379247
130000,河北省,2010,438.711408331766,6.00787180208041,18.1985383482194,6.88474838346922,187.465634602249,131.148963515974,56.3166710862746,605.167057493513
130000,河北省,2009,430.354065407594,8.33345218569493,19.2392872225509,4.38298509591386,194.744925943274,138.780085508067,55.964840435207,735.265927277614
130000,河北省,2008,429.943966564936,10.5167958656331,21.0430626693719,8.52372954349699,201.163862138331,138.935455544744,62.2284065935874,737.539077940046
130000,河北省,2007,418.655734943048,10.4457770392313,19.541650972135,7.66967704645618,205.876441134379,140.358117720276,65.5183234141033,713.335929807374
130000,河北省,2006,404.480325841879,10.1855844061386,19.4608771547022,8.26464470143283,207.84715979344,140.886784493418,66.9603753000218,918.530758600625
130000,河北省,2005,380.437584730976,8.44740151889775,22.3595544502027,6.24513319847884,204.652341757268,134.467245319507,70.1850964377612,946.871651887999
130000,河北省,2004,365.295276924301,9.80037618459852,22.7294446195587,3.09128294561084,198.305210318711,129.168372802767,69.1368375159444,911.375165335635
130000,河北省,2003,353.642317410197,7.73133077212449,24.1562673096347,3.26246071545997,188.20196030225,118.034958427256,70.1670018749944,874.319536968196
130000,河北省,2002,362.636969985707,5.98323159838018,22.5196373272987,2.19290435921868,,,,
130000,河北省,2001,370.720821245258,6.23814178382801,22.8836271665551,1.47322770214982,,,,
130000,河北省,2000,381.953885312173,4.49365174427309,22.0050905824225,1.72665069621201,,,,
140000,山西省,2019,365.732449747729,0.079444071438163,3.67951658385927,,,,,
140000,山西省,2018,372.074176549865,0.097304582210243,4.16916172506739,0.031897574123989,202.303787061995,188.021830188679,14.2819568733154,221.52860916442
140000,山西省,2017,367.035598129894,0.108723803982476,4.07434068418151,0.174236186348862,228.608353701456,216.009619430885,12.5987342705713,218.511194745395
140000,山西省,2016,375.805107785873,0.140685831779631,4.34176531445685,0.881408930029948,227.379199392471,214.484257729292,12.8949416631794,211.799114990789
140000,山西省,2015,359.414818196295,0.227024070021882,3.33546498905908,1.49834245076586,227.887814551422,213.66238238512,14.225432166302,229.057117067834
140000,山西省,2014,381.217204204904,0.431437208024182,4.51945314646881,1.78959604286892,216.706380873866,196.027458092883,20.6789227809838,267.506908491344
140000,山西省,2013,376.192667866175,0.591078580306587,5.0000745753349,5.66189200386687,201.869918519542,180.989128573402,20.88078994614,257.495912166828
140000,山西省,2012,363.521266303022,0.843975569128262,5.07539700166574,11.3057440310938,190.734400333148,173.593842309828,17.1405580233204,239.227462520822
140000,山西省,2011,341.957079027029,1.07994976977815,4.93645039765592,5.71040323705874,168.291086926189,153.648357750802,14.6427291753872,217.27686619227
140000,山西省,2010,316.395479986687,1.13698043136695,4.74322525353521,7.17569775746322,143.072103985145,126.155714897872,16.9163890872732,198.274657906013
140000,山西省,2009,279.292911840872,1.44779175197426,4.53910792629424,4.50152091254753,139.833661889441,122.37832992103,17.4553319684118,205.015840889149
140000,山西省,2008,304.057559119724,1.92239858906526,5.15229570840682,7.06005291005291,132.609870664315,113.372045855379,19.2378248089359,201.523612580835
140000,山西省,2007,298.266514266694,2.62411347517731,4.82804669030733,6.29913711583924,110.604471040189,94.8555673758865,15.7489036643026,215.761829196217
140000,山西省,2006,304.45765230312,3.83358098068351,4.36410104011887,3.20950965824666,105.126270430906,80.9958692421991,24.1304011887073,235.009301634473
140000,山西省,2005,292.379973263409,3.07647708677072,6.35642432671432,1.18437805733911,94.0065889802854,73.3928143070231,20.6137746732624,269.520822040873
140000,山西省,2004,319.432601074701,3.61394976004957,8.4833719088805,1.4439436390953,103.125777338633,81.8767116489129,21.2490656897203,275.57149710721
140000,山西省,2003,290.214891041162,2.77439467312349,11.0081416464891,3.43719733656174,99.5165254237288,71.2549939467312,28.2615314769976,312.896186440678
140000,山西省,2002,281.931428588835,2.27481871724459,11.6979580273877,5.62099148454623,,,,
140000,山西省,2001,210.717004110215,2.55107322271274,5.50433855990257,2.74611051910489,,,,
140000,山西省,2000,262.528841716659,1.37812644208583,13.7904630056914,6.4701738194124,,,,
150000,内蒙古自治区,2019,1439.83991663356,0.004166715941926,90.1453691111137,,,,,
150000,内蒙古自治区,2018,1403.62699020921,0.004167884653368,79.6008188820857,203.785774047008,104.357149516097,15.3907311870433,88.9664183290539,397.599087102508
150000,内蒙古自治区,2017,1289.18314327484,4.5871980477e-05,95.3418328559543,136.399788076847,127.897787450045,21.9317422253644,105.966045224681,440.225239357856
150000,内蒙古自治区,2016,1297.26899230775,0.013070960047704,90.9626098438028,106.683212085073,117.910823634593,21.6214852249192,96.289338409674,497.626604921089
150000,内蒙古自治区,2015,1312.82987608749,0.013831738437002,82.2731963162349,79.9414577709909,86.0140714462906,22.8954583396549,63.1186131066357,512.307999311851
150000,内蒙古自治区,2014,1244.19630972016,0.06060363781731,72.2441930173342,57.5395552587236,96.5816773978576,22.5229513797832,74.0587260180744,527.248759810208
150000,内蒙古自治区,2013,1231.14819244952,0.063031275060144,64.8795000473922,64.659509130771,88.7994714102441,22.3530294909711,66.446441919273,521.296983115635
150000,内蒙古自治区,2012,1102.1051147163,0.162182220434433,57.2053522737034,60.1014451720064,99.236571401958,19.3353833428847,79.9011880590733,544.989906229286
150000,内蒙古自治区,2011,1038.92327418859,0.210169559951554,60.1348416492825,57.0928518548988,100.376251776456,16.4739636791765,83.9022880972796,560.590985198404
150000,内蒙古自治区,2010,951.028273574143,0.136267748478702,56.0120720513733,58.8539403010259,103.07270844605,13.5061404493096,89.5665679967408,537.991709554581
150000,内蒙古自治区,2009,868.589976752237,0.126601387188902,50.0551992067899,42.3102168051906,73.026765415974,10.7341049838681,62.2926604321058,442.043848586103
150000,内蒙古自治区,2008,862.278644114995,0.344551610917299,55.4588524793614,79.1193514846652,82.89859174996,10.338607709852,72.559984040108,431.326127369236
150000,内蒙古自治区,2007,728.489437663519,0.453798513625103,39.7760719969994,70.8036951317343,73.6890357523294,9.74485110629543,63.9441846460339,431.626042590604
150000,内蒙古自治区,2006,755.462641635657,0.093949910105783,42.3009156666806,44.1108834720074,92.1840113726638,9.57319061755237,82.6108207551114,489.795124806623
150000,内蒙古自治区,2005,698.599491759562,0.074182721352202,51.3474724355647,58.1171816398015,75.144532907683,9.26052541698209,65.8840074907009,424.139352077316
150000,内蒙古自治区,2004,631.999680914265,0.309555148301393,43.5282485341999,40.4479795785129,54.3050333675511,8.30303068471181,46.0020026828393,367.590881705261
150000,内蒙古自治区,2003,571.951578327939,0.221764532806523,42.994199487201,41.7970240847379,51.8394350804926,8.44331890210584,43.3961161783868,355.916144760624
150000,内蒙古自治区,2002,591.337773020803,0.1084618312344,45.8036542258689,82.0156910078455,,,,
150000,内蒙古自治区,2001,521.397012413213,0.132800336629497,33.9235430254576,56.0011361245529,,,,
150000,内蒙古自治区,2000,524.229632756437,0.081680033769523,49.1211059518784,59.6353735753483,,,,
210000,辽宁省,2019,557.904682993962,0.000505108483527,22.4253170014924,,,,,
210000,辽宁省,2018,502.393861274061,0.000504124656279,17.9022923923006,2.70646196150321,180.767918471586,132.104498673236,48.6634197983501,424.457501706444
210000,辽宁省,2017,532.922595512608,1.1309561128e-05,18.6249772493426,2.44623299416943,176.121515491025,127.697914484966,48.4236010060592,411.07639967989
210000,辽宁省,2016,528.676732165159,0.002303638238327,18.126901369863,2.13529680365297,172.42837909589,124.173245605023,48.2551334908676,422.346548059361
210000,辽宁省,2015,498.485547521289,0.002142938561496,13.3890383821115,1.18160634055325,173.716426030715,123.898465839438,49.8179601912775,497.998165807208
210000,辽宁省,2014,426.640612853046,0.001981551076187,13.1734101549264,2.29683263966521,168.929541432813,119.914203468077,49.0153379647362,531.040532763483
210000,辽宁省,2013,536.123658550972,0.010365645289896,15.5657849851522,3.88774361415046,182.630034225957,132.777260563262,49.8527736626948,561.119006298639
210000,辽宁省,2012,495.905745082685,0.010579115367077,15.5515109570654,2.21844287072065,169.930407103303,126.353857400666,43.5765497026369,538.550804688613
210000,辽宁省,2011,480.442065595271,0.013016670472711,16.2427236093348,1.76646310636989,158.015982916252,117.544271596262,40.4717113199898,523.525019959682
210000,辽宁省,2010,413.94366815112,0.012505736576411,14.6147659145954,1.12272788301687,145.515459500161,107.610174684085,37.9052848160767,502.116221834379
210000,辽宁省,2009,372.681841554957,0.013724584103512,10.3219323429446,1.4043261450102,135.445717637202,101.529665626719,33.9160520104827,538.090150687625
210000,辽宁省,2008,436.401959009692,0.027284337629165,14.470008497612,1.70197186153919,127.722615113404,94.017502153483,33.7051129599208,488.253712707978
210000,辽宁省,2007,430.37598676566,0.028217995098611,10.4777249555383,1.17799631346238,121.2953080643,88.7491703205916,32.5461377437086,482.285361203368
210000,辽宁省,2006,423.221855864343,0.047103155911446,6.05511069241639,0.706547338671691,112.673787093735,80.9474093264249,31.7263777673104,501.596796985398
210000,辽宁省,2005,414.839811997452,0.063801403093891,8.75424160715966,1.49513895123678,107.236851790503,78.2410507004753,28.9958010900277,464.498950933445
210000,辽宁省,2004,408.211700486531,0.112543016494601,10.900652664056,0.650931529607215,102.087504449982,73.0158063367747,29.0716981132076,482.872528776552
210000,辽宁省,2003,356.18685367883,0.082752882443837,14.5976227267324,0.809841911327707,94.3635326280756,63.6658504695115,30.6976821585641,510.696374658267
210000,辽宁省,2002,359.747528879362,0.071049184232464,13.4459687983804,9.46935810408479,,,,
210000,辽宁省,2001,330.740037950664,0.178083491461101,10.9713709677419,8.45901328273245,,,,
210000,辽宁省,2000,271.138066357474,0.133285765251516,7.02882625758116,6.82349863241765,,,,
220000,吉林省,2019,1437.65744357056,,30.3199568472545,,,,,
220000,吉林省,2018,1340.2475137847,0.0,32.2916067146283,0.931304187419295,54.6540121748755,9.46969193875669,45.1843202361188,161.650636413946
220000,吉林省,2017,1524.4027849597,0.0,47.1499449541284,0.950304410511584,32.8495817760159,6.30970306116601,26.5398787148499,130.875483602549
220000,吉林省,2016,1513.19867075692,0.0,39.8482683193584,0.320356267108263,32.1654160690221,6.29234414874225,25.8730719202799,126.872495987124
220000,吉林省,2015,1443.81408988264,0.0,33.4532789153679,0.307616960528819,31.579625338147,8.29729479950147,23.2823305386456,138.140626748257
220000,吉林省,2014,1381.08767576524,0.028856987097947,36.7590485850247,1.57960417408712,38.2960523262421,10.0682747317172,28.227777594525,153.400381241902
220000,吉林省,2013,1368.22508498239,0.209089256498818,35.3105120532208,1.61607409883622,43.1544541402303,11.5242440021781,31.6302101380521,175.565515923653
220000,吉林省,2012,1254.84959976526,0.290343698854337,33.2412755071751,5.72688545364976,44.1349139828126,12.3763446841157,31.7585692986969,195.157716884467
220000,吉林省,2011,1176.05068776166,0.439883551673945,28.0728113916428,4.66953793254665,50.4979402726081,13.7952066521541,36.702733620454,217.979480915486
220000,吉林省,2010,1017.21095311566,0.187644308365227,27.8944320863027,2.33528715281131,53.8909960767128,16.2966247821859,37.5943712945269,289.027560224595
220000,吉林省,2009,905.862928841849,0.071538180489587,19.5936234004493,2.09975630402203,68.8311976582205,17.3355826086678,51.4956150495528,318.859033634378
220000,吉林省,2008,1060.18029276099,0.191909535139092,19.7784223555361,8.0770907193498,82.0949611949774,19.7442894498564,62.350671745121,324.536043726946
220000,吉林省,2007,894.183902523665,0.018338529249954,10.7465639540558,1.74874275132174,79.7296610595118,21.853756486073,57.8759045734388,355.241239484415
220000,吉林省,2006,1002.3166023166,0.0,17.7851075565361,1.39731568302997,82.304982533554,24.987019672734,57.31796286082,269.273542930686
220000,吉林省,2005,953.223773416942,0.063333815203337,20.1078400636391,2.71500802328521,86.9047778257653,24.4453754949557,62.4594023308096,307.458418960528
220000,吉林省,2004,927.448408372901,0.003251611949674,14.079664492767,1.31269052413768,79.4411291961498,25.2360928926414,54.2050363035084,258.610157592329
220000,吉林省,2003,836.408728322629,0.025874035276045,21.1460087727416,2.59858229534897,93.7084266439636,21.980159538043,71.7282671059207,326.111417519572
220000,吉林省,2002,821.757197981597,0.01528643514396,17.1110492727812,28.2667705550609,,,,
220000,吉林省,2001,720.944823768223,,12.6755859014578,25.630522236575,,,,
220000,吉林省,2000,608.24359450427,,14.4669884886743,16.4836984775344,,,,
230000,黑龙江省,2019,1994.31363305174,,3.06673993939716,,,,,
230000,黑龙江省,2018,1985.39982572681,0.0,2.96760592435863,14.0047881512827,45.1785617561492,7.79468288812483,37.3838788680243,167.785813805871
230000,黑龙江省,2017,1953.17412321369,0.0,3.75820295202952,9.84995202952029,62.4444491302056,13.4633547706906,48.981094359515,210.48767297048
230000,黑龙江省,2016,1948.79167669806,0.0,5.45232689528314,2.9924241229799,64.2950151097096,13.9321245565629,50.3628905531468,180.599385100512
230000,黑龙江省,2015,1992.35595680527,0.0,4.79727926749509,1.90791366906475,55.8442903858731,13.5660693263571,42.278221059516,211.23281883584
230000,黑龙江省,2014,1931.09064089067,0.0,4.47201356285863,10.7086854460094,67.4867762128326,15.0336463223787,52.4531298904538,230.987819509651
230000,黑龙江省,2013,1839.90449370023,0.0,4.96129873516756,32.1223366801408,71.552327552484,12.808267049159,58.7440605033251,246.745547007433
230000,黑龙江省,2012,1721.07358912201,0.0,5.87266562336985,71.2356807511737,70.0513041210224,14.7992696922274,55.252034428795,225.981924882629
230000,黑龙江省,2011,1620.60032774892,0.0,6.06993608973523,71.7315768879614,94.5418547019695,14.1472805530194,80.3945741489501,206.060101734707
230000,黑龙江省,2010,1470.91389711097,0.0,7.18955477216347,45.6978717848283,96.1394176785481,12.1783783783784,83.9610393001697,189.013470165818
230000,黑龙江省,2009,1251.82823001976,0.0,7.36055417592472,28.75441118808,71.8791791922624,12.8935041171089,58.9856750751536,183.275493399556
230000,黑龙江省,2008,1209.90023470172,0.0,7.4458622042097,67.9827428422016,76.4441103412211,15.5193881553144,60.9247221859067,276.611269446987
230000,黑龙江省,2007,1015.03204609232,0.0,13.0943899568458,62.0452465018962,70.6454557342749,13.5388779913692,57.1065777429057,276.834706420819
230000,黑龙江省,2006,1005.75690174015,,9.18108072746304,27.9994766452964,108.270914562345,12.33047232762,95.9404422347246,297.153892450608
230000,黑龙江省,2005,811.853026650098,,15.9097199222889,40.697677597272,92.5695458647468,12.1298509098853,80.4396949548616,302.881700325559
230000,黑龙江省,2004,786.425576519916,,12.0514412997904,25.1572327044025,82.6988469601677,11.1195492662474,71.5792976939203,279.881603773585
230000,黑龙江省,2003,658.704771893026,,11.7173308862087,18.7178814892501,93.5289459884636,10.5358940744625,82.993051914001,314.177005768222
230000,黑龙江省,2002,771.563483735572,,13.8533053515215,114.78426023085,,,,
230000,黑龙江省,2001,707.12,,9.67765333333333,87.9517066666667,,,,
230000,黑龙江省,2000,680.523994118433,,11.7099585616896,68.1155995187809,,,,
310000,上海市,2019,39.5283528932464,0.003297663605336,0.33210110636614,,,,,
310000,上海市,2018,42.8507427471881,0.004258570838496,0.294042131350682,0.099339116067741,22.4326622821262,12.1996271726673,10.2330351094589,121.638877282115
310000,上海市,2017,41.2476910258452,0.016927099075727,0.314695754804842,0.088217342988083,19.1777820640906,10.1569542426768,9.02082782141381,121.332499524581
310000,上海市,2016,46.2377881435873,0.041365046535677,0.439972331440594,0.128409226332781,18.8908549339327,9.85867644375686,9.0321784901758,126.008089809936
310000,上海市,2015,51.813077863969,0.019498317313995,0.570360729505017,0.126283739522971,23.2344772176026,11.3448924210729,11.8895847965296,138.50036562213
310000,上海市,2014,52.5330072687657,0.053166289625908,0.603484988533891,0.141611893877759,32.9050048324075,16.2520028741344,16.6530019582731,150.768054969912
310000,上海市,2013,53.6602035948967,0.171758343314693,0.703054580789254,0.173721023997742,29.1900393743013,13.4585723878571,15.7314669864442,155.618330692017
310000,上海市,2012,57.5321588117976,0.167829982369256,0.811066288315207,0.283050776713288,34.6343427752669,18.1190053519541,16.5153374233129,162.699581983979
310000,上海市,2011,58.5641519702903,0.213988860999171,0.873076643873843,0.331321345128871,36.219972088271,15.685907572142,20.534064516129,167.435955130431
310000,上海市,2010,58.5507754821952,0.160122109059178,1.08753404628786,0.921923770235107,43.696346447539,18.0954158027351,25.6009306448039,169.850747180938
310000,上海市,2009,62.2347788188567,0.122726327490798,1.63866926933091,0.607163800025056,46.935263728596,19.5727723473043,27.3624913812917,176.053658501609
310000,上海市,2008,58.1564086050282,0.153424966250799,1.77276305501619,0.41301982729507,52.0186976505636,21.090374226069,30.9283234244946,191.321881109124
310000,上海市,2007,57.2665879832239,0.125461927783846,1.82066854191238,0.481109613560563,55.3746490616769,21.3873104320841,33.9873386295929,206.337721802188
310000,上海市,2006,61.9537990537156,0.11127191761759,2.95363206234345,4.91455608126913,60.2623991093794,21.672251600334,38.5901475090454,233.100139159477
310000,上海市,2005,59.4354146757777,0.100074435872086,3.91215452521373,8.18630321896814,56.9950989929195,18.9691262430774,38.025972749842,230.739494426302
310000,上海市,2004,61.5638575152042,0.102693310165074,4.28271068635969,7.83938604112366,64.5468867651318,19.5426585577758,45.0042282073559,254.866203301477
310000,上海市,2003,59.2026378896882,0.065947242206235,3.8279376498801,7.87182254196643,68.6314748201439,19.96948441247,48.6619904076739,276.103597122302
310000,上海市,2002,80.5557270762581,0.05711639394875,6.0836677987033,5.37060821241124,0.0,,,0.0
310000,上海市,2001,92.1046228710462,0.08801703163017,7.7904501216545,5.1595498783455,,,,0.0
310000,上海市,2000,110.546378653113,0.073824650571792,10.4,4.33831003811944,,,,0.0
320000,江苏省,2019,459.80644016699,0.194284367304149,11.7021593355127,,,,,
320000,江苏省,2018,455.2592039801,0.256218905472637,10.7013805970149,0.656467661691542,116.185335820896,35.8958706467662,80.2894651741293,699.736455223881
320000,江苏省,2017,450.56182112765,0.320994719250776,10.6514955535508,0.606512551832479,117.607149987522,38.6558397803843,78.9513102071375,691.350573995508
320000,江苏省,2016,443.497755165907,0.462276281690141,11.1012297338953,0.616328856400484,111.800130078247,37.0964555868545,74.7036744913928,700.333433489828
320000,江苏省,2015,451.142909136546,0.533383534136546,12.3047483451391,0.694682511906068,114.806137048193,37.6543047188755,77.1518323293173,688.712625502008
320000,江苏省,2014,443.17787282219,0.612617145732436,13.0981688769828,0.78271174249542,108.387055789672,38.5139442732247,69.8731115164476,667.010994402164
320000,江苏省,2013,433.92656535721,0.699918027618387,14.0115731614819,0.789253261565946,102.678504319314,34.6276688315783,68.0508354877357,646.551371461
320000,江苏省,2012,433.852215689993,0.905240533535622,14.3595672436377,0.858162461976471,100.635463682913,35.5549781907832,65.0804854921297,617.218888678172
320000,江苏省,2011,425.811326737697,1.45484525621512,14.7694357706447,0.899121739023415,96.0273465246068,34.0669330289193,61.9604134956875,570.394888381532
320000,江苏省,2010,419.031149945787,1.24880413291664,16.2994507744474,1.03091160008356,94.2112762293514,30.2352318387652,63.9760443905861,540.085502901971
320000,江苏省,2009,418.81238119702,1.80708964808631,18.2771264873571,1.24703406164775,91.9232340097611,30.2355253018238,61.6877087079373,492.905741073722
320000,江苏省,2008,412.29902486277,2.50435905715208,17.7876502777219,1.00101681302172,88.1964027123022,30.2942005812076,57.9022021310946,457.81907652567
320000,江苏省,2007,406.042733597763,3.40074127056376,18.060341303086,0.806968841286187,83.5789323102933,29.3568372455946,54.2220950646986,431.49747449366
320000,江苏省,2006,412.117138103161,4.72807986688852,23.4907953410982,1.05067554076539,83.6534841930117,28.5730981697171,55.0803860232945,415.862895174709
320000,江苏省,2005,380.347306827079,4.32947166707161,28.9817995122491,2.98222001529482,81.3606094150851,27.1504743071798,54.2101351079053,483.680088479178
320000,江苏省,2004,381.305252034865,6.77727393418075,32.129333734084,3.93182207210546,83.5638008952194,27.0215421441867,56.5422587510328,495.817106751076
320000,江苏省,2003,334.332197860388,3.93568854362576,26.976889507459,4.65311267692312,81.4165887254773,24.7390407248632,56.6775480006141,503.528906544287
320000,江苏省,2002,394.551563283584,4.9242906982031,29.4563438986371,4.70710784563215,,,,
320000,江苏省,2001,397.762455215305,6.22597174339215,31.4378287027648,4.32737105387683,,,,
320000,江苏省,2000,424.084362842127,4.29275817350352,30.8028940004095,3.85830318749573,,,,
330000,浙江省,2019,102.209129820026,0.14043324415293,5.51197031155605,,,,,
330000,浙江省,2018,105.166857022166,0.142513603651044,5.16575390556433,7.12415306301562,130.52859399684,80.3792873442163,50.1493066526242,331.467210812708
330000,浙江省,2017,103.162935913183,0.114395549530778,4.78349782164133,6.66844491864497,133.598292878101,81.4421623544056,52.1561305236952,339.726149195341
330000,浙江省,2016,101.508543368006,0.148476952107108,4.66888309821188,7.36454308563213,130.168029472549,78.5802857399587,51.5877437325905,335.176565729176
330000,浙江省,2015,105.725419118898,0.15207748710057,5.14347786729429,7.74327871820404,175.770797501584,124.924413868018,50.8463836335657,327.138589662352
330000,浙江省,2014,109.687572253374,0.158095584226785,4.99182264219517,8.17008904234054,129.900054515719,80.6214791931673,49.2785753225513,320.332545884063
330000,浙江省,2013,109.552007260457,0.198633257403189,6.34168564920273,8.70523917995444,130.414578587699,77.1061503416856,53.3084282460137,321.510706150342
330000,浙江省,2012,118.504007771761,0.26508226691042,6.68738574040219,9.9945155393053,128.672760511883,75.4442413162706,53.2285191956124,328.040219378428
330000,浙江省,2011,123.998467361896,0.33730522456462,7.23739688359303,10.5921173235564,130.586617781851,73.2208982584785,57.3657195233731,327.840513290559
330000,浙江省,2010,127.994188660123,0.309614846591439,7.56504709502938,11.7355217756225,130.80481208617,71.340110043831,59.4647020423389,328.63750816003
