省份编码,省份,年份,农林牧渔业总产值(亿元),农业总产值(亿元),林业总产值(亿元),牧业总产值(亿元),渔业总产值(亿元),农林牧渔业总产值指数(上年=100)(%),农业总产值指数(上年=100)(%),林业总产值指数(上年=100)(%),牧业总产值指数(上年=100)(%),渔业总产值指数(上年=100)(%)
130000,河北省,2006,2466.3657455624,1380.4456012249,45.8550649309,832.3178270706,72.747252336,105.49651841912,106.030482499808,92.7871425901701,104.860951708779,108.310203280125
130000,河北省,2005,2600.83,1258.0005,40.1325,1124.4259,79.4421,106.540549076731,105.947164859385,96.905737704918,107.652425066114,104.063223581347
130000,河北省,2004,2375.8938,1135.7479,40.016,1037.7181,72.0807,106.82112042203,107.289487030185,92.971801905722,106.635472550522,107.745819977476
130000,河北省,2003,1956.8662,958.302,41.2652,820.5821,57.715,106.333022935907,105.553981678536,111.708600317442,107.265272270654,99.4317303412897
130000,河北省,2002,1729.16,918.62,37.49,707.13,65.92,105.0,104.0,110.9,106.5,103.3
130000,河北省,2001,1680.4812,899.3768,34.0183,685.9213,61.1648,105.311983836633,105.237277691971,122.058529297995,104.711584000689,104.266149034832
130000,河北省,2000,1544.6531,846.7174,25.3726,613.6781,58.885,105.670988313109,105.351480309096,98.3871391076115,106.191170167167,108.678581892763
140000,山西省,2019,1626.54418,936.76166,101.30677,478.56975,6.90901,102.038712573003,102.465669082013,102.24878218368,100.727438166027,100.209277382638
140000,山西省,2018,1460.64484,894.94694,99.89807,361.52901,6.88082,102.15442503569,101.542894944018,104.147105051646,102.709709353405,98.7862991749124
140000,山西省,2017,1418.7298,861.89342,97.65511,358.84439,7.68888,103.00390635176,104.191475306181,108.217521134087,99.3687374961669,103.563409655953
140000,山西省,2016,1429.91476,824.42046,92.74354,415.59256,7.63819,103.152659143427,103.339145832813,106.550283961524,101.87408407862,100.21969510263
140000,山西省,2015,1424.962953,846.867033,90.781323,392.742545,7.862052,101.056924986723,100.859772186793,100.714805501616,101.18033439715,102.169109077381
140000,山西省,2014,1440.597115,872.555132,92.483378,384.004293,7.974942,104.025567510585,103.259216759037,102.385203577489,105.678307150528,109.123467172887
140000,山西省,2013,1372.015948,839.063586,85.256522,363.299831,7.896009,104.464362249452,103.907922358183,103.744939834493,105.86442112821,110.428879315466
140000,山西省,2012,1265.982081,774.345268,75.432636,338.481089,7.198088,105.56999007046,105.907914814266,102.236056160575,104.905822172029,109.783460194634
140000,山西省,2011,1163.401039,711.60937,70.638866,310.80295,6.599853,105.828417537147,107.938687732615,106.562890042988,99.8510620188215,106.087339375062
140000,山西省,2010,1016.406538,629.962514,63.000334,261.038976,5.504714,106.2,105.4,115.5,104.7,113.1
140000,山西省,2009,888.917733,548.427558,48.172854,237.95267,4.864651,104.4,102.9,109.0,105.3,111.0
140000,山西省,2008,739.213209,467.883761,34.69183,194.200816,4.017002,109.63610769192,107.271551615312,116.121567076396,112.510496220449,102.762858955922
140000,山西省,2007,587.829389,381.865957,24.393459,151.684831,3.398342,100.106948507074,98.5478657159711,104.470196245103,102.046975881363,115.000947576927
140000,山西省,2006,441.848373455434,292.154261088701,15.34199132,119.403426696882,2.33389434985089,105.707370327187,107.046627893127,89.5159102233697,103.368849078424,113.867027082123
140000,山西省,2005,483.7972,281.7384,16.5153,148.5882,2.6945,97.1668459521908,93.0071314076915,84.0670739035695,103.21574088766,107.424792848688
140000,山西省,2004,481.8199,290.5317,19.1371,141.1712,2.4499,106.783009579572,105.120806575862,88.2720674114587,108.208242696168,113.852059475521
140000,山西省,2003,403.5887,249.4512,20.3585,111.9305,1.9685,104.66418513426,104.01937719384,79.6578060843998,110.141722753857,106.32121766614
140000,山西省,2002,351.64,227.12,24.88,97.77,1.86,116.4,120.0,156.0,104.7,106.1
140000,山西省,2001,301.5276,191.2644,12.2763,96.2584,1.7285,93.0162715360837,88.8773286356668,86.4379311941473,102.861039199581,105.915335015419
140000,山西省,2000,322.3544,218.3303,12.7258,89.6667,1.6316,109.329919531822,111.584432717678,105.351219512195,105.367536972795,102.894230769231
150000,内蒙古自治区,2019,3176.342171675,1606.34069883224,100.89448479976,1390.45974557498,27.8248185,102.142553395821,103.437578515766,100.952912099595,100.932956910339,93.3223479208839
150000,内蒙古自治区,2018,2985.31566395331,1512.498619489,100.311688285936,1294.30501056492,29.248396,102.969118154216,103.897957407151,100.769188404969,102.186982330665,97.6150643831806
150000,内蒙古自治区,2017,2813.53556136409,1434.72602195707,99.9139645580119,1200.55872568251,31.299482,103.234881822818,103.473724398645,102.41080480144,103.080323036886,98.9877897589259
150000,内蒙古自治区,2016,2803.54599425719,1477.55823275895,98.6356633760985,1149.74813193027,33.0299156,103.080716652605,102.81454100529,100.329899146435,103.606181319137,102.782904203923
150000,内蒙古自治区,2015,2761.56196840567,1474.54182221383,99.4184,1114.62645848645,30.7517821,102.351485286341,106.01454032849,103.529492738251,97.8812489370701,104.432630659643
150000,内蒙古自治区,2014,2786.53789645731,1457.93597934507,96.4358,1162.8846205292,29.068634101708,103.114034482614,102.749886065424,100.115295186468,103.647119529731,105.020418171472
150000,内蒙古自治区,2013,2702.68962061285,1368.8840379155,96.1409,1170.86506982486,29.041056552,104.681737889521,109.747412436489,102.234231500039,99.5122569582742,107.008733030902
150000,内蒙古自治区,2012,2450.25598622733,1202.78205415298,97.7552,1088.96594491136,26.0801,105.727955756497,105.830427464404,104.892931954101,105.736094928277,103.574066630869
150000,内蒙古自治区,2011,2205.24335559955,1080.90203881238,93.1636,975.993498930435,23.51966337,105.666222436834,108.729769762867,105.277012697426,102.265775935768,108.16053747452
150000,内蒙古自治区,2010,1844.46658455854,916.097514822063,76.5727,807.665969687595,15.8584764,106.2,106.9,95.1,106.5,111.1
150000,内蒙古自治区,2009,1570.37187068944,741.449217466399,78.2452,711.684734223046,12.70688,102.360586671449,97.3474851216282,105.132733828868,107.007433182933,107.879047395595
150000,内蒙古自治区,2008,1525.62020570542,722.819587968425,72.7163,693.304696736992,11.778823,107.550797107746,108.621093554441,106.085139317184,106.590401995078,104.065447577364
150000,内蒙古自治区,2007,1276.63702498853,623.086502898798,63.686,557.176098089737,10.9486,103.995743505236,100.719708976784,117.098786467697,106.033370026951,117.920951707354
150000,内蒙古自治区,2006,1058.49537,542.23028,49.0057,439.24987,9.10532,106.78074530575,105.916367656768,96.3123588643552,108.625471346435,105.375840751833
150000,内蒙古自治区,2005,980.2098,473.89178,39.78885,444.58011,7.24203,111.167275896398,110.613621896355,82.5703359069281,115.162456790979,116.02135508712
150000,内蒙古自治区,2004,851.30448,411.53991,46.58076,374.69317,5.95268,114.957723615008,109.403291030863,93.0064455079522,125.96368057134,107.360965393761
150000,内蒙古自治区,2003,666.38148,335.95674,47.93571,267.10277,4.93726,106.239811131871,94.8159360967533,112.945988353599,122.017152767939,87.163521844725
150000,内蒙古自治区,2002,586.97,332.14,28.84,220.56,5.43,104.9,106.5,110.8,102.0,102.0
150000,内蒙古自治区,2001,555.90413,307.57033,26.06962,216.24257,6.02161,102.041151440705,99.3379920045541,109.513128724975,104.886321404212,105.499106840282
150000,内蒙古自治区,2000,543.1645,308.36445,23.60708,205.45808,5.73489,102.467216459198,100.32289046838,115.035532233883,104.100352047434,104.880120481928
210000,辽宁省,2019,4368.24766750329,1912.02432804148,117.42862956726,1479.54317967697,669.5893,103.00216833362,105.632877471526,85.2621931126217,101.391663871655,104.525927750253
210000,辽宁省,2018,4061.93235445024,1749.41149209802,149.454069016289,1346.16746312374,628.475521077121,102.576323468301,102.391592490161,104.283597557044,103.372173343647,103.796169979127
210000,辽宁省,2017,3851.6247134641,1620.47730325031,140.307531794983,1289.18066273865,592.244042180158,103.02672017911,103.510405364944,102.204980184138,103.97213938408,103.733375402476
210000,辽宁省,2016,3764.09307136909,1589.87888888647,133.97158,1277.64033409737,559.483768385248,97.4446410592145,92.5912683695071,93.5157727386733,97.7904480543823,108.521222641649
210000,辽宁省,2015,4057.59207250172,1796.54297319891,155.917508921995,1292.83879334291,611.492797037906,103.769050041461,113.806333347407,101.091219811053,95.6222152177219,99.9632930312011
210000,辽宁省,2014,3949.38624398682,1529.84644039136,144.104148721419,1452.21384264121,628.717484604379,102.441703309068,101.500000816062,105.211415240431,102.300000724163,102.988811827773
210000,辽宁省,2013,3878.88607260279,1499.98876677413,129.930183450768,1446.61057697229,627.632703876648,104.072826781941,105.563265809257,106.159491017378,100.651096770791,107.668367288451
210000,辽宁省,2012,3679.53138386847,1401.50647978112,123.367196429882,1429.54526311661,570.980615386878,104.897062374245,106.7,105.30352280497,103.099980815428,104.431796782174
210000,辽宁省,2011,3343.75310570234,1208.66314778494,103.682762211159,1369.65300298912,523.781207678871,105.990790942354,111.0,109.0,101.199549803591,106.0
210000,辽宁省,2010,2907.10250371814,1071.0304810082,80.2126659475183,1168.36309060615,465.396266156272,105.8,104.3,126.9,104.5,109.0
210000,辽宁省,2009,2572.37101443182,871.55657101988,68.5393200550265,1099.97281767302,424.502305683895,103.341071493057,97.5,106.499953940941,106.053977648222,108.761851122241
210000,辽宁省,2008,2395.13974772917,869.231341825728,68.4311709732013,1009.17231615195,364.604918778284,106.517726232918,103.861551539793,105.519354228856,108.012155813674,109.4734
210000,辽宁省,2007,2092.97975420972,824.480697135607,59.8776245372993,813.558397742098,321.763034794716,104.093186117897,104.452680641227,104.746718982609,103.450493029046,104.478384368892
210000,辽宁省,2006,1738.1,713.0,52.2694,615.3,292.6,106.974870582807,103.586902353483,110.135340239381,108.485691152387,108.639369552999
210000,辽宁省,2005,1671.5708,640.115,44.4731,636.4349,306.7284,107.522600432353,103.806081774307,111.002442582102,111.117372782593,107.902027177201
210000,辽宁省,2004,1510.5242,611.3216,40.6537,548.3094,272.2061,107.905622186024,106.500734920064,106.112843673078,109.717744286001,107.556106374534
210000,辽宁省,2003,1214.9847,497.333,38.3504,422.0074,223.9897,107.072688738046,104.201153163622,114.237228327739,108.983234551088,107.066323710612
210000,辽宁省,2002,1132.5,540.1,27.9,361.3,203.2,108.3,107.3,125.9,108.8,107.3
210000,辽宁省,2001,1045.6999,503.149,21.7948,332.2582,188.4979,106.637540713934,108.469027017616,109.289562961485,106.655592761708,103.085693406708
210000,辽宁省,2000,967.3633,463.5364,19.6647,304.1982,179.964,99.188265918426,91.6929662193429,102.265306122449,105.905793663345,104.046861664986
220000,吉林省,2019,2442.72561686027,1014.1184241173,68.0914,1239.58365390297,40.12243884,102.331868442543,105.516287381667,94.5000361729935,99.7432586903862,102.700661857239
220000,吉林省,2018,2184.34299989919,992.959292699082,73.2781182,1001.64305436911,39.024434631,102.192500844363,102.752354690531,92.286849003573,102.728740465016,95.7208547587013
220000,吉林省,2017,2064.29085215012,895.832467789476,69.3821910971505,982.365893691138,41.72449015,102.42129416079,106.998367377494,94.6043448699922,100.506200522713,103.32466198369
220000,吉林省,2016,2167.89250549231,948.978974660698,72.64196546,1033.39674779161,40.25311758,103.169486014686,105.313608936744,100.099538980975,100.938167994702,106.894393223431
220000,吉林省,2015,2292.97083441384,1114.69884949832,87.4176436943282,990.915319538487,31.7655031989139,104.316977998699,104.751127070242,110.450572999731,103.350877567183,102.735366722781
220000,吉林省,2014,2302.04004180754,1118.55316026474,87.0054943938554,995.645641389894,33.4331863475169,104.117957968377,106.568574115849,104.00238576043,101.215101301327,113.153578850328
220000,吉林省,2013,2276.39605805966,1075.44211315496,83.6327563421014,1021.61609304513,31.3184922303308,103.522417268368,106.00011572313,106.318972002438,100.798893170598,102.995583359693
220000,吉林省,2012,2181.91723677462,1017.32919675843,85.5506114792006,985.748652302758,29.7753738285206,105.875183394824,104.612612969285,103.061826613775,107.128797922354,104.163881748072
220000,吉林省,2011,2029.85897073696,910.427720521419,73.0283899660195,958.643546876458,27.7649043926562,105.153094633657,107.258859113525,105.944166975192,102.571867803989,105.184235442638
220000,吉林省,2010,1688.89595605748,791.327270165114,62.3755220941648,758.929720879653,23.1371026655519,103.6,106.3,104.9,100.5,100.7
220000,吉林省,2009,1619.52810597838,726.019657096228,55.0129825197725,770.903616063261,21.9175798397533,105.275317433399,98.0842768173683,110.816312793467,110.547153030687,111.939079081746
220000,吉林省,2008,1542.77383897916,715.781491430301,52.5160173400827,735.849452779138,21.5164346194052,110.025795149435,115.158316414607,96.6112704918033,105.831134896899,111.258510638298
220000,吉林省,2007,1329.15525729174,627.075936977804,47.6872802061978,621.011589075597,18.3942991638155,101.2,98.0,89.7,105.0,105.8
220000,吉林省,2006,1111.5,586.5,44.3,449.2,17.5,107.499998572098,109.641350202827,98.1025252879671,105.146128368666,114.023746258114
220000,吉林省,2005,1050.4922,518.1266,39.9004,467.5923,14.8655,111.717966193686,106.163910811735,116.904186476894,118.187865246301,110.056772100568
220000,吉林省,2004,940.6701,486.2254,32.8534,399.0628,13.4397,105.417711407012,96.9785064523532,97.2799952623475,118.934510137031,99.1121009432084
220000,吉林省,2003,792.1426,438.3362,33.772,298.4355,13.5601,106.306108510038,104.971081643121,102.404610989414,108.599781641335,106.3568003242
220000,吉林省,2002,678.5,419.7,14.3,238.8,5.7,113.7,123.9,111.6,102.6,97.7
220000,吉林省,2001,659.2954,405.8525,11.3131,236.3643,5.7655,106.858651142222,105.188706393376,105.003794462533,109.639970741733,85.080534545597
220000,吉林省,2000,609.3724,320.2762,11.3825,268.709,9.0047,94.4012553418804,86.1637426900585,102.1225,105.81339031339,97.3931297709924
230000,黑龙江省,2019,5929.968,3774.4836,193.905,1671.7891,123.1444,102.475397292485,102.500001055022,105.099976574111,101.699998456843,103.899981547437
230000,黑龙江省,2018,5624.28656270521,3634.9862064879,186.386530602,1542.3701315646,105.687218,103.506881154102,104.510845910882,105.827788494164,100.638289721405,107.445087006581
230000,黑龙江省,2017,5586.6319,3471.25643723983,175.230637835121,1701.6999,97.9994,104.821782440834,104.051508234946,105.684077344776,105.292563949897,107.240140643311
230000,黑龙江省,2016,5202.87023656378,3189.70513608796,163.71570225659,1627.07129821923,91.9999,105.457672359977,105.444697823263,108.675937492196,104.683292692419,108.13538475148
230000,黑龙江省,2015,5030.06245572621,3156.92608017408,156.615028749893,1515.24888693913,86.6122045357722,105.221042969724,105.427201086537,105.657307142157,104.172600984827,110.218095274303
230000,黑龙江省,2014,4865.80134133648,3193.57708607672,154.581278352496,1338.31628182039,78.3024556253045,105.471900134914,106.000109090601,100.199963793931,104.399831116209,114.296929613606
230000,黑龙江省,2013,4560.19160742518,2954.74870735879,146.943242921786,1304.81398558911,65.0796606749029,104.748389877805,105.879922054201,106.924693871877,102.200002930367,108.091803241996
230000,黑龙江省,2012,3841.95566527933,2339.81693727027,112.689222703425,1248.6221669192,63.5438332802244,106.706139887586,105.800012195717,106.799959725444,107.899997714126,107.791328143302
230000,黑龙江省,2011,3103.01575248486,1778.45425092587,95.1303191925504,1114.49137952942,49.7070640340845,105.520741943659,108.280001665207,104.799980742724,101.705002271176,105.000037209579
230000,黑龙江省,2010,2422.17473012003,1320.08414723175,84.9173365082149,916.505298839525,46.924451504106,105.8,107.2,109.3,103.2,106.2
230000,黑龙江省,2009,2136.80088881962,1136.51480008103,77.9742363978213,836.710293593819,40.8005612669542,105.434937993115,103.089711221984,100.668094226661,109.226555702358,112.041111111111
230000,黑龙江省,2008,2004.13672753225,1051.74861508259,84.5087403725978,792.078104164367,32.7024302836629,109.507463638907,107.518612454233,108.003962867291,113.006638704117,115.224037205106
230000,黑龙江省,2007,1591.65987816655,873.37329825658,76.7488010181208,577.347023361841,24.2637206226728,101.940235153226,99.184341450161,106.930476189076,105.900830019792,103.446396496732
230000,黑龙江省,2006,1391.1355,817.4499,68.0213,448.664,21.1003,106.38895683372,106.513698675306,101.029284862383,106.876261675538,108.422689067978
230000,黑龙江省,2005,1294.4131,718.5927,67.3283,461.1593,27.4328,110.162399094636,108.959322989872,100.656989952618,115.84709344463,105.502059458968
230000,黑龙江省,2004,1136.63612,620.1857,65.7795,400.6524,25.01852,119.263084873352,122.728594706715,111.384994373135,117.712294500892,103.465956605926
230000,黑龙江省,2003,903.2682,502.93039,59.05598,294.15517,23.12666,102.992880079565,96.456554183238,102.535685467647,115.422595198878,105.951984088867
230000,黑龙江省,2002,776.7,487.5,16.2,252.1,20.9,108.1,107.5,102.2,110.5,104.0
230000,黑龙江省,2001,711.0407,450.5923,15.731,224.6463,20.0711,106.465679665859,106.53130275148,80.9355305001445,109.878862552304,105.000582747008
230000,黑龙江省,2000,625.131,414.3609,18.3173,175.6611,16.7917,99.3092289799549,95.2861466985781,100.1447596989,108.125968672712,102.982312065698
310000,上海市,2019,284.842562132629,145.812915032556,18.2679991726473,48.2441592060259,54.9531220337722,92.7396413512675,92.2066809018649,111.398304520906,80.9485221424603,100.116826110011
310000,上海市,2018,289.580926202909,150.093814087518,15.8005812918207,48.3234848591578,56.2059295644122,97.6898227334686,100.66719719017,96.640595996957,82.5663279984667,93.0240603985609
310000,上海市,2017,292.613367989424,146.401072707228,15.3086965646468,61.1705162551738,58.392989387108,95.7491629701998,99.8373525326513,114.287945895497,75.953266467886,108.475149142659
310000,上海市,2016,300.84358572557,146.58195198147,13.203750739796,80.1744195675041,50.3117584367999,90.8071603993412,90.2991968742566,110.048753708766,88.8697796134184,90.1510441289282
310000,上海市,2015,327.710464313198,167.861607629783,12.3049502573045,80.836628784657,55.6721796414532,93.345924119331,94.4590065569576,121.452015728401,90.5434268855579,89.5813267804792
310000,上海市,2014,343.77637,175.45614,8.83305,81.96481,66.02237,100.958524122103,99.648078108753,93.214736989479,101.905273264811,105.891444895463
310000,上海市,2013,342.29,177.93,9.8,79.52,63.35,97.1466095668745,96.0122725865217,104.077990597771,96.756372377542,97.99775450558
310000,上海市,2012,337.8121,176.8047,9.7654,79.745,60.837,100.467170578758,100.41390109416,112.86502923704,98.3162623522029,100.850993965908
310000,上海市,2011,328.24069,169.82184,7.72796,83.82427,57.13662,99.4040472571977,100.599957683994,95.1934330977964,102.284647106861,91.9129052941584
310000,上海市,2010,296.24206,159.98261,7.5793,65.71792,54.25223,94.9,95.3,83.7,97.2,92.0
310000,上海市,2009,287.76275,150.99887,9.01987,64.71502,54.53899,99.4712944775329,98.6479219675865,96.791320659507,106.655536827148,92.6320857955789
310000,上海市,2008,282.62909,139.29391,9.13298,68.51803,57.48416,100.087976482308,103.014577374495,81.2731995183456,104.44203833077,90.6995155709343
310000,上海市,2007,257.75678,128.17421,10.05864,58.06891,54.45502,101.53985583682,101.278031689519,96.3183421516755,104.484163501959,97.6001303096664
310000,上海市,2006,237.0092,119.9892,10.4328,46.2918,55.253,100.733620263036,103.178478173917,93.9189614972588,92.5228864006477,105.765488019551
310000,上海市,2005,233.3905,111.2545,11.1083,54.3445,51.6383,89.4683764825187,94.2388276779956,84.5219707057257,76.4522765875068,99.1013631863529
310000,上海市,2004,248.8923,109.3215,13.1425,70.7682,49.8978,92.8146860428487,100.565479949961,100.708040551413,79.8818471580951,95.9378949635668
310000,上海市,2003,247.2933,98.1644,13.0501,81.1322,49.2134,101.127436067217,92.9302634040165,133.419146887689,95.0463383898805,123.038353416956
310000,上海市,2002,233.57,97.21,7.75,83.48,45.13,103.0,100.3,245.5,96.0,112.9
310000,上海市,2001,227.6143,95.5318,3.5226,88.4348,40.1251,107.575010744012,103.082531952673,228.514386376982,104.577447871625,121.760762631939
310000,上海市,2000,216.4969,89.8141,1.4055,87.3533,37.924,103.887927107062,105.972985561248,160.660377358491,99.1930103256553,111.295411690761
320000,江苏省,2019,7503.1543,3828.5966,161.9973,1213.0225,1740.9923,100.659209517786,102.805877531638,105.165388595969,92.27760986009,99.3217400642192
320000,江苏省,2018,7192.4629,3735.0169,147.2532,1091.3085,1707.8703,100.948717270563,100.849999031804,105.525850222223,97.205006249219,102.360291405073
