省份编码,省份,年份,茶叶产量(万吨),红茶产量(万吨),绿茶产量(万吨),水果产量(万吨),香蕉产量(万吨),苹果产量(万吨),柑桔产量(万吨),梨产量(万吨),葡萄产量(万吨),菠萝产量(万吨),红枣产量(万吨),柿子产量(万吨),园林水果产量(万吨),瓜果类产量(万吨),西瓜产量(万吨),甜瓜产量(万吨),草莓产量(万吨)
420000,湖北省,2018,32.9831,3.3397,23.5352,997.9934,0,0.9701,488.0533,37.3131,27.8752,0,3.2594,5.1592,655.4592,342.5342,284.0275,41.4549,7.5771
420000,湖北省,2017,30.32541481,3.4242731035522,21.1202973905992,948.443821933286,0,1.23571266063183,465.895759977607,37.4864786014634,24.1813303288242,0,3.1012414226525,4.68817242220325,621.24797088808,327.195851045205,268.952851434762,39.8361258552,5.798303376
420000,湖北省,2016,28.69741671,2.98512758201111,20.7378383338134,1003.21664601421,0,1.36014023153418,534.546001484351,38.8110615942863,22.3992967995313,0,3.25313967524542,4.90381851249698,686.281135814212,316.9355102,255.112646531958,43.1213763015873,4.80692702222222
420000,湖北省,2015,26.1309483712682,2.96793138055195,19.0557606012919,958.871119691986,0,1.38867829327593,490.91717612418,42.5152326052468,21.4002631831736,0,3.62502102361661,5.14157950439025,646.94260240841,311.928517283576,258.10543203558,40.1012850020939,4.01716432538349
420000,湖北省,2014,24.4126906403471,2.6528585063846,18.3111290600481,964.651898631768,0,1.04283524666654,495.174482775452,46.5442528458899,22.0278132764292,0,3.3176889576189,5.40307531795072,641.747057225595,322.904841406174,270.02676528422,40.2506008944027,3.51892667884945
420000,湖北省,2013,21.7147585135767,2.30452593329894,16.7734185904764,912.328374782905,0,1.0631602077807,446.556080316547,48.9438518705231,19.726142847091,0,3.13799338779159,5.41625236208125,591.660431187812,320.667943595093,270.185811237351,37.1005738078883,2.98690175716129
420000,湖北省,2012,20.4133734860174,2.11863688153488,16.2782336343322,878.09405954045,0,1.09710069924072,423.086434681399,47.5605466205265,17.5141718925416,0,3.01029801836982,4.91222139457368,559.807460380091,318.286599160359,267.618343767856,38.6502313522772,2.26002820709957
420000,湖北省,2011,18.130571580435,1.89576099093833,14.684081216661,798.793246421657,0,1.02126942185939,357.801552179171,41.8779643773978,13.3295750355496,0,2.968577729306,4.97844587781472,486.259204919187,312.53404150247,264.49648131586,39.6002901563512,1.99454746412041
420000,湖北省,2010,16.3647788003032,1.51474179299075,13.5886602816925,770.996654973865,0,0.991322874730189,320.406180798235,44.3518903723847,11.8193294489135,0,2.78578793549164,4.50695037908304,446.810628821579,324.186026152286,278.746673239813,40.1190019061186,1.44407426740694
420000,湖北省,2009,14.2896106686983,1.16767858906648,11.9043397097371,721.403254447636,0,1.1658426171813,287.852152608611,44.1093022255517,10.2858118584354,0,2.42083944031874,4.86476597386239,408.811674139384,312.591580308253,265.484379974451,42.5776410225364,2.27763995673415
420000,湖北省,2008,12.9456195207115,1.07818904235078,10.6605204922202,682.500304406401,0,0.899106815881046,263.59955727111,45.4736001561635,9.34541717809983,0,2.22256399214877,5.14897053938105,381.820733415578,300.679570990823,253.701904136736,41.1058368335693,1.49009128164969
420000,湖北省,2007,10.4658957785275,0.78428462798015,8.51154816578453,652.432311385362,0,1.0414945903885,214.879655633122,48.3403007537761,8.40872607504652,0,2.15697930136699,5.1871753248187,335.053518844127,317.378792541235,265.46836071997,41.8899865219148,1.6704545458178
420000,湖北省,2006,9.24,0.5187,7.3777,625.2479,0,1.1866,181.1055,51.802,7.367,,2.1553,5.2036,302.4199,322.828,280.9058,35.0675,1.7886
420000,湖北省,2005,8.4976,0.6546,6.7221,566.7685,,1.2437,146.2596,50.1856,4.9671,,2.0182,4.7699,260.791,305.9775,261.1891,38.2325,2.3822
420000,湖北省,2004,7.6235,0.3009,6.2219,542.6856,,1.0934,130.8211,54.8759,5.0519,,2.6252,4.8386,245.9921,296.6935,259.2946,34.5722,2.8267
420000,湖北省,2003,7.2225,0.3089,5.8482,611.5727,,1.3458,124.0592,56.3895,5.7415,,2.2004,4.3375,239.7212,371.8515,322.2832,46.1201,3.4482
420000,湖北省,2002,6.7178,0.2494,5.3848,0.0,,1.2388,93.8783,67.7021,5.985,,1.8362,5.4151,223.1131,398.5892,348.3372,44.4574,3.2838
420000,湖北省,2001,6.437,0.233,5.1335,0.0,,2.18,107.1729,67.6761,6.8301,,1.3549,5.5924,233.6355,438.8221,386.8483,49.3154,
420000,湖北省,2000,6.3703,0.2208,5.1451,0.0,,3.0224,94.6236,63.3197,7.4788,,1.6587,5.7577,215.6788,,,,
430000,湖南省,2019,23.345,2.3512,10.4398,1061.9894,,,560.4681,19.4553,20.6892,,3.4,2.4,,393.0,337.3,45.5,
430000,湖南省,2018,21.4687,2.2848,9.5115,1016.81976026405,0,0.0,528.5701,19.6982,18.5476,0,3.3201,2.3208,628.7598,388.059960264046,327.462354277059,42.1895300614206,9.47547129460556
430000,湖南省,2017,19.7132525072617,2.11976026085426,8.84831312825664,956.385867471304,0,0.0,500.90231016321,16.6466041069317,17.6231415391352,0,3.1948906721963,2.20480442212131,586.420618417441,369.965249053863,316.827321797929,42.3913332066063,4.95090140167738
430000,湖南省,2016,18.1587414174982,1.96015234513847,7.93321370905321,924.54608067737,0,0.0,476.355242288798,17.1038776830506,16.817112100213,0,3.20566886790297,1.62708998128681,561.381125214076,363.164955463295,314.488202564402,37.2418243616825,4.77987548208614
430000,湖南省,2015,17.3829639275413,1.824372294706,7.41190190757639,882.781657072593,0,0.0,447.608626724212,16.681951763644,15.7234842061538,0,2.87658878963123,1.51013370695054,529.281340167905,353.500316904688,309.186763390095,36.4346668916716,4.12339228250343
430000,湖南省,2014,16.0404422007359,1.61584317154487,7.27146632559808,837.303537774889,0,0.0,430.391640243243,16.2201151107253,14.3566620938314,0,2.78144346820294,1.56229887161665,506.631421921514,330.672115853375,293.037368255637,31.4517822492197,3.24387455193684
430000,湖南省,2013,14.4718204004623,1.58258938291763,6.33450899143253,810.298552028813,0,0.0,410.543629747336,15.6748584394358,12.7696724276901,0,2.68493397151844,1.59261332569166,483.694735446196,326.603816582617,289.142487075446,31.3893756054813,3.48559364190924
430000,湖南省,2012,13.4232556404457,1.51064338205077,5.88342162854624,852.614744498592,0,0.0,476.752865822049,14.8046539974238,12.2720540154403,0,2.37546653255016,1.5579053214727,543.24380644829,309.370938050303,275.872638048663,28.1429542594675,3.29398396641942
430000,湖南省,2011,13.2141319788946,1.47567734842761,6.7817352975358,783.752682103305,0,0.0,415.532389573048,14.5786122892482,11.1681104299765,0,2.55552752252614,1.54421405514513,481.887815663247,301.864866440058,267.791483987777,29.1459693428061,3.22737353879965
430000,湖南省,2010,11.7161715373381,1.60429651510771,6.10005065575539,753.2152084403,0,0.0,385.29865053624,15.039418576919,9.58735498652905,0,2.68912128735073,1.76342299004709,454.702311205813,298.512897234487,263.963583235539,30.955057140164,2.29396038154364
430000,湖南省,2009,9.81022522990035,1.71551722039873,5.20925863919044,690.47223670241,0,0.0,336.103542222271,12.5967101534633,8.0805452725518,0,2.36343152427162,1.66177289045914,395.774215346836,294.698021355574,262.962905085096,28.5514650749044,2.25811584734204
430000,湖南省,2008,9.15268293840083,2.20209623491663,4.2905813850201,646.71922558012,0,0.0,296.181378713153,12.3781147488429,7.15838739871099,0,2.20117979316449,1.77523628242848,352.66554878903,294.053676791089,260.807923296195,30.31512779659,2.29663191981127
430000,湖南省,2007,8.73344816302075,1.93343131934874,4.22521330371781,622.437235508568,0,0.0,277.270779790226,13.2284699202698,7.22887391738476,0,2.50366298095462,1.61423869428885,315.413626042239,307.023609466329,273.904462324021,30.2165094609424,2.56356085617015
430000,湖南省,2006,7.6286,1.7264,3.9112,586.2443,0,0.0,250.7899,11.7613,5.9502,,2.4167,1.1533,285.0547,301.1896,267.446,31.4958,2.2478
430000,湖南省,2005,7.1978,1.5399,3.5912,519.4909,,,212.0228,10.8417,5.2255,,2.1567,1.0126,243.2667,276.2242,243.3907,30.2651,2.5684
430000,湖南省,2004,6.6632,1.4613,3.2946,499.3516,,,187.9015,8.4435,4.6153,,2.048,1.0113,231.0498,268.3018,233.7471,32.2718,2.2829
430000,湖南省,2003,6.0573,1.2486,3.0097,512.3842,,,172.7712,7.075,3.6944,,1.8925,0.8428,210.3996,301.9846,264.563,34.6474,2.7742
430000,湖南省,2002,6.1012,1.1794,2.9935,0.0,,,148.9211,6.3237,2.885,,1.6028,0.8401,183.1578,295.8502,252.0243,40.6226,3.2033
430000,湖南省,2001,5.8435,1.0887,2.8886,0.0,,,158.8368,5.5348,2.4218,,1.4847,0.6684,185.0883,270.078373898824,267.9951,41.79,
430000,湖南省,2000,5.7294,1.2006,2.6889,0.0,,,125.9154,3.5558,1.8764,,1.3171,0.6819,150.5029,,,,
440000,广东省,2019,11.0775,0.9697,4.4816,1768.6219,464.8306,,464.8043,11.9151,,111,,13.7,,124.2,93.2,13.1,
440000,广东省,2018,9.9871,0.675,4.1193,1669.1619,422.8412,0.0,437.1938,11.2961,0.0,102.3401,0.0,12.8361,1547.8133,121.3486,90.344,12.6346,3.4204
440000,广东省,2017,9.28889755627503,0.639628062875636,3.76066497849093,1538.73225161531,395.243760180793,0.0,410.281119212213,10.4015320486271,0.0,94.5316764431429,0.0,12.3643532397343,1421.23481610557,117.497435509739,84.2317876500282,12.3014110188953,3.16510959846682
440000,广东省,2016,8.92197676445957,0.5459,3.638501,1444.57401178314,373.961055996115,0.0,390.615587418438,9.72882212304846,0.0,88.0092181837203,0.0,11.9276592801364,1331.99441802449,112.579593758648,82.2750248025756,11.7213670685969,2.35988915867414
440000,广东省,2015,8.06768777636073,0.450534427086837,3.24801781554517,1406.78241326431,357.834922739787,0.0,393.704126408173,10.1955215690531,0.0,83.7576384499562,0.0,12.1291862545366,1298.52435038821,108.2580628761,78.3005604998884,10.7977539499933,2.01210595155323
440000,广东省,2014,7.50617537988878,0.321150655939659,3.10533460982526,1353.17530560493,345.475378453316,0.0,384.089747708024,8.76289348924264,0.0,80.6064934339577,0.0,11.8965251782636,1248.17908885172,104.996216753206,73.3412599660229,10.168643708498,1.82209517028497
440000,广东省,2013,7.09280361188274,0.193897098277984,2.99625353059008,1308.81497054104,348.736921180198,0.0,376.516412631466,7.39781845429268,0.0,79.3829501443902,0.0,11.667471284198,1206.39280665913,102.422163881918,72.98136570467,9.53617496893737,1.86307772306716
440000,广东省,2012,6.39195322105432,0.127828812142079,2.68687313670654,1246.67995209662,343.198866972562,0.0,350.748703644141,7.25168298494015,0.0,74.4514752122424,0.0,11.4800525555058,1147.11857217159,99.5613799250379,70.1360035945859,9.71102666265226,1.65088631190546
440000,广东省,2011,6.03627698424371,0.125095959301709,2.61928630890691,1199.74026109798,336.974886911862,0.0,329.052059066648,6.95239034545827,0.0,70.8451565184762,0.0,11.5535747374588,1100.19570250796,99.5445585900207,71.415332501852,10.0211983822155,1.70534497436779
440000,广东省,2010,5.38385067330178,0.105674401059416,2.40634217706376,1148.64180333774,334.132323792094,0.0,312.066768340217,5.91347476955251,0.0,63.2057335037985,0.0,11.2278050400991,1049.21123056391,99.4305727738279,67.6083328153495,9.27275682095933,1.44910526531056
440000,广东省,2009,5.1977585753899,0.176576262714035,2.55723396580735,1098.66124027527,330.777680974891,0.0,295.173222100287,5.29896476678751,0.0,60.4741898906342,0.0,11.165945075953,1004.99352084471,93.6677194305643,64.0002483182089,8.858279649506,1.39829291263194
440000,广东省,2008,4.88324319811976,0.195599373708611,2.40627908452725,1042.50832971865,330.530240113326,0.0,264.798915081894,4.50880828703303,0.0,53.7662380412852,0.0,11.0349385665485,948.316464921276,94.1918647973734,65.4305882695398,8.0389477307634,1.45450362016908
440000,广东省,2007,4.91187372305425,0.163061603083401,2.44036842043971,1038.60180168735,342.313343381994,0.0,250.069825231687,5.03128666080032,0.0,52.6423648327864,0.0,11.8254944130507,934.120420899545,104.481380787805,70.9159955483113,7.49022003099745,2.06460566660242
440000,广东省,2006,4.7432,0.1859,2.2172,1001.0837,335.3234,0.0,224.441,4.3808,0.0,55.0498,,11.4557,893.4688,107.6149,89.3536,8.5072,1.4971
440000,广东省,2005,4.4465,0.1562,2.0686,946.4636,330.225,,182.6814,4.2963,,52.1002,,11.4772,831.6862,114.7774,84.3799,7.8212,1.5552
440000,广东省,2004,4.04,0.1565,1.7964,908.9557,320.9184,,159.0845,4.2097,0.0,47.5114,,10.94,787.8494,121.1063,97.9294,5.8191,1.2307
440000,广东省,2003,4.139,0.1207,1.9977,836.9416,301.8034,,135.1484,3.876,,46.435,,9.4787,718.5869,118.3547,96.0386,6.1002,0.7574
440000,广东省,2002,4.237,0.1795,1.9354,0.0,271.7712,,123.3869,4.0318,,46.2473,,9.894,698.9083,109.3736,92.2419,6.3979,0.5932
440000,广东省,2001,4.1516,0.1639,1.9941,0.0,228.7362,,113.4889,3.7097,,45.759,,8.5397,686.1916,95.4501,75.9046,4.1682,
440000,广东省,2000,4.2124,0.1987,2.0409,0.0,235.3047,,81.0595,4.2144,,47.5268,,10.1128,643.5174,,,,
450000,广西壮族自治区,2019,8.276125,1.8703,5.602,2472.13266,310.996313,,1124.516875,43.807887,60.13361,3.7,3.1,110.6,,332.0,294.4,30.8,
450000,广西壮族自治区,2018,7.51826,1.44452,4.97559,2116.560696,323.19209,0.0,836.487329,40.242774,55.910528,3.5918,3.00092,99.848512,1790.546446,326.01425,289.651486,30.532844,2.595098
450000,广西壮族自治区,2017,7.19190123005766,1.6021,4.8581,1900.39548623215,371.567873331323,0.0,682.0611,35.8607,54.9529721799837,3.54699915469146,2.9149,89.7306378343507,1577.07150446941,323.323981762744,278.843197530143,21.3635948789837,0.912807528782708
450000,广西壮族自治区,2016,6.67953984695406,1.647,4.3432,1729.75807514031,339.48882007784,0.0,578.2189,33.991,50.9004659685363,3.42026345449422,2.8464,82.8419745454712,1413.83064327179,315.927431868519,273.079857650829,20.4979005820762,0.794552007963595
450000,广西壮族自治区,2015,6.2524429802674,1.378,4.2592,1593.05131658415,311.790627986995,0.0,519.2761,31.655,44.9265664779478,3.43487082458796,2.6752,71.026647773383,1279.51793989257,313.533376691584,273.737423777551,20.0908955837918,0.613337744187257
450000,广西壮族自治区,2014,5.78736418174048,1.1822,3.9694,1457.8825799564,271.836584560488,0.0,472.1776,29.6884,39.878174445916,3.42977292834987,2.5546,68.1354473220746,1160.3925799564,297.49,261.511605707488,19.5664263831637,0.498237687525532
450000,广西壮族自治区,2013,5.31991799313397,1.1348,3.5627,1347.48645379609,258.204567150215,0.0,423.0414,27.7292,36.6974716121904,3.2722452587261,2.4154,62.2841382045019,1062.35658046561,285.129873330477,252.165985988909,18.8304541855651,0.583015076588674
450000,广西壮族自治区,2012,4.88045114964629,0.872,3.4087,1255.82960502717,238.623533672871,0.0,384.046,25.769,31.8849851755861,3.04881532176483,2.2416,59.7018666479494,982.680354620424,273.14925040675,242.532278778958,18.8198594055611,0.556775897766629
450000,广西壮族自治区,2011,4.39938653490881,0.5626,3.283,1170.51550267107,211.943518584826,0.0,354.9753,24.1557,27.224349081302,2.93451334084871,2.1271,56.4128458607104,908.00412359186,262.511379079214,234.620744586781,18.3631288201891,0.511939671341566
450000,广西壮族自治区,2010,3.886418640707,0.0532,3.2733,1056.3647986339,190.965371761211,0.0,313.2057,22.2572,23.2004562332936,2.76391145296429,2.0144,54.6101965014446,815.868933333727,240.495865300173,215.815514722551,17.446804109367,0.564072695198219
450000,广西壮族自治区,2009,3.64157171515205,0.071,3.0468,984.068973939916,158.430174772177,0.0,289.2339,19.399,18.078740649798,3.23327326130301,1.9978,52.7597826317661,756.534925510521,227.534048429395,206.416538658924,15.9346648590505,0.517248036543619
450000,广西壮族自治区,2008,3.32216584340104,0.062,2.7882,840.772067573205,98.1681041788031,0.0,265.4922,18.1679,17.0748367013188,2.69895207077349,1.8637,51.3836805679707,649.816926170418,190.955141402787,173.943564742198,13.7168026658969,0.664595534042833
450000,广西壮族自治区,2007,3.42803928557872,0.077,2.8215,853.670160547858,141.294124050002,0.0,234.6987,15.6428,15.887224029829,7.05779883644075,2.5921,48.7418601406177,685.156810263882,168.513350283976,153.662714672071,13.0523460254828,0.613035987684586
450000,广西壮族自治区,2006,2.8533,0.0781,2.2991,772.259,124.3024,0.0,205.5243,13.5582,13.7047,6.9607,2.3615,46.5626,612.859,159.4,146.951605,11.842913,0.605482
450000,广西壮族自治区,2005,2.6181,0.044,2.0695,766.8373,117.3887,,187.6759,12.0741,11.9135,6.5385,2.2892,44.1083,571.5755,195.2618,179.4087,15.3262,0.5269
450000,广西壮族自治区,2004,2.2351,0.0186,1.7118,702.3325,107.8347,,171.9595,9.7452,10.6512,6.5394,2.4895,39.3898,526.4394,175.8931,163.1969,12.0891,0.6071
450000,广西壮族自治区,2003,2.1321,0.0379,1.6333,641.1591,103.5709,,152.1327,8.2088,9.421,6.7872,2.3861,32.6961,462.2358,178.9233,167.5256,11.0547,0.343
450000,广西壮族自治区,2002,1.9598,0.019,1.5388,0.0,107.3436,,137.3383,6.9819,7.9197,7.0686,2.2401,29.8694,455.7821,156.7273,146.08,10.3055,0.3418
450000,广西壮族自治区,2001,1.8896,0.0285,1.6059,0.0,112.9564,,132.0678,6.4528,6.3058,7.8508,2.0885,25.558,406.2763,144.7446,133.0992,11.2479,
450000,广西壮族自治区,2000,1.7923,0.0271,1.5559,0.0,111.1565,,87.9914,6.0863,3.9427,8.0029,1.6765,21.0383,360.142,,,,
460000,海南省,2019,0.126711,0.0363,0.0688,456.14617,121.800418,,8.4714,,,45.2,,,,123.2,50.9,3.0,
460000,海南省,2018,0.113832,0.039196,0.054189,430.411968,121.628511,0.0,6.995613,0.0,0.0,43.999698,0.0,0.0,322.119643,108.292325,47.954531,3.711932,0.092505
460000,海南省,2017,0.102446,0.031873,0.047298,405.477295602018,127.172323,0.0,6.626657,0.0,0.0,40.989136,0.0,0.0,303.806875,101.670420602018,47.8600576125909,3.70785888248009,0.054351027630983
460000,海南省,2016,0.097488,0.0388,0.04211,390.065277979057,125.62739,0.0,5.873933,0.0,0.0,39.803143,0.0,0.0,291.534694,98.5305839790568,44.0052159404033,4.3424501696439,0.06052825438623
460000,海南省,2015,0.08635,0.0358,0.03643,402.903136117984,140.095096,0.0,6.154226,0.0,0.0,37.468007,0.0,0.0,296.679999,106.223137117984,51.0058966188646,5.72095808665278,0.043046443081566
460000,海南省,2014,0.102476,0.05715,0.042126,408.806157628827,160.040567,0.0,5.933986,0.0,0.0,37.307463,0.0,0.0,311.348087,97.4580706288269,48.5931341384841,5.77166434806707,0.06501703070908
460000,海南省,2013,0.102776,0.04186,0.058316,435.975661651721,202.751878,0.0,6.248534,0.0,0.0,38.325802,0.0,0.0,342.542126,93.4335356517206,49.6876283691857,5.76574086533064,0.062531825745663
460000,海南省,2012,0.11963,0.0134,0.10113,425.782169226405,209.101866,0.0,5.47592,0.0,0.0,34.272095,0.0,0.0,334.630655,91.1515142264045,62.4314179982014,4.2591704748725,0.050707283588763
460000,海南省,2011,0.1241,0.0083,0.1103,401.211528318061,188.649801,0.0,4.917921,0.0,0.0,31.646376,0.0,0.0,308.169664,93.0418643180611,67.2677318680752,4.3152099080332,0.040161260247326
460000,海南省,2010,0.12266,0.0076,0.1105,373.203677181611,172.29312,0.0,4.84768,0.0,0.0,29.735222,0.0,0.0,285.355735,87.8479421816107,62.0752945561687,6.63175187544921,0.004000969673224
460000,海南省,2009,0.1084,0.0075,0.0965,349.118423495549,159.579238,0.0,4.446065,0.0,0.0,29.655375,0.0,0.0,267.94856,81.1698634955492,60.7647054557493,3.33956711840861,0.003796129040391
460000,海南省,2008,0.1011,0.008,0.0865,324.389244120006,151.622349,0.0,3.936173,0.0,0.0,28.107774,0.0,0.0,247.867816,76.5214281200061,56.2490277142112,3.77679113798243,0.005939215716346
460000,海南省,2007,0.0975,0.0111,0.0799,306.464913409042,142.21,0.0,3.0146,0.0,0.0,23.36,0.0,0.0,233.3446,73.1203134090418,56.1718448795052,2.72729830470427,0.003655694806094
460000,海南省,2006,0.115,0.0001,0.1071,247.229728,108.629592,0.0,2.664039,0.0,0.0,21.138588,,,187.850228,59.3795,51.3509,3.1617,
460000,海南省,2005,0.095,0.0001,0.0894,220.3618,91.3257,,1.974778,,,20.2648,,,162.5256,57.8362,44.3657,3.15312,
460000,海南省,2004,0.1338,0.0227,0.1061,190.6369,73.3341,,2.3861,,,20.3097,,,143.449,47.1879,36.9025,2.3908,0.0612
460000,海南省,2003,0.1275,0.0219,0.1024,193.4803,84.1935,,1.4549,,,22.4013,,,148.0544,45.4259,37.9377,2.3196,
460000,海南省,2002,0.1359,0.0207,0.1114,0.0,85.3678,,1.8398,,,22.7681,,,139.084,43.6511,34.8524,2.8727,
460000,海南省,2001,0.1945,0.0755,0.1168,0.0,91.2568,,1.4865,,,26.2884,,,143.6349,43.9649,36.2766,2.9179,
460000,海南省,2000,0.2239,0.0761,0.1442,0.0,60.0274,,1.3741,0.0,,23.8852,,,105.5207,,,,
500000,重庆市,2019,4.4807,0.3926,3.9323,476.3907004,0.07883,0.583,295.071481,30.665918,11.8752044,,1.1,1.4,,60.5,56.1,0.9,
500000,重庆市,2018,4.1994,0.39255,3.6592,431.265550987155,0.085096,0.3788,261.176095909091,28.978914,11.7414693779942,0,1.11872,1.38372459755492,372.741169800394,58.5243811867608,54.179756128516,0.682225,2.88441005824471
500000,重庆市,2017,3.87517399716305,0.368667036159356,3.36225743968392,403.37582557316,1.17662599836,0.420244916,250.584020817833,26.7750232961317,10.2464451371961,0,0.912427365876,1.4574995678578,347.57582557316,55.8,53.2,0.7,1.9
500000,重庆市,2016,3.66362,0.36015,3.17568,369.243582,1.09221,0.39608,223.526361,26.30051,9.38287,0,1.0123,1.3454525,315.543582,53.7,51.197129,0.78481,1.718061
500000,重庆市,2015,3.50143150071026,0.36325943023046,3.01674056444456,372.279501080189,0.113015153230801,0.468845638575197,216.38336077115,40.3386213682638,10.1485991300545,0,1.35268469048498,1.46698699001551,323.336277394947,48.9432236852422,46.5567923975499,0.943395234138421,1.44303605355393
500000,重庆市,2014,3.37123956046007,0.36661380933172,2.81059959231638,342.974598976211,0.258523742642026,0.453250684196067,205.432533332146,35.9549651829981,9.32023503968746,0,0.629991287214973,1.43984084231754,298.43486650354,44.5397324726716,42.6946744786202,0.761293693537168,1.08376430051418
500000,重庆市,2013,3.4138867743811,0.310612881538255,2.67818571020065,311.869917460533,0.512693543235227,0.467810701243006,189.820990575135,33.1306847560167,6.96136451550647,0,0.574483564763553,1.11419034900775,269.063317460533,42.8066,40.8,1.1626,0.844
500000,重庆市,2012,3.1259357167492,0.306847640177491,2.40133505169099,280.311397941555,0.37520560164271,0.462327134787416,167.034738430855,30.0114880290973,5.95485888510419,0,0.512129392704138,1.30311879076635,239.794079909565,40.5173180319903,38.5281101906337,1.28261633376083,0.706591507595739
500000,重庆市,2011,2.7761100973882,0.281606131504639,2.22452089117653,249.158260419562,0.840387086470454,0.519376291754615,147.981394635457,25.523608366811,5.03702973180803,0,0.459695237522407,1.2281688426393,208.676769235226,40.4814911843364,38.5844415061936,0.0,0.789391402383284
500000,重庆市,2010,2.50855745777855,0.276775837031061,1.87062664804831,225.085768100573,0.947236801277663,0.468845498710088,132.958824661474,23.5576514399725,3.95748487946876,0,0.289283796421603,0.877296585822352,188.977322445256,36.108445655317,33.778934628617,0.0,0.876024037239705
500000,重庆市,2009,2.24064995274893,0.228112545381202,1.70506222581231,198.773058104134,1.02285979466119,0.595138142526887,119.72058409273,19.7662321316943,2.7941611147755,0,0.317493046157548,0.947859481098527,166.484578571672,32.2884795324622,30.0582719903387,0.0,0.833283482626102
500000,重庆市,2008,2.44062461273625,0.31548567970956,1.83070530978069,178.538227347097,1.17137615240703,0.49068157067712,106.776185721682,16.9702988162426,2.17632208130125,0,0.199812241423777,0.66256937447322,147.651939545692,30.8862878014054,28.524338959375,0.0,0.55278893786348
500000,重庆市,2007,1.86720071095607,0.253894688718569,1.33864748370372,161.059786147823,1.60169115491672,0.548064917077093,97.0959524882495,14.0220168429949,1.95759076500456,0,0.183243573038357,0.700189955580698,133.320646334349,27.7391398134744,25.5265861744614,0.0,0.614718302362481
500000,重庆市,2006,1.7087,0.2444,1.1946,145.7446,0.1719,0.6326,84.7147,17.1962,1.8919,,0.1706,0.6791,120.8406,24.904,23.615,,0.5887
500000,重庆市,2005,1.6545,0.3211,1.0215,154.6266,0.1903,0.6094,90.9085,18.0049,2.0727,,0.1696,0.6409,128.8113,25.8153,23.7074,0.5041,0.4687
500000,重庆市,2004,1.6064,0.3217,0.9662,137.2247,0.1667,0.6854,79.9543,16.12,1.7183,,1.0817,0.6529,112.8333,24.3914,22.0498,0.5293,0.6193
500000,重庆市,2003,1.432,0.2811,0.8644,128.588,0.149,0.6441,75.2374,14.2901,1.7413,,1.1697,0.6604,105.8367,22.7513,21.0222,0.4651,0.8383
500000,重庆市,2002,1.4093,0.2718,0.8369,0.0,0.1269,0.6225,65.6915,10.0777,1.2137,,1.944,0.5551,91.0111,22.4003,21.3998,0.3221,0.4499
500000,重庆市,2001,1.4142,0.2275,0.8774,0.0,0.1448,0.6226,59.8853,8.9316,1.0493,,0.1031,0.4795,82.6121,14.749,13.9514,0.37,
500000,重庆市,2000,1.4526,0.2906,0.857,0.0,0.1984,0.702,58.3944,7.6251,0.9917,,0.0655,0.4756,81.6841,,,,
510000,四川省,2019,32.5363,1.0443,26.9815,1136.6964,5.03,76.5058,457.7264,94.2781,40.652,0.1,1.8,5.7,,135.9,113.0,1.6,
510000,四川省,2018,30.0715,0.7137,24.9345,1080.6728,4.9058,72.552,432.9755,94.7462,37.6118,0.032,1.849,5.9422,948.394,132.2788,107.1298,1.4304,13.2902
510000,四川省,2017,27.7777,0.5352,23.2536,1007.8775,4.5748,65.2206,415.6786,91.7214,37.9184,0,1.8965,6.062,883.2262,124.6513,100.9407,1.2889,9.2633
510000,四川省,2016,26.5079,0.4378,22.3393,960.0489,5.1949,61.853,397.9093,92.8395,35.643,0,1.8911,6.0595,838.6702,121.3787,97.0151,1.2919,8.8757
510000,四川省,2015,24.614,0.4118,20.6655,912.1424,4.8362,60.6797,375.817,90.9732,33.4712,0,1.8185,5.9173,793.647,118.4954,97.4592,1.2724,7.9911
510000,四川省,2014,23.4722,0.3749,19.6088,862.8708,4.581,57.5338,357.6005,90.2577,30.5744,0,1.7426,5.6906,747.0603,115.8105,95.8135,1.2616,6.8192
510000,四川省,2013,21.9729,0.3622,18.2167,822.0274,4.3554,51.1131,340.846,90.3571,29.0055,0,1.7049,5.655,709.842,112.1854,94.9087,1.1872,6.6972
510000,四川省,2012,21.0275,0.3158,17.1747,791.4188,4.2799,47.4957,334.5266,88.4151,25.1691,0,1.6159,5.5597,676.8381,114.5807,95.9914,1.2171,6.6816
510000,四川省,2011,18.9673,0.2547,15.3094,752.9446,3.9264,44.4519,315.3561,85.3618,23.3818,0,1.4957,5.1765,637.1298,115.8148,97.2544,1.3592,6.7907
510000,四川省,2010,17.2026,0.1473,13.9605,707.7399,3.8169,42.6099,289.9673,82.4429,21.7944,0,1.4128,4.9986,594.0772,113.6627,94.9029,1.2938,5.6378
510000,四川省,2009,15.7416,0.118,12.8064,679.1245,3.5525,40.6146,275.2306,80.113,20.8738,0,1.2992,4.7428,564.8083,114.3162,94.7547,1.6012,6.6318
510000,四川省,2008,14.2204,0.1179,11.3008,625.1678,2.8636,38.6213,255.4265,78.0038,20.8893,0,1.1454,4.5847,513.5892,111.5786,94.4554,1.5352,5.71
510000,四川省,2007,13.7294,0.0929,10.8051,580.0541,2.5215,29.5393,229.7863,76.8904,18.7936,0,1.1037,4.7434,469.1838,110.8703,90.9826,1.7772,5.2129
