省份编码,省份,年份,粮食产量(万吨),夏收粮食产量(万吨),秋粮产量(万吨),谷物产量(万吨),稻谷产量(万吨),早稻产量(万吨),中稻和一季晚稻产量(万吨),双季晚稻产量(万吨),小麦产量(万吨),冬小麦产量(万吨),春小麦产量(万吨),玉米产量(万吨),谷子产量(万吨),高粱产量(万吨),其他谷物产量(万吨),大麦产量(万吨),豆类产量(万吨),绿豆产量(万吨),红小豆产量(万吨),大豆产量(万吨),薯类产量(万吨),马铃薯产量(万吨),棉花产量(万吨),油料产量(万吨),花生产量(万吨),油菜籽产量(万吨),芝麻产量(万吨),葵花籽产量(万吨),胡麻籽产量(万吨),糖料产量(万吨),麻类产量(万吨),黄红麻产量(万吨),亚麻产量(万吨),大麻产量(万吨),苎麻产量(万吨),甘蔗产量(万吨),甜菜产量(万吨),烟叶产量(万吨),烤烟产量(万吨),蔬菜产量(万吨)
370000,山东省,2006,4092.97,2013.3,2079.67,3875.86,104.96,,104.96,,2012.96,2012.82,0.14,1749.32,4.77,3.09,0.76,0.09,46.07,1.06,0.18,44.46,171.04,,102.31,328.2121,325.2626,2.654,0.2149,0.0193,,0.0161,0.147,0.1326,,,,0,0.0161,8.5752,8.335,8026.41158
370000,山东省,2005,3917.38,1801.06,2116.32,3650.14,95.8,,95.8,,1800.53,1798.4,2.13,1735.41,10.68,4.91,2.81,0.08,68.15,1.97,0.25,65.09,199.09,,84.6302313,363.8573,359.8959,2.9795,0.237,0.0485,,,0.2117,0.1752,,0.0144,7e-06,,,7.5477,7.3448,8606.9793
370000,山东省,2004,3516.7,1585.0,1931.7,3194.59,90.59,,90.59,,1584.5,1575.2,9.3,1499.21,12.1,5.78,2.41,0.01,76.19,2.18,0.26,71.67,245.92,,109.770883,369.708,365.3002,3.9203,0.3138,0.0664,,0.0004,0.6023,0.5711,,,,,0.0004,8.2092,8.0285,8883.6672
370000,山东省,2003,3435.54,1565.3,1870.24,3075.37,77.89,,77.89,,1565.03,1564.8,0.23,1411.02,12.86,6.38,2.19,0.03,82.33,2.19,0.31,69.15,277.84,,87.6818,361.8008,355.6348,4.5132,0.3973,0.0562,,0.0383,0.6472,0.6064,,0.013,,,0.0383,9.5728,9.3888,8729.2687
370000,山东省,2002,3292.69,1547.29,1745.4,2994.4,109.36,,109.36,,1547.06,1546.92,0.14,1316.03,13.04,6.45,2.46,0.05,76.41,2.01,0.35,73.84,221.88,84.036,72.2045,340.3712,333.8534,5.7025,0.4444,0.0353,,0.1844,0.6361,0.583,,0.0468,0.0002,,0.1844,8.7147,8.3029,8335.3742
370000,山东省,2001,3720.6,1655.41,2065.19,3323.08,110.08,,110.08,,1655.15,1655.15,,1532.37,15.47,7.12,2.89,,94.37,,,91.0,303.15,75.94,78.0959,377.2768,369.0798,5.6835,0.8087,0.9485,,0.0868,0.8993,0.8562,,0.0366,0.0055,,0.0868,8.4381,8.0763,7556.3526
370000,山东省,2000,3837.74,1860.25,1977.49,3467.26,110.83,,110.83,,1860.04,1859.92,0.12,1467.46,16.52,7.95,4.46,,108.24,,,104.56,262.24,75.892,58.99,356.923,350.1435,4.7985,1.013,0.2385,,0.0904,0.6293,0.5522,,,0.0108,,0.0904,11.7122,11.284,7256.7935
410000,河南省,2019,6695.36,3745.4,2950.0,6528.85,512.5,,,,3741.77,,,2247.37,,,,,102.0,,,,64.51,,2.7119,645.450825,576.720972,44.249445,19.915041,,,11.926486,1.94459,1.94459,,,,11.926486,,22.761784,22.104819,7368.741106404
410000,河南省,2018,6648.91,3613.7,3035.21,6483.41,501.41,,501.41,,3602.85,3602.85,,2351.38,9.0,7.92,10.85,10.8499999999999,101.7,6.13,,95.57,63.8,0,3.7903,631.034628,572.4379,38.9651,18.810678,0.82095,0,15.3942,2.1232,2.0252,0,0,0,15.3942,0,25.30956,24.95366,7260.667109
410000,河南省,2017,6524.24895776812,3715.9754792782,2808.27347848992,6382.89179165961,485.248237455147,0,485.248237455147,0,3705.2054792782,3705.2054792782,0.0,2170.14427943476,7.57211662549022,3.32167886601591,11.4,11.4,53.3571661085027,3.0,0.0,50.3571661085027,88.0,0,4.35853487907255,586.946014098551,529.813923700694,42.084207336251,14.0734030098508,0.974480051755424,0,16.2368607369914,2.2449,2.2197,0,0,0,16.2368607369914,0,26.696,26.3731,7530.217176
410000,河南省,2016,6498.00849845887,3628.3160838343,2869.69241462457,6360.40794312667,508.289154034097,0,508.289154034097,0,3618.6160838343,3618.6160838343,0.0,2216.29270525828,5.11,1.5,10.6,10.6,49.0005553321922,2.1,0.0,46.9005553321922,88.6,0,4.875,549.818267195809,494.267526599733,40.904634235256,13.5542864227236,1.09181993809705,0,16.6680208530516,2.7093,2.5907,0,0.0006,0,16.6680208530516,0,28.262479,27.614479,7238.176597
410000,河南省,2015,6470.21695253225,3537.69692472419,2932.52002780806,6331.74901939017,499.879459809395,0,499.879459809395,0,3526.89692472419,3526.89692472419,0.0,2288.50325659342,4.17461144371473,1.29394603562765,11.0008207838212,11.0008207838212,48.8419606219475,2.08774433470286,0.0,46.7542162872447,89.6259725201339,0,6.77360828322937,538.994761556352,477.118808001339,46.2110103338346,14.5939250816557,1.07101813952331,0,17.8806219704192,2.8665,2.68,0,0.1865,0,17.8806219704192,0,28.85,23.34,6970.99154350237
410000,河南省,2014,6133.59537005928,3395.20064368561,2738.39472637367,5989.56128714912,500.534976781952,0,500.534976781952,0,3385.20064368561,3385.20064368561,0.0,2088.88683641223,4.10292971114657,0.670785541695734,10.1651150164825,10.1651150164825,54.0029958151376,2.48303473583818,0.0,51.5199610792994,90.0310870950203,0,8.4429329092282,531.413858989154,466.089504395019,49.6860438518807,14.8125454594462,0.82576528280768,0,20.7390001989487,2.87,2.87,0,0.0011,0,20.7390001989487,0,29.99,29.67,6848.10776589252
410000,河南省,2013,6023.79583740904,3275.07524842967,2748.72058897937,5859.8314492441,463.155017777446,0,463.155017777446,0,3266.32524842967,3266.32524842967,0.0,2116.47137338502,4.71262657516554,0.290896549112862,8.87628652768511,8.87628652768511,72.8703843844803,3.53253185552812,0.0,69.3378525289522,91.0940037804629,0,11.6774047605765,542.12836900719,469.188691293903,55.3468411935554,16.4848838025337,1.10795271719715,0,22.2815875232154,3.6509,3.6509,0,0,0,22.2815875232154,0,34.6547,34.6502,6745.28555757658
410000,河南省,2012,5898.37724589435,3231.72287207897,2666.65437381538,5720.95169599395,472.803603022756,0,472.803603022756,0,3223.07287207897,3223.07287207897,0.0,2011.38486078577,4.69123493636286,0.242226381734554,8.75689878835276,8.75689878835277,78.9749520274585,4.16409185416614,0.0,74.8108601732924,98.450597872943,0,16.9490791138778,530.37576349724,453.728149206717,57.8580833152652,17.6084931878,1.18103778745788,0,21.8907741217364,3.6699,3.6655,0,0.0044,0,21.8907741217364,0,30.6762,30.6762,6839.94385810349
410000,河南省,2011,5733.92436127769,3153.40094758592,2580.52341369177,5524.70649823613,458.593887483279,0,458.593887483279,0,3144.90094758592,3144.90094758592,0.0,1907.21836119384,5.10247178527635,0.30338236481905,8.58744782299308,8.58744782299308,89.7290628872688,4.81706609958941,0.0,84.9119967876794,119.488800154292,0,27.0397633125736,501.694799456669,428.782399211627,54.7203271968239,17.0324905198835,1.1595825283342,0,22.4925009466305,4.35,4.35,0,0.0039,0,22.4925009466305,0,29.25,29.24,6811.19827410821
410000,河南省,2010,5581.81709332693,3129.47800458248,2452.33908874445,5393.54831788701,458.510938526728,0,458.510938526728,0,3120.99800458248,3120.99800458248,0.0,1795.30903534,9.80742395650062,0.373193340308191,8.54972214098951,8.54972214098951,88.9331005531056,5.02688458330572,0.0,83.9062159697999,99.335674886813,0,33.8914224271725,515.655648837612,429.635453634027,67.3970134762217,17.5668918467003,1.056289880663,0,22.7784679956604,3.88,3.84,0,0.0163,0,22.7784679956604,0,28.75,28.74,6760.20874356094
410000,河南省,2009,5506.86878171882,3099.58100795295,2407.28777376587,5305.54555002471,441.867204083911,0,441.867204083911,0,3092.20100795295,3092.20100795295,0.0,1752.91148001454,10.752155349693,0.388240738691041,7.42546188492236,7.42546188492236,89.480685656473,5.32724767381281,0.0,84.1534379826602,111.842546037636,0,42.0340615114352,514.341328367581,416.265866798995,75.6351753404143,21.228937415641,1.2113488125309,0,25.511694913645,4.62,4.56,0,0.061,0,25.511694913645,0,29.73,29.73,6536.74093444563
410000,河南省,2008,5405.80486548551,3042.56819764012,2363.23666784539,5182.788940673,437.127340720143,0,437.127340720143,0,3036.19819764012,3036.19819764012,0.0,1692.43169010173,10.243190182615,0.392388722498868,6.39613330589895,6.39613330589895,93.5963238110115,6.14103274921,0.0,87.4552910618015,129.419601001492,0,56.6554306593118,493.484363064711,388.146707165203,84.5363367719461,19.3504787845889,1.45084034297343,0,19.3675172482128,4.3788,4.3738,0,0.005,0,19.3675172482128,0,26.7288,26.7193,7427.41574045257
410000,河南省,2007,5252.91801682065,2971.87457325467,2281.04344356598,5036.00710294998,433.533495145631,0,433.533495145631,0,2958.31457325467,2958.31457325467,0.0,1620.02330700888,10.1922810810811,0.355659574468085,13.5877868852459,13.5877868852459,89.9372296601442,5.55,0.0,84.3872296601442,126.973684210526,0,69.9774743652606,478.271224203286,375.105427765804,80.1705913586437,20.8162439238213,2.1789611550166,0,16.0415349846706,4.75,4.68,0,0.007,0,16.0415349846706,0,23.94,23.54,7370.32225141423
410000,河南省,2006,5112.3,2950.25,2162.05,4908.77,404.6,,404.6,,2936.5,2936.5,,1541.8,11.78,0.34,13.75,13.75,76.43,6.53,1.08,67.8,127.1,,81.0,460.0697,353.1,79.2,25.798,1.9717,,15.1,4.1384,4.0711,,0.0668,,15.1,0,22.9534,22.464,5760.0
410000,河南省,2005,4582.0,2609.21,1972.79,4277.48,359.77,,359.77,,2577.69,2577.69,,1298.0,11.17,1.93,28.9199999999995,28.18,74.44,10.0,0.74,58.07,230.08,,67.7,449.5997,338.2991,87.7075,22.0811,1.512,,25.1951,3.7629,3.6949,,0.0675,,25.1951,,28.8398,28.0632,5880.246
410000,河南省,2004,4260.0,2520.98,1739.02,3938.0,358.22,,358.22,,2480.93,2480.93,,1049.95,10.0,2.5,36.4,36,118.01,8.87,0.47,103.49,203.99,,66.67,408.7456,306.3123,78.0909,22.706,1.6364,,22.348,3.6673,3.4815,,0.1728,,22.348,,25.7463,25.5236,5237.5222
410000,河南省,2003,3569.47,2336.4,1233.07,3355.25,240.17,,240.17,,2292.5,2292.5,,766.31,8.9,1.9,45.47,36.18,72.72,7.06,0.39,56.67,141.5,,37.67,309.9122,228.2371,69.8018,10.9651,0.9082,,21.1886,3.2566,3.0843,,0.1718,,21.1886,,21.7689,21.7445,4510.431
410000,河南省,2002,4209.98,2289.29,1920.69,3827.66,336.45,,336.45,,2248.39,2248.39,,1189.76,13.1,2.49,37.47,36.86,115.38,11.95,0.59,97.8,266.94,,76.48,420.6839,336.1872,56.0,27.6402,0.8565,,27.9086,5.3599,5.2171,,0.1405,,27.9086,,27.487,27.2452,4690.8008
410000,河南省,2001,4119.88,2338.36,1781.52,3724.66,202.72,,202.72,,2299.71,2299.71,,1151.4,14.64,2.41,53.78,,122.48,,,107.61,272.74,,82.77,362.5872,295.0993,42.5863,23.8956,1.006,,26.2021,2.3675,2.0543,,0.2998,0.0006,26.2021,,32.0038,31.1825,4310.9017
410000,河南省,2000,4101.5,2268.05,1833.45,3669.73,318.82,,318.82,,2235.95,2235.95,,1074.97,7.86,2.0,30.13,,140.13,,,115.78,291.64,,70.38,392.5513,335.8772,33.7595,21.9921,0.9225,,32.5735,3.6434,3.2886,,0.2201,,32.5735,,27.6018,27.1765,3981.78
420000,湖北省,2019,2724.98279710962,457.0,2183.7,2579.57981351057,1877.0629569402,84.3,,,390.678772485085,,,307.2171862594,,,,,38.9684127083904,,,,106.434570890664,,14.3612106106744,313.949573,85.7101,211.347273,12.9157,,,27.9032,0.6991,0.0029,,,,27.9032,,6.3062,5.2279,4086.70981521909
420000,湖北省,2018,2839.47,467.6,2274.32,2704.04,1965.62,97.55,1733.86,134.21,410.37,410.37,0.0,323.38,0.0,1.5,3.17000000000007,2.54,38.41,0.93,0.34,34.21,97.02,64.51,14.9314,302.4833,80.6667,205.3137,11.4236,0.6776,0,27.7654,0.5281,0.0028,0,0,0.5253,27.6965,0.0689,6.602,5.5745,3963.9428
420000,湖北省,2017,2846.12974473073,488.242824155975,2257.01795703162,2716.0251599923,1927.16073274925,100.868963543135,1688.73048304657,137.56128615954,426.9,426.9,0.0,356.745514079895,0.037156704361874,1.7765,3.40525645879859,2.68608782452494,38.4764007445545,0.608608365019011,0.08914373088685,34.305,91.6281839938733,64.88,18.3635046828963,307.687770237674,78.3717795484089,213.171037815541,10.5450745129956,0.883451028253957,0,26.9945610399741,0.252565495,0.0082507,0.000199,0,0.241217264,26.9812837735644,0.013277266409645,6.84134844531532,6.18443055162149,3826.39952129707
420000,湖北省,2016,2796.35173638181,497.592934680143,2180.88592216372,2677.7300913845,1874.47,117.872879537954,1609.19258083671,147.404539625337,440.74,440.74,0.0,357.41,0.037156704361874,1.87,3.2029346801426,2.48376604586895,35.3523901027743,0.568699619771863,0.081039755351682,31.35,83.269254894536,60.1112815075936,19.0,305.15175770681,77.98428882756,211.136695496326,9.5110798412253,1.00876218113333,0,26.9762265281288,0.24461253224091,0.0132462,0.00022,0,0.218752448100946,26.9713884659915,0.004838062137367,8.14789606972582,7.31409565078946,3712.76590651078
420000,湖北省,2015,2914.7513732088,493.091686775042,2266.17031763944,2792.62447930815,1961.42204754376,155.489368794326,1594.13707733757,211.795601411863,431.988051951023,431.988051951023,0.0,393.714723858195,0.032015193405666,1.77692307692308,3.69071768485088,3.22168172341904,35.1039065990863,1.14540935386886,0.17259853191291,30.5220071576807,87.0229873015645,62.5190496573749,29.76,316.710554452882,73.2073688465038,226.015611936636,10.7787369763277,0.929178640766791,0,23.8110909786149,0.314922147770244,0.009909153753364,0,0,0.291204771456223,23.8110909786149,0,7.07783527617744,6.30258355442798,3664.08257583293
420000,湖北省,2014,2658.25899457777,493.819546758878,2018.65629311472,2534.41674770359,1756.44036937044,145.783154704171,1406.09555585967,204.561658806605,431.430794411078,431.430794411078,0.0,340.889036536462,0.028597933890292,1.84210526315789,3.78584418856129,3.31584633853541,41.1920415842498,1.11356589147287,0.191948726553021,33.0990634826366,82.6502052899287,60.2874984096217,35.95,321.178757084973,73.8262863138593,230.855079796917,11.1520306692962,0.97122506988864,0,23.3678554263159,0.450860244080017,0.00995167089975,0,0,0.420674519244039,23.3678554263159,0,7.34541875330047,6.04472833639437,3513.69536108621
420000,湖北省,2013,2586.21412783094,490.081004876522,1951.89237452985,2468.02501149097,1728.3187211259,144.240748424574,1385.86517940741,198.212793293916,425.291723859909,425.291723859909,0.0,308.498896899984,0.033354520968517,1.93088607238241,3.95142901182782,3.44521611180036,32.0121941988655,1.4337037037037,0.396044214025924,23.3301788392754,86.1769221411047,62.8798234841615,45.97,315.569577498704,72.2124348860026,227.902837153376,10.7939611489386,0.968744242025493,0,22.8066089930749,0.578921701439484,0.011557501431181,0,0,0.544269006848487,22.8066089930749,0,10.8319147978711,8.11534416020829,3438.55242151893
420000,湖北省,2012,2485.13911961651,437.753348982497,1901.14055074602,2366.70340386958,1666.31244589533,146.245219887995,1327.45893170106,192.608294306282,377.245618141344,377.245618141344,0.0,316.007909913742,0.023736702807659,2.43580565620365,4.67788756015529,4.31238391821053,31.7007848152817,2.32989749430524,0.374436195630182,22.7948295037247,86.7349309316476,59.505514032288,53.15,305.12987720469,78.1611634237046,212.148925004564,11.7772317297434,0.86892987914293,0,25.508044325784,0.726236588247136,0.019935843549098,0,0,0.685737013450521,25.508044325784,0,12.7448041801723,8.68963590210375,3375.5047043193
420000,湖北省,2011,2407.45311350662,415.666956856742,1854.50354556924,2275.46783735019,1614.51074467147,137.282611080636,1301.40320636364,175.824927227194,349.782962639286,349.782962639286,0.0,303.188739330542,0.041328,2.73226748625356,5.21179522263691,4.96897894327117,37.914776498296,2.89762611275964,0.535465980724977,25.3943166387878,94.0704996581333,60.5786026094036,52.58,293.128569224001,71.673393455382,206.016448577753,12.3663865000493,0.90738561881786,0,27.5548571444401,0.982903381762019,0.028885810892582,0,0,0.933080063545266,27.5548571444401,0,12.5828839174998,8.64469801303794,3244.71095963687
420000,湖北省,2010,2304.256514623,411.903364789622,1722.56187822156,2168.2602003114,1530.9882585336,169.791271611824,1139.15675058443,222.040236337349,347.046774022822,347.046774022822,0.0,281.232365439454,0.017411011265923,2.2048275862069,6.77056371805054,6.16679308963661,42.5003986385134,3.2817903930131,0.666480377329337,27.6844400862914,93.4959156730906,56.0421455736413,47.18,302.280729103293,66.6388025480097,220.354387385967,12.2042316505954,0.737108005021458,0,28.3691186431364,1.3765974565839,0.059529612916685,0,0,1.3052304373141,28.3691186431364,0,11.3072725606727,7.17497704259588,3091.20995818481
420000,湖北省,2009,2291.0490291948,392.083313260866,1721.38250478613,2165.19721819485,1563.02439099607,177.583211147798,1167.10466842548,218.336511422794,334.549313242494,334.549313242494,0.0,258.164782083418,0.015157165665104,1.9024007840866,7.54117392311402,7.14017799507583,43.28254318105,3.55276529012023,0.812582814384426,27.0447224067571,82.5692678188987,46.6052698364963,48.05,306.828424999835,64.2073537505379,227.130530320492,12.8687675425509,0.691881367550409,0,31.1875949904723,2.01363647722347,0.127911766598916,0,0,1.88350173136815,31.1875949904723,0,14.205207183374,10.2016748476737,2924.81564628938
420000,湖北省,2008,2145.47143592456,382.281291437641,1587.41919435666,2022.07132325075,1446.51691790359,175.770950130263,1054.88518302588,215.860784747447,331.092443155203,331.092443155203,0.0,235.023096131817,0.027641579518035,1.50290960454138,7.9083148760753,7.39832459352037,43.3899876671772,3.11483076923077,0.554191993502659,26.7410560056985,80.0101250066403,39.5805747245097,49.86,279.196195718034,50.2422025377734,209.170392063575,11.8794003330681,0.567432139747838,0,24.7830947653366,3.19663899171842,0.209217512391761,0.2,0,2.77612100837949,24.7830947653366,0,11.2739463962704,8.34908069051789,2861.25449178447
420000,湖北省,2007,2139.06705230419,409.856207316856,1534.73573425612,2014.85049607681,1437.48922041725,194.475110731215,1007.83072580496,235.183383881072,354.229158992434,354.229158992434,0.0,208.939806113084,0.111224785879627,1.25207435519781,12.8290114129641,11.7040085933972,44.5811398364906,2.88307194384874,0.478974294969322,26.0852984749455,79.635416390895,37.2369898270242,55.73,252.782975058886,49.0096885551645,190.711355250933,11.7065630119861,0.734616799251659,0,14.4171860786258,4.29758066418501,0.206095706392666,0.13,0,3.96559276204349,14.4171860786258,0,7.76662068811533,5.81623489388778,2678.88101918919
420000,湖北省,2006,2099.1,369.08,1538.02,1969.29,1437.9,192,1012.0,233.9,311.1,311.1,,203.8,0.21,1.39,14.89,14.1,47.11,3.0,0.58,26.6,82.7,36.99,55.2,254.4535,48.4046,191.8299,13.5151,0.6629,,16.2001,5.3698,0.2638,0.1136,,4.9919,16.2001,0,6.8223,4.8495,2648.9316
420000,湖北省,2005,2177.38,302.49,1668.02,1956.17,1535.32,206.87,1075.4,253.05,208.85,208.85,,194.91,0.19,1.06,15.8400000000001,14.43,65.01,3.99,0.42,43.43,156.2,68.13,37.495993,293.8995,60.1916,219.1484,13.6739,0.6878,,42.8974,4.8638,0.3361,0.0758,,4.4519,42.8974,,11.1398,7.8805,2916.9108
420000,湖北省,2004,2100.12,271.24,1630.36,1873.12,1501.68,198.52,1052.13,251.03,176.3,176.3,,179.13,0.32,0.93,14.7599999999998,14.27,65.77,4.17,0.41,40.53,161.23,67.37,39.542991,314.3829,63.1948,235.1184,15.3764,0.6666,,46.2716,5.1004,0.5656,0.1543,,4.3805,46.2716,,9.8221,6.5553,2996.2074
420000,湖北省,2003,1921.02,255.65,1503.02,1692.17,1341.29,162.35,943.38,235.56,165.42,165.42,,167.5,0.38,1.95,15.63,15.26,67.08,5.21,0.45,44.71,161.77,68.89,32.5,272.7208,68.3706,187.1013,16.2837,0.6811,,75.9671,5.6777,1.2447,,,4.433,75.9671,,9.3443,6.2704,3141.776
420000,湖北省,2002,2047.0,232.27,1655.05,1823.24,1469.79,159.68,1060.71,249.4,151.17,151.17,,187.41,0.4,1.25,13.22,12.5,64.71,5.49,0.34,42.17,159.05,59.42,32.2593,245.2873,72.2512,151.4039,20.7683,0.6286,,91.9128,6.5393,2.4333,,,4.098,91.9128,,10.8193,7.2234,3052.2692
420000,湖北省,2001,2138.49,319.14,1607.19,1875.53,1451.9,212.16,960.36,279.38,212.95,212.95,,194.89,0.5,1.33,13.96,,73.81,,,42.76,189.15,77.6,37.35,279.4457,63.9863,194.7943,19.5454,0.8148,,78.4182,5.1219,1.4231,,,3.6701,78.4182,,12.2885,7.3119,2990.0338
420000,湖北省,2000,2218.49,322.39,1678.65,1962.64,1497.22,217.45,971.99,307.78,233.69,233.69,,216.71,0.99,2.73,11.3,,71.06,,,45.8,184.79,69.37,30.43,287.1648,65.706,198.4942,21.5441,0.692,,101.658,5.1491,1.8279,,,3.2774,101.658,,13.7273,8.2176,2717.265
430000,湖南省,2019,2974.84,41.3,2272.1,2846.78,2611.5,661.4,,,7.54,,,220.3,,,,,37.34,,,,90.72,,8.1837,239.1994,29.2846,208.0081,1.5687,,,34.1714,0.4481,0.029,,,,34.1714,,18.5671,18.3633,3969.4388
430000,湖南省,2018,3022.9,51.39,2216.01,2891.54,2674.01,755.5,1086.7,831.81,8.01,8.01,,202.82,,3.64,3.05999999999976,0.56,36.34,2.41,0.24,26.51,95.02,35.4,8.569,234.4464,28.4945,204.1729,1.4977,0.1689,0,33.8112,0.4455,0.0289,0,0,0.4166,33.8112,0,19.055,18.8246,3822.03637112158
430000,湖南省,2017,3073.6,48.56,2178.54,2955.15,2740.35,846.5,932.55,961.3,9.61,9.61,0.0,199.17,0.0,2.45,3.57,0.55,31.98,2.17,0.2,23.21,86.47,31.3,10.9503009236909,226.078292038852,27.5924732114096,195.69707103605,1.43323110536383,0.1299854,0.019,33.2318306594901,0.416154608,0.0181664,0,0,0.38795595,33.2317488786033,0,20.8201224768899,20.4581665498629,3671.62242738147
430000,湖南省,2016,3052.3,44.28,2134.52,2937.75,2724.61,873.5,871.35,979.76,7.0,7.0,0.0,200.02,0.0,2.34,3.78,0.52,30.52,2.02,0.17,22.78,84.03,30.15,12.620795495,221.217062710543,26.8153594705039,191.299005684793,1.4953222780834,0.123524,0.02,31.2811305517815,0.467467829698113,0.017952,0,0,0.435853571698113,31.2639861163905,0.0171,21.5008822364732,21.0590422903674,3538.73476137768
430000,湖南省,2015,3094.21,52.96,2146.08,2971.88,2756.75,895.17,857.65,1003.93,10.84,10.84,0.0,198.87,0.0,2.31,3.11,0.19,29.42,2.28,0.14,21.96,92.91,36.03,12.3,223.31260545433,27.0735513974487,193.692211513044,1.40662695997137,0.078622733783362,0,34.2342742791102,0.594166661732074,0.040786430017375,0,0,0.54541349844755,34.2342742791102,0,21.2433427636879,20.6700035414784,3428.59262823673
430000,湖南省,2014,3078.94,55.35,2136.82,2947.57,2732.68,886.77,847.1,998.81,11.78,11.78,0.0,197.49,0.0,2.29,3.33,0.21,31.29,2.32,0.14,22.53,100.08,36.02,12.9,216.941312858388,26.5420738819824,187.951698928918,1.41479460360964,0.069163945161518,0,36.7704430124859,0.726268452497741,0.041143390970419,0,0,0.670763255783145,36.7704430124859,0,22.0161173657227,21.3002350172349,3283.0904838145
430000,湖南省,2013,2989.54,53.65,2047.36,2855.05,2645.27,888.53,795.58,961.16,12.29,12.29,0.0,192.59,0.0,1.5,3.4,0.22,30.74,2.79,0.15,21.32,103.75,33.56,19.8,210.042065167057,25.7856085801435,182.202917871664,1.24740452870088,0.005095372690149,0,40.1517179826187,0.790099174258064,0.041687554393227,0,0,0.733932680039972,40.1517179826187,0,24.4556027513952,23.6717743921721,3196.97078141635
430000,湖南省,2012,3061.87,52.02,2168.26,2922.94,2704.26,841.59,881.35,981.32,9.45,9.45,0.0,204.43,0.0,1.25,3.55,0.24,33.69,3.51,0.15,22.37,105.24,33.51,25.1,196.491144462082,25.506083466095,168.769315633016,1.44443432318566,0.004175243393387,0,47.6842446617471,1.26390310989769,0.043976379839177,0,0,1.19798076543715,47.6842446617471,0,23.6412200852843,22.7345201568606,3140.84564108645
430000,湖南省,2011,2983.62,53.9,2105.21,2843.76,2634.2,824.51,883.76,925.93,11.05,11.05,0.0,193.9,0.0,1.07,3.54,0.31,36.87,4.06,0.15,24.38,102.99,33.33,23.6,205.465281791456,29.9283502790136,173.597523101743,1.31869227558886,0.004229418814759,0,50.1762284080277,2.48307021091877,0.042994415494232,0,0,2.39632797382965,50.1762284080277,0,23.7694674163632,22.5937848593697,3062.91686563994
430000,湖南省,2010,2881.55,55.58,2046.49,2739.57,2551.77,779.48,867.08,905.21,10.55,10.55,0.0,172.69,0.0,0.98,3.58,0.41,36.57,4.64,0.1,22.72,105.41,34.53,22.7,178.106177890799,21.3737857628507,155.133120303545,1.1851136577337,0.004024642808726,0,27.3203405054926,4.17459712138884,0.06625262526522,0,0,4.05628096415241,27.3203405054926,0,16.2237793258112,15.4490157791732,2915.34053934082
430000,湖南省,2009,2928.83,47.45,2060.42,2788.7,2614.29,820.96,861.99,931.34,6.71,6.71,0.0,162.67,0.0,1.38,3.65,0.34,35.51,4.72,0.1,22.16,104.62,30.92,21.2,174.292795252329,23.7122364322618,149.104737543405,1.12095045249946,0.005454537222318,0,62.8150215413168,5.5873975112047,0.044261349939561,0,0,5.47680835814628,62.8150215413168,0,21.3081989738318,20.5881758478125,2700.93584984347
430000,湖南省,2008,2822.19,41.02,2007.04,2689.91,2551.28,774.13,890.89,886.26,3.31,3.31,0.0,129.61,0.0,1.29,4.42,0.45,33.68,4.44,0.1,21.2,98.6,27.79,24.7,140.211377405547,22.1478305367292,116.764551508209,0.920561460787414,0.016675683683386,0,65.2960254054031,8.61362171862919,0.055629852139203,0,0,8.22334659562412,65.2960254054031,0,19.0406243081196,18.4233131403574,2490.69125499942
430000,湖南省,2007,2698.46,40.93,1914.49,2561.36,2435.27,743.04,833.48,858.75,3.26,3.26,0.0,116.94,0.0,1.29,4.6,0.57,33.84,4.47,0.1,20.59,103.26,27.05,22.7,152.762102499687,33.4584373769256,117.838788035926,1.07463722003388,0.008407044333156,0,111.414524861034,12.9321851997105,0.057826733863409,0,0,12.1154872589593,111.414524861034,0,19.3243446870816,18.4627462372989,2606.74046285679
430000,湖南省,2006,2654.2,37.4,1869.2,2525.2,2414.5,747.6,782.0,884.9,2.9,2.9,,100.2,,1.8,5.8,0.7,30.8,4.4,0.1,17.1,98.2,24.6,22.7357321306875,109.564631345867,17.1259133902667,91.0091179556,1.3406,0.0403,,63.1178003088633,14.6013,0.0569,0.7944,,13.7446,63.1178003088633,0,16.5487325877846,15.5842591840961,2273.2044
430000,湖南省,2005,2678.6,63.4,1880.8,2452.7,2296.2,734.4,723.8,838,13.4,13.4,,134.0,,3.1,6.0,1,56.7,4.3,0.2,40.0,169.2,39.2,19.7511,140.9841,31.6909,108.2129,0.9639,0.0197,,100.3998,13.9805,0.0574,0.8528,,13.0703,100.3998,,21.2951,20.3879,2399.04564
430000,湖南省,2004,2640.0,62.4,1861.2,2436.88,2285.51,716.4,720.0,849.11,14.56,14.56,,126.63,,3.25,6.93,1.51,56.38,4.34,0.18,39.91,146.74,34.36,20.3,139.6075,31.4464,106.9674,1.0365,0.0219,,110.7624,13.6471,0.0728,1.5224,,11.9933,110.7624,,18.9291,17.9526,2305.3185
430000,湖南省,2003,2442.73,62.43,1759.05,2225.6,2070.18,621.25,637.87,811.06,16.49,16.49,,128.55,,3.45,6.93,1.74,56.11,4.42,0.18,39.7,161.02,34.83,16.31,125.7028,30.5083,93.8783,1.0627,0.0231,,142.296,13.466,0.3786,0.6485,,12.4327,142.296,,18.7091,17.6622,2295.9441
