省份编码,省份,年份,农作物总播种面积(千公顷),粮食作物播种面积(千公顷),夏收粮食播种面积(千公顷),秋收粮食播种面积(千公顷),谷物播种面积(千公顷),稻谷播种面积(千公顷),早稻播种面积(千公顷),中稻和一季晚稻播种面积(千公顷),双季晚稻播种面积(千公顷),小麦播种面积(千公顷),冬小麦播种面积(千公顷),春小麦播种面积(千公顷),玉米播种面积(千公顷),谷子播种面积(千公顷),高粱播种面积(千公顷),其他谷物播种面积(千公顷),大麦播种面积(千公顷),豆类播种面积(千公顷),大豆播种面积(千公顷),绿豆播种面积(千公顷),红小豆播种面积(千公顷),薯类播种面积(千公顷),马铃薯播种面积(千公顷),油料播种面积(千公顷),花生播种面积(千公顷),油菜籽播种面积(千公顷),芝麻播种面积(千公顷),葵花籽播种面积(千公顷),胡麻籽播种面积(千公顷),棉花播种面积(千公顷),麻类播种面积(千公顷),黄红麻播种面积(千公顷),亚麻播种面积(千公顷),大麻播种面积(千公顷),苎麻播种面积(千公顷),糖料播种面积(千公顷),甘蔗播种面积(千公顷),甜菜播种面积(千公顷),烟叶播种面积(千公顷),烤烟播种面积(千公顷),蔬菜播种面积(千公顷),药材播种面积(千公顷),其他农作物播种面积(千公顷),青饲料播种面积(千公顷)
110000,北京市,2009,316.762666666667,226.286333333333,60.5682,165.718133333333,214.058133333333,0.378066666666667,0,0.378066666666667,0,60.5682,60.4550666666667,0.113133333333333,150.760466666667,1.57706666666667,0.323933333333333,0.450400000000015,0,9.47933333333333,8.35126666666667,0.2518,0.782933333333333,2.74886666666667,0,6.1054,5.81486666666667,0.0,0.0394,0.2488,0,0.604,0,0,0,0,0,0,0,0,0.003866666666667,0.0,67.6620666666667,2.8054,5.71086666666667,3.6118
110000,北京市,2008,319.0076,226.328933333333,63.8998,162.429133333333,212.654733333333,0.444266666666667,0,0.444266666666667,0,63.8998,63.8918666666667,0.007933333333333,146.187266666667,1.53586666666667,0.318733333333333,0.268800000000006,0,10.5921333333333,9.35113333333333,0.2188,0.8622,3.08206666666667,0,7.1732,6.9032,0.0,0.0348,0.2342,0,1.2004,0,0,0,0,0,0,0,0,0.004666666666667,0.0,67.6906,2.49126666666667,6.03073333333333,3.74026666666667
110000,北京市,2007,292.905066666667,197.491333333333,41.3528,156.138533333333,183.077466666667,0.519666666666667,0,0.519666666666667,0,41.3528,41.3397333333333,0.013066666666667,138.992733333333,1.60853333333333,0.4388,0.164933333333343,0,10.1113333333333,8.816,0.2696,0.894733333333333,4.30253333333333,0,7.04293333333333,6.919,0.0,0.044733333333333,0.0792,0,1.68293333333333,0,0,0,0,0,0,0,0,0.001333333333333,0.0,69.736,1.91526666666667,6.50046666666667,4.0466
110000,北京市,2006,319.53,219.58,63.07,156.51,202.21,0.69,,0.69,,63.07,63.07,,135.83,1.83,0.55,0.24,,13.37,11.87,0.29,1.09,4.0,,7.2,7.02,0.0,0.07,0.11,,2.1,0,0,,,,0,0,0,0.0,0.0,71.46,1.4,9.14,2.78
110000,北京市,2005,318.0,192.2,53.4,138.8,176.6,0.8,,0.8,,53.3,53.3,,119.7,1.8,0.6,0.4,,12.3,10.9,0.3,0.9,3.3,,8.6,8.3,,0.1,0.1,,1.8,,,,,,,,,,,88.6,1.5,17.6,10.2
110000,北京市,2004,312.475,154.49,39.16,115.33,135.63,0.82,,0.82,,39.15,39.14,0.01,93.54,1.17,0.69,0.26,,15.16,13.63,0.27,1.01,3.7,,10.82,10.52,,0.16,0.12,,6.54,,,,,,,,,0.005,,99.8,1.17,31.23,19.18
110000,北京市,2003,308.83,141.34,35.88,105.46,116.74,1.61,,1.61,,35.79,35.79,,75.21,2.63,0.93,0.57,,19.16,16.44,0.48,1.94,5.44,,13.76,13.32,,0.18,0.25,,3.17,,,,,,,,,0.02,,116.29,1.78,23.53,8.15
110000,北京市,2002,342.0,169.0,47.5,121.5,144.4,4.5,,4.5,,47.4,47.4,,87.2,3.0,1.4,0.9,,18.4,15.5,0.4,0.2,6.2,,15.7,15.3,,0.2,0.3,,3.1,,,,,,,,,,,122.1,2.2,21.2,7.6
110000,北京市,2001,386.4,213.8,72.7,141.1,185.4,6.8,,6.8,,72.6,72.6,,100.1,3.0,1.6,1.3,,22.5,20.0,,,5.9,,14.1,13.3,,0.2,0.4,,2.9,,,,,,,,,,,119.9,2.9,23.4,11.5
110000,北京市,2000,457.28,308.26,121.76,186.5,277.61,14.06,,14.06,,121.69,121.66,0.03,135.81,2.79,2.26,1.0,,24.61,22.05,,,6.04,,15.4,12.8,,0.39,1.22,,1.6,,,,,,,,,0.02,,107.8,1.71,14.39,12.11
120000,天津市,2019,410.2707,339.268966,101.1,238.1,332.319476,45.529776,,,,101.119786666667,,,180.775986666667,,,,,5.46977666666667,,,,1.47971333333333,,1.10620666666667,0.908013333333333,0.017066666666667,,,,14.1082193333333,,,,,,,,,,,48.3381233333333,,,
120000,天津市,2018,429.274000333337,350.210426333337,110.839884333337,239.370542,342.385632333337,39.8981813333333,0,39.8981813333333,0,110.839884333337,96.04174066667,14.798143666667,186.771640666667,0.273933333333333,4.56839266666667,0.033599999999964,0,6.52438133333333,6.20639533333333,0.118826,0.095626666666667,1.30041266666667,0.519306666666667,2.093028,1.43037733333333,0.032733333333333,0.025466666666667,0.530410666666667,0,17.0997613333333,0,0,0,0,0,0,0,0,0.0,0.0,49.7493966666667,1.09216666666667,4.25421333333333,1.79958
120000,天津市,2017,439.519329140547,351.401723490361,108.76712855987,242.634594930491,344.703777598583,30.4896666666667,0,30.4896666666667,0,108.76712855987,95.7286730089557,13.0384555509143,201.42157137,1.09715166871351,2.55897333333333,0.36928600000006,0,3.77650455844448,3.37430455844448,0.133666666666667,0.133933333333333,2.9214413333333,1.73053466666664,5.57927752570969,1.46385038396503,0.2467,0.0318,3.62184094065705,0,20.6666666666667,0,0,0,0,0,0,0,0,0.0,0.0,49.2796733333333,3.36946666666667,4.88286666666667,1.62213333333333
120000,天津市,2016,443.657303449245,362.004009626667,107.290234,254.713775626667,356.10263096,26.51281,0,26.51281,0,107.290234,95.5626275469253,11.7276064530747,219.52944496,0.809026666666667,1.591046,0.370069333333394,5e-05,3.838232,3.537016,0.071066666666667,0.067249333333333,2.06314666666667,1.37013333333333,5.58795533333333,1.26582533333333,0.13633,0.0446,4.1292,0.012,12.9289926666667,0,0,0,0,0,0,0,0.000866666666667,0.0,0.0,46.8943929564699,3.53184666666667,8.09656666666667,2.49463333333333
120000,天津市,2015,433.278426395179,352.145080529055,105.969874034914,246.175206494141,346.509910838713,22.1536861390768,0,22.1536861390768,0,105.969874034914,94.5698740349139,11.4,215.712785518422,2.43813061068926,0.235434535610382,0.0,0,5.09696078323883,4.74768412879095,0.20937260330086,0.135549897186516,0.538208907103642,0,1.11752689138086,0.78161780837146,0.028666666666667,0.062066666666667,0.198834591616444,0,17.3220313435321,0,0,0,0,0,0,0,0,0.0,0.0,51.363408720135,1.61126666666667,4.99471333333333,0.682
120000,天津市,2014,443.010279414578,346.663930325182,108.0,238.663930325182,339.391371012886,22.25,0,22.25,0,108.0,96.7040863624242,11.2959136375758,203.609456544971,0.914433416329958,4.61748105158525,0.0,0,6.78436251142264,6.38622988128063,0.243754157722915,0.140449663406359,0.48819680087374,0,1.45769647962793,0.934569354390029,0.000133333333333,0.065266666666667,0.405273179403444,0,27.9928668706321,0,0,0,0,0,0,0,0,0.0,0.0,56.9561703712308,0.352066666666667,4.7026,0.415333333333333
120000,天津市,2013,441.33632967063,333.968760971431,107.843963829818,226.124797141613,327.2108287481,22.3270628434475,0,22.3270628434475,0,107.843963829818,97.4093422162788,10.4346216135392,192.340342953249,0.418685298088393,4.18077382349685,0.100000000000001,0.1,6.35781028899417,6.07749424357072,0.129960383416998,0.150355662006452,0.400121934337098,0,1.57864074337904,1.16272888460107,0.0,0.1,0.258657655042423,0,36.7115889742031,0,0,0,0,0,0,0,0,0.0,0.0,60.1417655091649,0.18427,4.59386666666667,0.285666666666667
120000,天津市,2012,448.978548018233,322.915376811582,110.888606796893,212.02677001469,311.539131343223,18.6211977091366,0,18.6211977091366,0,110.888606796893,103.036611213061,7.85199558383232,179.867453261557,0.919087518252203,1.20278605738426,0.04,0.04,10.6769062756502,10.1068308855982,0.454714969953119,0.085046088768684,0.699339192709634,0,1.68804414713658,1.19398763470995,0.0,0.133333333333333,0.308249477913251,0,52.3925122311639,0,0,0,0,0,0,0,0,0.0,0.0,63.0136029530254,0.0,4.35,0.61
120000,天津市,2011,442.448356923297,310.674466119101,110.421420934714,200.253045184387,298.402001710813,17.4403669686162,0,17.4403669686162,0,110.421420934714,102.090883522075,8.33053741263944,169.431998160029,0.12272088237111,0.854310182145868,0.131184582936832,0,11.4522205421118,10.8414934896082,0.395979797464467,0.115752305672986,0.820243866176395,0,2.04771562581998,1.27863331835268,0.0,0.126666666666667,0.442344635317814,0,57.2835888341168,0,0,0,0,0,0,0,0,0.0,0.0,65.3793971151333,0.0,2.23,0.68
120000,天津市,2010,438.77670809535,311.369750729557,109.3,202.069750729557,297.420842540859,17.9,0,17.9,0,109.3,102.402227558946,6.89777244105385,169.267354557063,0.084491697631197,0.705313916621599,0.163682369542305,0,13.2137856539405,12.6790444411594,0.316681898585495,0.072913444010582,0.735122534757543,0,2.04137099467425,1.25904880351651,0.0,0.126666666666667,0.440264308860119,0,49.901906936566,0,0,0,0,0,0,0,0,0.0,0.0,67.4497774310492,0.0,2.86,0.7
120000,天津市,2009,440.305018323635,306.757487616332,109.097788796115,197.659698820217,293.864092928822,18.1034313753734,0,18.1034313753734,0,109.097788796115,101.305796802055,7.79199199405959,166.158430716056,0.077561882223257,0.354841132421957,0.072039026631884,0,12.0892648151177,11.5858842341579,0.258540326802432,0.134037256956357,0.804129872392673,0,1.88883014314393,0.877322973728981,0.0,0.16,0.809339323501371,0,54.0454427594671,0,0,0,0,0,0,0,0,0.0,0.0,68.0325470420119,0.0,3.01,0.89
120000,天津市,2008,436.930426443313,293.705326210837,106.977198502247,186.72812770859,283.554700857577,16.2887660033894,0,16.2887660033894,0,106.977198502247,102.059962616036,4.91723588621157,159.939461395337,0.047466956262562,0.253518698821494,0.048289301518705,0,9.46062535326064,8.98333808439944,0.149330786149615,0.132677762362093,0.69,0,1.74295703746398,0.768143364589106,0.0,0.1,0.832350533298838,0,67.9105146474792,0,0,0,0,0,0,0,0,0.0,0.0,64.3892387718612,0.0,2.88,0.85
120000,天津市,2007,429.669656259534,292.110002931225,104.502422138934,187.607580792291,282.037470055619,14.9437993262911,0,14.9437993262911,0,104.502422138934,99.6286324941137,4.87378964482009,162.26090812318,0.032680368968352,0.251939616812743,0.045720481432886,0,9.39253287560592,8.96048898070547,0.128612815504355,0.121229590764928,0.68,0,1.72868949562312,0.769317698217192,0.0,0.093333333333333,0.826386457468887,0,66.853156805783,0,0,0,0,0,0,0,0,0.0,0.0,59.8641969772096,0.0,2.8,0.6
120000,天津市,2006,429.79,284.33,103.4,180.93,270.05,14.07,,14.07,,103.4,100.96,2.44,150.87,0.08,1.4,0.23,,13.61,13.2,0.17,0.14,0.67,,2.02,0.93,0.0,0.12,0.91,,68.93,0,0,,,,0,0,0,0.0,0.0,63.75,0.02,2.19,1.38
120000,天津市,2005,499.42,287.66,98.86,188.8,258.37,16.7,,16.7,,98.86,93.9,4.96,138.84,0.13,3.84,,,28.05,27.42,0.34,0.29,1.24,,5.05,2.32,,0.33,2.28,,61.23,,,,,,,,,,,129.68,0.02,7.18,1.12
120000,天津市,2004,504.301066666667,263.536333333333,78.9602,184.576133333333,232.319866666667,13.69,,13.69,,78.9602,74.8401333333333,4.12006666666667,134.754933333333,0.1494,4.7653,,,30.0648,29.2516666666667,0.49,0.32,1.1517,,6.08206666666667,2.44466666666667,,0.454333333333333,3.18306666666667,,86.8668,0.025533333333333,0.025533333333333,,,,,,,,,131.86,0.075066666666667,7.19,1.3518
120000,天津市,2003,501.46,258.1,78.3,179.8,224.0,7.0,,7.0,,78.3,78.3,,124.9,0.4,13.4,,,32.3,30.9,1.0,0.4,1.8,,15.8,3.5,,0.9,10.9,,70.6,0.03,0.03,,,,,,,,,134.6,0.2,8.99,2.1
120000,天津市,2002,522.75,311.26,95.9,215.36,272.46,14.93,,14.93,,95.9,94.16,1.74,146.45,0.42,14.76,,,36.93,35.19,1.21,0.47,1.87,,18.9,3.5,,0.96,13.77,,44.8,0.03,0.03,,,,,,,,,128.38,0.22,6.48,1.68
120000,天津市,2001,544.521466666667,328.51,106.7,221.81,278.05,11.43,,11.43,,106.7,106.7,,140.94,0.72,15.87,2.39,,48.39,45.51,,,2.07,,20.5,4.0,,1.4968,13.6167333333333,,45.0,0.085333333333333,0.074,,,,,,,0.042533333333333,,129.501666666667,0.212666666666667,4.6042,1.67066666666667
120000,天津市,2000,533.14,345.9,121.7,224.2,303.0,35.4,,35.4,,121.7,120.1,1.6,131.2,0.5,10.3,3.9,,40.8,34.6,,,2.1,,26.3,3.9,,1.13,20.87,,15.1,0.08,0.05,,,,,,,0.02,,128.32,0.02,5.26,1.84
130000,河北省,2019,8132.69118,6469.174,2346.7,4122.5,6121.664,78.173,,,,2322.5,,,3408.2,,,,,125.083,,,,222.427,,364.487,250.20584,19.85464,,,,203.89,0.02335,,,,,12.4177,,12.4177,1.35152,0.97077,794.60678,,,
130000,河北省,2018,8197.12869,6538.677,2385.067,4153.61,6196.517,78.43,,78.43,,2357.187,2347.927,9.26,3437.74,118.37,9.78,195.009999999999,0.007,115.97,87.57,10.46,4.62,226.19,163.13,367.87568,258.0784,19.42456,1.61628,51.75236,35.65888,210.38698,0.00547,0,0,0.00347,0,18.12793,0,18.12793,1.35059,1.28783,787.60857,85.49874,113.74677,71.02634
130000,河北省,2017,8381.64950703576,6658.51509370242,2400.52667963337,4257.98841406906,6356.74790487488,75.0200568986587,0,75.0200568986587,0,2373.35905774604,2364.09227749117,9.26678025487727,3544.05783140271,127.203104335789,2.41412394506867,234.693730546605,0.149251461988304,90.1206844197573,70.0999,6.8755,3.455,211.646504407787,162.830243030911,394.587,266.78759,24.51613,1.40697,62.07712,38.08551,220.6,0.00214,0,0,0,0,12.1953,0,12.1953,1.34746,1.33459,748.58446,74.8736,200.203583333333,115.017981553749
130000,河北省,2016,8467.50569324471,6791.37989991138,2408.26536979764,4383.11453011373,6490.56329991137,76.3232666666667,0,76.3232666666667,0,2389.7538068742,2380.03877274279,9.71503413140787,3696.13682637051,130.030666666667,2.02186666666667,196.296866666667,0.243066666666667,89.0567333333333,68.731,6.635,3.55,211.759866666667,162.604866666667,383.14703,270.63866,19.47761,1.49021,60.1385,30.18216,230.856,0.00097,0.00022,0,0,0,12.14115,0,12.14115,1.39547,1.38186,751.551,66.74513,160.032983333333,98.1364453173583
130000,河北省,2015,8457.76457776741,6772.10027199806,2413.47659164934,4358.62368034872,6463.36984897778,79.9095304724213,0,79.9095304724213,0,2394.18043720915,2383.67609586449,10.504341344658,3654.43299976997,158.432136779888,12.2437565780209,164.170988168333,0.384623248730721,98.4866448218481,78.6172787031198,6.68353273155763,3.41722855650579,210.24377819843,161.660964412853,383.832088232822,276.662500172584,18.19093,2.09897,53.585511718687,31.4374105522133,298.0486,0.231,0.217,0,0,0,11.644,0,11.644,1.56866053152263,1.51589666666667,755.086416062739,62.131,87.325,55.8
130000,河北省,2014,8454.89621061869,6678.56347336855,2421.65903287789,4256.90444049066,6361.80470702055,80.4850180416223,0,80.4850180416223,0,2403.97932758873,2397.78263402559,6.19669356313904,3542.0905589196,157.305008608697,13.7154357612796,164.229358100627,0.125227037250963,110.091284384859,86.6476686830421,7.67953035787927,4.19274206555381,206.667481963145,146.678415947671,390.940944252505,287.616556107508,20.5884092276673,2.09879228471456,47.4685863559312,33.0935638815731,398.333753242712,0.273,0.258,0,0,0,11.053,0,11.053,1.69531771282528,1.64913,754.691823344808,47.596,86.138,58.581
130000,河北省,2013,8416.01081077943,6607.32174898544,2450.34238517364,4156.9793638118,6272.63522848974,82.9077502588744,0,82.9077502588744,0,2432.04204092958,2422.39264939423,9.64939153535199,3428.5323764005,153.220698577353,14.3958391717635,161.536523151666,0.1876032720294,117.937865934853,92.0966153526166,8.56154796778776,4.15675391531924,216.748654560842,157.112859020347,411.748850391203,311.646952363789,20.6662556839967,2.5213908868657,43.5345726974094,31.2150837487617,423.329295888887,0.33,0.309,0,0,0,12.487,0,12.487,2.092559969902,2.04637,743.599564462953,46.001,84.303,59.717
130000,河北省,2012,8361.88516837678,6553.59367754861,2476.89943445221,4076.6942430964,6197.80962683469,82.5904615640822,0,82.5904615640822,0,2457.06432533026,2451.36630702338,5.69801830688367,3323.1631428061,159.538488125787,14.6466517831857,160.806557225271,0.035745027626307,127.828164712605,98.5368565982353,9.33046259629513,5.07350329914802,227.955886001312,156.206227639825,404.52042847155,311.406785187426,19.6381394370759,3.0690376101268,32.7516631225157,35.534273739558,446.674891790453,0.348,0.33,0,0,0,12.18,0,12.18,2.09244346140436,2.02305363923711,734.016607096543,39.771,84.638,60.013
130000,河北省,2011,8278.32493761274,6488.64048446987,2455.28583832058,4033.3546461493,6115.48433010871,80.3302751912559,0,80.3302751912559,0,2435.00859784817,2431.31727002703,3.69132782113819,3264.72711575177,171.46444690771,14.8152408866308,149.138653523169,0.038575863599387,140.506882941187,109.719266543473,10.7398244814276,5.49421832171628,232.649271419979,141.568769370829,403.863228176734,317.797722377733,21.2691876540286,3.75378418534506,25.2678869104471,33.6147484693932,459.80004847955,0.331,0.308,0,0,0,11.489,0,11.489,2.05723090200123,1.93856198972861,705.704878723915,33.692,89.398,63.147
130000,河北省,2010,8260.75216795673,6441.28881851305,2472.74057596039,3968.54824255266,6055.87875566452,77.6176947456224,0,77.6176947456224,0,2451.43951035192,2447.22208208638,4.2174282655397,3191.00784657306,161.562521288249,16.8282832556457,157.422899450024,0.075702799994472,160.376152239151,124.464486843917,12.6597103683965,6.69947979455629,225.033910609384,141.740455262393,428.538908606198,336.420236418272,22.5064584036239,4.40553474720258,23.1951661137259,39.7403479231531,467.605031055371,0.306,0.287,0,0,0,14.069,0,14.069,2.23330535607856,1.92349055855543,693.150707000417,28.389,101.888,64.272
130000,河北省,2009,8416.08168499441,6317.4078051345,2418.50045428132,3898.90735085317,5893.51619907356,83.4348778756481,0,83.4348778756481,0,2397.75422226851,2394.23938337904,3.51483888947358,3080.40533642209,149.87405586636,18.8765081216307,163.17119851932,0.084077969024431,189.503914348511,145.708445363946,12.6392641216367,7.7407485120789,234.387691712428,130.386979519243,467.578032446847,352.773364429846,22.7634507212401,5.75444924200832,23.1954866356811,47.9951683605979,585.993333333333,0.354,0.309,0,0,0,12.523,0,12.523,2.42731527849128,2.13675588376193,814.507851531239,27.204,105.418,66.845
130000,河北省,2008,8422.26745860272,6200.96477687444,2451.71156370907,3749.25321316538,5714.08501845694,80.4629706594206,0,80.4629706594206,0,2431.77905866248,2428.30500018245,3.47405848002356,2885.44926538981,176.378208013121,23.4682550214295,116.547260710688,0,236.604086019719,180.400400272306,17.7966482462197,10.8122512405954,250.275672397781,140.541703122884,496.521256620937,384.283416659214,23.9363988241397,7.42597174018733,23.1079734465585,47.3593733476489,685.486666666667,0.356,0.288,0,0,0,15.687,0,15.687,2.62114855184962,2.33173558810681,802.529146788825,19.854,105.414,63.99
130000,河北省,2007,8158.13130112084,6201.46145859364,2441.04256564875,3760.41889294489,5715.32507577543,83.9650867309813,0,83.9650867309813,0,2420.18399769127,2416.86111589686,3.32288179441411,2903.15168837388,177.826924311193,24.3220107644979,105.8753679036,0,236.580132023681,180.523422158949,17.7276775010556,10.89520403241,249.556250794531,123.448637832806,488.364081495676,383.49639503265,12.3517097626992,9.68176234122987,24.0337619631192,58.8004523959777,445.54,1.458,0.326,0,0,0,15.68,0,15.68,1.9087702404934,1.12,796.450710386825,10.173,97.213,62.896
130000,河北省,2006,8713.93200844447,6271.71,2535.61,3736.1,5752.22,88.73,,88.73,,2504.47,2501.64,2.83,2799.87,194.15,28.95,136.05,,269.96,210.93,17.61,10.81,249.53,127.66,485.90200844447,377.592,13.4,12.95,23.25,58.71,664.07,1.99,0.39,,0.05,,13.93,,13.93,1.91,1.05,1066.73,10.09,94.53,68.0
130000,河北省,2005,8785.47666666667,6240.24,2415.37,3824.87,5611.28,87.66,,87.66,,2377.14,2372.17,4.97,2677.4,194.76,30.43,243.89,,333.11,254.85,20.08,14.0,295.85,140.97,559.03,438.79,35.42,15.22,23.98,43.44,573.466666666667,2.19,0.33,,0.05,,10.48,,10.48,3.7,2.57,1104.78,31.43,154.76,84.38
130000,河北省,2004,8695.35333333333,6003.42,2200.45,3802.97,5322.88,83.53,,83.53,,2161.49,2159.83,1.66,2630.57,222.72,43.52,181.05,,359.72,274.29,21.48,13.69,320.82,150.26,583.6,448.85,47.78,16.2,26.65,42.46,669.133333333333,2.1,0.36,,1.73,,8.64,,8.64,4.42,2.9,1082.21,35.31,197.21,115.75
130000,河北省,2003,8638.5,5943.98,2232.93,3711.05,5183.52,75.58,,75.58,,2192.92,2191.73,1.19,2488.81,226.75,45.58,153.88,,383.96,280.52,26.77,14.55,376.5,160.81,634.0,489.51,28.26,19.22,40.89,54.07,581.4,2.08,1.87,,0.11,,11.53,,11.53,4.74,3.06,1068.5,32.94,247.51,154.27
130000,河北省,2002,8935.11,6484.42,2493.2,3991.22,5625.77,111.04,,111.04,,2449.6,2434.57,15.03,2577.43,262.26,46.15,179.29,,452.1,331.29,32.31,16.64,406.55,184.63,642.0,479.8,26.0,21.31,54.33,57.65,407.4,3.56,3.35,,0.14,,11.6,,11.64,4.93,3.21,1028.87,29.97,218.2,123.11
130000,河北省,2001,8990.81,6628.93,2629.6,3999.33,5736.14,94.07,,94.07,,2579.78,2579.78,,2543.41,273.58,54.91,190.39,,483.95,379.17,,,408.84,181.4,631.7,494.5,24.9,26.07,45.27,37.14,418.5,2.64,2.36,,0.19,,9.3,,9.31,4.13,2.91,925.74,24.66,235.45,151.29
